TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ESR1,9.844,3.63E-23,1.861,0.733,0.031,1.33E-04
MBD2,3.166,7.74E-04,2.074,0.721,0.04,2.94E-04
HDAC2,3.558,1.87E-04,2.201,0.709,0.042,3.35E-04
ZNF143,4.856,5.99E-07,1.831,0.716,0.044,3.89E-04
DROSHA,2.412,7.94E-03,2.055,0.738,0.047,4.70E-04
KDM5B,3.035,1.20E-03,1.964,0.718,0.048,4.92E-04
ZNF687,2.395,8.31E-03,2.258,0.718,0.049,5.26E-04
GREB1,2.987,1.41E-03,2.565,0.703,0.05,5.61E-04
TFDP1,3.461,2.69E-04,1.482,0.739,0.052,6.51E-04
ASCL1,3.3,4.83E-04,2.031,0.707,0.055,7.34E-04
ZNF592,2.27,1.16E-02,2.87,0.708,0.055,7.49E-04
RAC3,1.713,4.34E-02,2.596,0.725,0.062,1.06E-03
TET2,2.535,5.63E-03,1.82,0.714,0.066,1.28E-03
NCAPG,2.491,6.38E-03,3.014,0.694,0.067,1.32E-03
E2F6,3.474,2.56E-04,1.887,0.694,0.073,1.75E-03
WDHD1,2.214,1.34E-02,2.623,0.695,0.074,1.80E-03
SP1,3.754,8.68E-05,1.386,0.707,0.075,1.88E-03
POLR3D,3.702,1.07E-04,2.444,0.682,0.076,1.96E-03
SUZ12,4.215,1.25E-05,1.098,0.723,0.077,2.05E-03
CTCFL,3.179,7.38E-04,2.027,0.688,0.083,2.61E-03
ZBTB48,4.558,2.58E-06,2.366,0.676,0.088,3.07E-03
CBX1,2.356,9.23E-03,3.03,0.684,0.089,3.19E-03
PRDM2,2.165,1.52E-02,2.159,0.693,0.09,3.23E-03
SAP30,3.644,1.34E-04,0.879,0.751,0.091,3.35E-03
NRF1,7.304,1.39E-13,0.879,0.729,0.091,3.43E-03
NKRF,2.185,1.44E-02,1.287,0.718,0.092,3.47E-03
SON,1.658,4.86E-02,2.106,0.709,0.092,3.51E-03
E2F1,9.648,2.50E-22,0.765,0.752,0.095,3.89E-03
FOXM1,3.155,8.02E-04,1.069,0.713,0.096,3.93E-03
TRIM25,2.643,4.11E-03,2.425,0.678,0.097,4.12E-03
EMX1,2.573,5.04E-03,1.871,0.688,0.097,4.12E-03
ZBTB7A,5.005,2.79E-07,1.44,0.686,0.101,4.59E-03
KDM4A,2.534,5.64E-03,1.939,0.686,0.101,4.64E-03
HCFC1,3.434,2.98E-04,0.931,0.714,0.102,4.74E-03
GTF2I,2.052,2.01E-02,1.324,0.71,0.102,4.84E-03
ZNF76,2.404,8.11E-03,1.542,0.694,0.102,4.84E-03
RARG,2.277,1.14E-02,1.878,0.686,0.107,5.48E-03
HDAC1,3.242,5.93E-04,0.783,0.737,0.107,5.59E-03
EZH2,4.349,6.85E-06,0.767,0.72,0.109,5.87E-03
ZMYND8,1.99,2.33E-02,1.087,0.725,0.109,5.87E-03
MYC,8.312,4.69E-17,0.649,0.753,0.11,5.99E-03
KDM5A,3.446,2.84E-04,0.725,0.74,0.111,6.11E-03
MAX,2.686,3.62E-03,0.8,0.749,0.111,6.11E-03
LARP7,1.818,3.45E-02,3.184,0.681,0.111,6.23E-03
NFYA,3.115,9.21E-04,0.994,0.703,0.112,6.35E-03
ZEB1,1.726,4.22E-02,1.134,0.733,0.113,6.41E-03
NR2C2,3.398,3.40E-04,0.941,0.704,0.113,6.47E-03
RYBP,2.248,1.23E-02,0.996,0.717,0.113,6.47E-03
NELFE,5.413,3.10E-08,0.663,0.735,0.114,6.66E-03
ZBTB11,3.147,8.25E-04,0.84,0.718,0.114,6.72E-03
HCFC1R1,1.541,6.16E-02,2.391,0.691,0.115,6.91E-03
ZMYM3,1.662,4.82E-02,1.229,0.714,0.123,8.44E-03
KDM3A,2.161,1.54E-02,1.156,0.698,0.126,9.04E-03
RBBP5,3.53,2.08E-04,0.821,0.701,0.128,9.35E-03
MEN1,2.042,2.06E-02,1.35,0.691,0.128,9.35E-03
KLF1,2.285,1.12E-02,1.444,0.684,0.129,9.59E-03
THAP11,1.656,4.89E-02,1.271,0.709,0.129,9.67E-03
GTF3C5,1.771,3.83E-02,1.343,0.695,0.13,9.83E-03
SETDB1,1.861,3.14E-02,2.287,0.675,0.13,1.00E-02
TAFII,2.417,7.82E-03,0.732,0.725,0.132,1.03E-02
AGO1,2.119,1.70E-02,3.192,0.668,0.132,1.04E-02
TRIM24,1.672,4.73E-02,2.397,0.677,0.133,1.05E-02
SETX,1.519,6.44E-02,2.014,0.689,0.134,1.08E-02
CSDE1,1.87,3.07E-02,1.82,0.681,0.134,1.08E-02
ATOH1,1.706,4.41E-02,0.959,0.721,0.134,1.08E-02
HLTF,1.873,3.05E-02,2.101,0.676,0.134,1.09E-02
RBL2,3.584,1.69E-04,0.742,0.7,0.135,1.11E-02
SIX5,2.735,3.12E-03,0.738,0.711,0.136,1.14E-02
KLF10,2.044,2.05E-02,0.88,0.713,0.136,1.14E-02
SREBF1,1.847,3.24E-02,1.073,0.701,0.137,1.15E-02
KLF9,2.95,1.59E-03,0.82,0.7,0.137,1.17E-02
SP2,2.89,1.93E-03,0.871,0.697,0.138,1.18E-02
GATAD2B,1.436,7.56E-02,2.254,0.685,0.138,1.19E-02
JMJD6,2.548,5.42E-03,0.792,0.706,0.138,1.19E-02
ZNF263,2.219,1.32E-02,1.511,0.677,0.14,1.23E-02
E2F4,3.049,1.15E-03,0.555,0.739,0.141,1.27E-02
GTF3C2,1.323,9.29E-02,1.488,0.707,0.142,1.28E-02
USF2,1.907,2.83E-02,1.509,0.682,0.142,1.29E-02
KLF13,2.093,1.82E-02,1.19,0.688,0.142,1.30E-02
APOBEC3B,1.435,7.57E-02,2.308,0.682,0.142,1.30E-02
EPC1,2.163,1.53E-02,0.869,0.705,0.143,1.31E-02
BRD3,2.636,4.19E-03,0.906,0.691,0.145,1.36E-02
MYCN,2.947,1.61E-03,0.637,0.713,0.146,1.39E-02
BARX2,1.693,4.52E-02,0.889,0.717,0.147,1.42E-02
CDC5L,1.796,3.62E-02,2.191,0.671,0.147,1.43E-02
ZNF71,1.733,4.16E-02,0.993,0.701,0.148,1.45E-02
TAF7,2.501,6.19E-03,1.208,0.678,0.148,1.47E-02
KDM2B,4.512,3.21E-06,0.442,0.725,0.15,1.53E-02
SIN3A,3.386,3.55E-04,0.487,0.721,0.151,1.54E-02
CTBP1,1.711,4.36E-02,2.223,0.671,0.151,1.54E-02
TFAP2C,1.877,3.03E-02,1.713,0.674,0.151,1.55E-02
NFATC3,1.369,8.56E-02,2.929,0.677,0.151,1.55E-02
CTCF,3.113,9.26E-04,0.445,0.74,0.152,1.59E-02
WDR5,2.598,4.70E-03,0.755,0.695,0.155,1.69E-02
NELFA,4.517,3.14E-06,0.461,0.712,0.156,1.71E-02
H2AZ,6.112,4.91E-10,0.302,0.742,0.157,1.74E-02
PHF8,4.981,3.17E-07,0.337,0.734,0.157,1.74E-02
GRHL2,1.511,6.54E-02,1.502,0.686,0.157,1.76E-02
ZSCAN2,1.355,8.77E-02,2.379,0.676,0.159,1.81E-02
OGT,2.778,2.74E-03,0.575,0.71,0.16,1.84E-02
FXR1,1.53,6.30E-02,1.286,0.69,0.161,1.87E-02
TBL1X,1.443,7.46E-02,1.703,0.683,0.161,1.88E-02
ZSCAN5A,1.903,2.85E-02,1.285,0.677,0.161,1.88E-02
YBX3,1.723,4.24E-02,1.804,0.672,0.161,1.89E-02
RBP2,1.731,4.17E-02,0.614,0.752,0.162,1.93E-02
KAT5,2.347,9.47E-03,0.532,0.718,0.164,1.98E-02
DDX21,2.354,9.29E-03,0.572,0.713,0.165,2.01E-02
MIER1,1.69,4.56E-02,2.294,0.665,0.165,2.02E-02
GLI4,1.787,3.70E-02,1.563,0.672,0.166,2.08E-02
KDM4B,1.963,2.48E-02,1.044,0.683,0.167,2.09E-02
THAP1,1.603,5.45E-02,0.924,0.699,0.167,2.10E-02
XRN2,3.938,4.11E-05,0.523,0.698,0.168,2.12E-02
HDGF,1.852,3.20E-02,1.768,0.667,0.169,2.16E-02
MTA3,1.042,1.49E-01,2.175,0.685,0.17,2.20E-02
ZKSCAN1,1.598,5.50E-02,2.775,0.661,0.17,2.23E-02
GPS2,1.39,8.23E-02,1.722,0.678,0.171,2.24E-02
SRF,2.181,1.46E-02,1.289,0.671,0.171,2.25E-02
MBD1,2.117,1.71E-02,1.756,0.66,0.174,2.36E-02
BRD2,3.216,6.51E-04,0.389,0.709,0.177,2.49E-02
U2AF1,3.071,1.07E-03,0.516,0.698,0.178,2.55E-02
CBX4,1.441,7.48E-02,1.321,0.683,0.179,2.57E-02
CNOT3,1.749,4.01E-02,1.258,0.674,0.18,2.64E-02
CREB1,3.302,4.79E-04,0.579,0.688,0.181,2.68E-02
DCP1A,2.227,1.30E-02,0.587,0.698,0.181,2.68E-02
EGR1,2.151,1.57E-02,0.745,0.687,0.183,2.76E-02
GMEB1,1.601,5.47E-02,0.785,0.699,0.183,2.77E-02
MBTD1,1.446,7.42E-02,1.223,0.683,0.184,2.81E-02
ZNF649,1.249,1.06E-01,3.776,0.667,0.184,2.81E-02
H2AFX,0.723,2.35E-01,2.183,0.69,0.185,2.86E-02
FAM208A,2.163,1.53E-02,0.665,0.691,0.185,2.87E-02
RFX1,0.627,2.65E-01,1.294,0.73,0.186,2.89E-02
DIDO1,1.74,4.09E-02,1.421,0.669,0.186,2.91E-02
TET1,1.621,5.25E-02,0.703,0.702,0.187,2.94E-02
COPS2,1.351,8.84E-02,1.61,0.675,0.187,2.96E-02
SRC,0.987,1.62E-01,1.865,0.683,0.188,2.99E-02
GABPA,3.626,1.44E-04,0.429,0.693,0.189,3.04E-02
SP4,1.695,4.51E-02,0.899,0.685,0.189,3.04E-02
DEAF1,1.587,5.63E-02,0.739,0.697,0.193,3.22E-02
AUTS2,1.688,4.57E-02,0.524,0.716,0.194,3.31E-02
ZNF75A,1.544,6.13E-02,0.829,0.692,0.195,3.33E-02
POLR2A,19.279,4.06E-83,-0.082,0.734,0.196,3.37E-02
KRAB,2.13,1.66E-02,1.482,0.655,0.196,3.37E-02
HDAC8,1.845,3.25E-02,1.611,0.656,0.196,3.37E-02
UHRF2,1.414,7.87E-02,1.118,0.68,0.197,3.46E-02
SIRT1,1.665,4.79E-02,2.073,0.652,0.198,3.48E-02
SP140,1.573,5.79E-02,1.626,0.665,0.198,3.48E-02
KDM4C,1.606,5.42E-02,0.66,0.699,0.198,3.50E-02
GMEB2,2.165,1.52E-02,0.518,0.696,0.198,3.52E-02
ZFX,2.477,6.63E-03,0.782,0.674,0.199,3.55E-02
HBP1,1.692,4.53E-02,1.049,0.674,0.199,3.55E-02
ELK1,2.4,8.19E-03,0.327,0.709,0.2,3.57E-02
ASCL2,1.396,8.14E-02,1.128,0.678,0.2,3.59E-02
EMSY,1.614,5.33E-02,0.637,0.701,0.2,3.59E-02
DNMT3B,1.308,9.55E-02,1.94,0.666,0.203,3.75E-02
NFYC,1.553,6.03E-02,0.736,0.693,0.203,3.75E-02
ZBTB10,1.519,6.43E-02,0.798,0.689,0.203,3.79E-02
SUPT5H,2.795,2.60E-03,0.436,0.691,0.203,3.79E-02
ZNF837,1.409,7.94E-02,2.126,0.655,0.206,3.93E-02
SOX9,1.581,5.69E-02,0.888,0.681,0.206,3.95E-02
ZMIZ1,1.369,8.55E-02,1.721,0.665,0.207,3.97E-02
ZNF131,1.556,5.99E-02,0.68,0.693,0.207,3.97E-02
ZNF701,1.161,1.23E-01,2.351,0.661,0.207,4.02E-02
MNT,1.581,5.70E-02,1.566,0.659,0.208,4.04E-02
GLIS2,1.843,3.27E-02,0.915,0.672,0.208,4.04E-02
TAF3,1.633,5.12E-02,0.524,0.704,0.211,4.21E-02
SRSF3,2.112,1.74E-02,0.56,0.687,0.211,4.23E-02
BRPF3,2.677,3.71E-03,0.303,0.696,0.212,4.27E-02
EZH1,2.328,9.95E-03,0.774,0.67,0.212,4.32E-02
NCAPG2,1.145,1.26E-01,2.271,0.66,0.213,4.34E-02
PCGF1,2.019,2.17E-02,0.565,0.687,0.214,4.40E-02
SP3,1.8,3.60E-02,0.768,0.675,0.215,4.45E-02
HINFP,1.398,8.11E-02,1.524,0.661,0.216,4.52E-02
CDCA2,1.156,1.24E-01,2.125,0.661,0.216,4.52E-02
FOXD2,1.403,8.04E-02,0.923,0.679,0.216,4.52E-02
PHIP,2.769,2.81E-03,0.081,0.706,0.216,4.54E-02
KLF7,1.663,4.81E-02,1.197,0.663,0.216,4.56E-02
RB1,1.759,3.93E-02,0.385,0.703,0.218,4.68E-02
TAZ,1.193,1.16E-01,1.822,0.664,0.22,4.82E-02
KAT7,1.639,5.07E-02,0.411,0.705,0.221,4.86E-02
ZNF792,1.476,6.99E-02,1.643,0.653,0.222,4.91E-02
PAF1,3.556,1.88E-04,0.311,0.683,0.223,4.96E-02
BRD1,1.635,5.11E-02,0.407,0.705,0.223,4.98E-02
GTF2B,3.093,9.92E-04,0.266,0.687,0.224,5.08E-02
NCAPH2,2.073,1.91E-02,0.459,0.686,0.226,5.23E-02
GTF2F1,1.436,7.55E-02,0.582,0.694,0.227,5.25E-02
HEY1,1.58,5.71E-02,0.804,0.675,0.228,5.35E-02
TET3,1.379,8.39E-02,0.672,0.688,0.229,5.38E-02
XBP1,1.011,1.56E-01,1.679,0.667,0.23,5.51E-02
NFYB,1.162,1.23E-01,0.998,0.678,0.231,5.56E-02
ZNF438,1.253,1.05E-01,2.473,0.645,0.231,5.56E-02
FEV,1.332,9.15E-02,0.958,0.674,0.233,5.71E-02
GABP,1.477,6.98E-02,1.007,0.666,0.234,5.77E-02
ORC1,1.475,7.01E-02,0.624,0.685,0.237,5.96E-02
EP400,1.239,1.08E-01,1.284,0.667,0.237,5.96E-02
ELF2,1.451,7.34E-02,0.648,0.683,0.237,5.98E-02
CHAMP1,1.281,1.00E-01,1.786,0.651,0.238,6.04E-02
ING2,1.093,1.37E-01,1.848,0.657,0.238,6.09E-02
GRHL3,1.377,8.43E-02,1.454,0.651,0.242,6.37E-02
KMT2D,1.902,2.86E-02,0.045,0.705,0.242,6.40E-02
FOXO3,0.77,2.21E-01,1.888,0.667,0.243,6.46E-02
ZNF24,1.579,5.72E-02,1.247,0.651,0.243,6.49E-02
BMI1,0.756,2.25E-01,0.948,0.691,0.244,6.54E-02
POLR2AphosphoS5,1.303,9.63E-02,0.905,0.673,0.244,6.54E-02
ZNF239,1.195,1.16E-01,1.964,0.647,0.246,6.69E-02
ZC3H8,1.374,8.48E-02,1.428,0.65,0.247,6.75E-02
ZNF641,1.233,1.09E-01,1.662,0.652,0.247,6.78E-02
HEXIM1,1.454,7.29E-02,0.763,0.672,0.247,6.78E-02
SCML2,0.921,1.78E-01,0.895,0.684,0.248,6.84E-02
INTS11,2.004,2.26E-02,0.567,0.671,0.248,6.87E-02
ELF1,2.839,2.27E-03,0.417,0.671,0.248,6.90E-02
EGLN2,1,1.59E-01,2.08,0.65,0.25,7.02E-02
RUVBL1,1.31,9.50E-02,0.85,0.672,0.252,7.20E-02
ZXDC,0.95,1.71E-01,2.225,0.647,0.253,7.29E-02
YY1,2.855,2.15E-03,-0.059,0.69,0.253,7.33E-02
ZNF547,1.092,1.37E-01,1.485,0.656,0.256,7.51E-02
HMGN3,1.279,1.00E-01,0.902,0.67,0.256,7.51E-02
AEBP2,1.006,1.57E-01,2.069,0.648,0.256,7.55E-02
