TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
YY1,0.364,3.58E-01,-0.737,0.637,0.438,3.62E-01
TTF1,0.308,3.79E-01,1.002,0.57,0.44,3.66E-01
STAT1,0.459,3.23E-01,-0.149,0.6,0.441,3.69E-01
ASCL2,0.688,2.46E-01,0.257,0.583,0.443,3.72E-01
TRIM22,0.633,2.63E-01,0.471,0.577,0.443,3.74E-01
CHAMP1,0.471,3.19E-01,0.619,0.576,0.446,3.80E-01
NFYC,0.779,2.18E-01,0.064,0.586,0.446,3.80E-01
MXI1,0.743,2.29E-01,-0.603,0.609,0.447,3.82E-01
BARX1,0.603,2.73E-01,0.361,0.58,0.447,3.82E-01
KDM3A,0.806,2.10E-01,-0.021,0.587,0.448,3.85E-01
SREBF2,0.708,2.40E-01,0.177,0.584,0.449,3.87E-01
DIDO1,0.63,2.64E-01,0.39,0.576,0.452,3.92E-01
SMAD5,0.948,1.72E-01,-0.11,0.586,0.452,3.94E-01
RXRA,-0.351,6.37E-01,-0.123,0.619,0.453,3.94E-01
PRAME,0.567,2.86E-01,0.336,0.579,0.455,4.00E-01
SMAD2,-0.174,5.69E-01,0.725,0.587,0.455,4.01E-01
NELFE,1.157,1.24E-01,-0.398,0.59,0.456,4.01E-01
BRPF3,1.354,8.79E-02,-0.616,0.594,0.456,4.01E-01
ZNF335,0.87,1.92E-01,-0.106,0.586,0.457,4.04E-01
NCOA1,0.452,3.26E-01,0.485,0.575,0.461,4.13E-01
ETV4,0.077,4.69E-01,0.011,0.598,0.461,4.13E-01
CHD1,0.764,2.22E-01,-0.887,0.612,0.462,4.14E-01
ZNF197,0.594,2.76E-01,0.343,0.576,0.462,4.14E-01
MBD1,0.774,2.20E-01,0.061,0.582,0.462,4.16E-01
ZNF479,0.273,3.93E-01,0.77,0.57,0.462,4.16E-01
BRD1,0.943,1.73E-01,-0.356,0.592,0.463,4.17E-01
KLF12,0.859,1.95E-01,-0.183,0.588,0.464,4.19E-01
ZNF141,0.21,4.17E-01,0.895,0.568,0.464,4.20E-01
SIX5,0.958,1.69E-01,-0.158,0.584,0.465,4.22E-01
EMSY,0.747,2.28E-01,-0.039,0.585,0.465,4.22E-01
U2AF1,1.11,1.33E-01,-0.365,0.587,0.467,4.27E-01
ATF3,-0.402,6.56E-01,-0.511,0.652,0.468,4.28E-01
KLF16,0.316,3.76E-01,0.715,0.57,0.468,4.28E-01
ZSCAN16,0.059,4.77E-01,0.284,0.589,0.468,4.28E-01
KDM6B,-0.227,5.90E-01,-0.435,0.624,0.468,4.29E-01
DCP1A,0.881,1.89E-01,-0.267,0.588,0.47,4.32E-01
ZNF354C,-0.065,5.26E-01,1.407,0.559,0.47,4.33E-01
INSM2,0.492,3.11E-01,0.198,0.579,0.472,4.37E-01
DEK,0.472,3.18E-01,0.262,0.578,0.473,4.40E-01
ZNF292,-0.028,5.11E-01,1.251,0.561,0.473,4.40E-01
LMNB1,0.104,4.59E-01,0.966,0.565,0.474,4.41E-01
MYOD1,0.088,4.65E-01,0.776,0.572,0.475,4.43E-01
ZNF512,0.053,4.79E-01,0.68,0.576,0.475,4.44E-01
ZNF585B,-0.111,5.44E-01,1.179,0.565,0.477,4.48E-01
DRAP1,0.507,3.06E-01,0.205,0.577,0.477,4.49E-01
PRDM14,0.241,4.05E-01,0.719,0.569,0.478,4.52E-01
ID3,0.436,3.31E-01,0.378,0.573,0.479,4.53E-01
C17orf49,0.541,2.94E-01,-0.162,0.59,0.48,4.56E-01
IRF3,0.617,2.69E-01,-0.053,0.584,0.481,4.57E-01
ASXL1,0.768,2.21E-01,-0.181,0.586,0.482,4.61E-01
GRHL1,0.262,3.97E-01,0.56,0.57,0.484,4.65E-01
DDX5,-0.016,5.06E-01,0.46,0.58,0.487,4.72E-01
ERCC2,-0.012,5.05E-01,0.987,0.561,0.487,4.72E-01
IRF9,-0.049,5.20E-01,0.852,0.568,0.49,4.77E-01
HIF1A,-0.142,5.57E-01,0.56,0.58,0.491,4.80E-01
DNMT1,0.078,4.69E-01,0.27,0.583,0.491,4.80E-01
BATF3,0.251,4.01E-01,0.516,0.57,0.491,4.80E-01
GTF2B,0.627,2.65E-01,-0.534,0.597,0.491,4.81E-01
ZNF692,0.675,2.50E-01,-0.057,0.578,0.493,4.84E-01
TRIM28,-2.857,9.98E-01,0.117,0.648,0.494,4.86E-01
YBX1,-0.948,8.28E-01,1.016,0.585,0.494,4.86E-01
NR1H2,0.297,3.83E-01,0.356,0.572,0.494,4.87E-01
ZNF18,0.293,3.85E-01,0.058,0.584,0.494,4.87E-01
PRDM11,0.428,3.34E-01,-0.158,0.588,0.495,4.88E-01
HEY1,0.478,3.16E-01,-0.496,0.597,0.495,4.89E-01
ERCC3,0.1,4.60E-01,0.775,0.565,0.495,4.90E-01
RUNX3,0.26,3.98E-01,0.416,0.57,0.496,4.91E-01
ZNF534,0.391,3.48E-01,0.208,0.574,0.496,4.91E-01
BANP,-0.076,5.30E-01,0.816,0.567,0.497,4.93E-01
LEF1,0.421,3.37E-01,-0.044,0.583,0.499,4.97E-01
FLI1,-0.498,6.91E-01,-0.39,0.617,0.499,4.98E-01
DMC1,-0.076,5.30E-01,0.999,0.559,0.499,4.98E-01
NR2C2,0.684,2.47E-01,-0.184,0.582,0.5,4.99E-01
ORC1,0.667,2.53E-01,-0.176,0.582,0.5,4.99E-01
THAP11,0.57,2.84E-01,-0.105,0.579,0.502,5.04E-01
HDAC3,-0.962,8.32E-01,-0.091,0.614,0.503,5.07E-01
OGT,0.891,1.87E-01,-0.446,0.585,0.504,5.08E-01
MYH11,0.272,3.93E-01,-0.923,0.612,0.504,5.10E-01
E2F5,0.416,3.39E-01,0.18,0.572,0.505,5.11E-01
MECP2,0.472,3.18E-01,-0.549,0.597,0.505,5.11E-01
ZKSCAN8,0.289,3.86E-01,0.264,0.57,0.511,5.24E-01
DLX1,0.445,3.28E-01,-0.006,0.575,0.512,5.26E-01
ZBTB2,0.109,4.57E-01,0.53,0.566,0.513,5.29E-01
KAT7,0.805,2.11E-01,-0.516,0.587,0.514,5.31E-01
MAFK,-1.037,8.50E-01,-0.112,0.613,0.514,5.32E-01
ZSCAN22,0.774,2.20E-01,-0.477,0.586,0.515,5.33E-01
BRCA1,0.289,3.86E-01,-0.329,0.591,0.517,5.37E-01
ADNP,0.243,4.04E-01,0.281,0.569,0.517,5.39E-01
BCL11B,0.743,2.29E-01,-0.473,0.586,0.518,5.40E-01
ZNF394,0.552,2.91E-01,-0.117,0.575,0.518,5.41E-01
ZNF580,0.424,3.36E-01,0.037,0.573,0.518,5.41E-01
DDX21,0.774,2.20E-01,-0.381,0.58,0.52,5.45E-01
KDM5A,0.774,2.19E-01,-0.326,0.577,0.522,5.49E-01
ZNF346,0.594,2.76E-01,-0.197,0.577,0.523,5.52E-01
TCOF1,0.644,2.60E-01,-0.388,0.581,0.525,5.56E-01
ZNF781,-0.415,6.61E-01,0.926,0.564,0.526,5.57E-01
KRAB,0.171,4.32E-01,0.112,0.574,0.527,5.60E-01
SOX10,-0.118,5.47E-01,0.763,0.557,0.529,5.65E-01
SPI1,-1.484,9.31E-01,-0.161,0.621,0.531,5.69E-01
CREB1,-0.127,5.51E-01,-0.97,0.615,0.531,5.69E-01
YAP1,-0.731,7.68E-01,0.069,0.596,0.531,5.70E-01
INO80,-0.102,5.41E-01,-0.825,0.609,0.532,5.72E-01
ZNF584,0.206,4.19E-01,0.197,0.568,0.532,5.73E-01
RAD51,-0.342,6.34E-01,0.382,0.577,0.533,5.75E-01
CTBP1,-0.117,5.46E-01,0.322,0.57,0.534,5.76E-01
DACOR1,-0.285,6.12E-01,0.991,0.55,0.534,5.76E-01
ZNF788,-0.204,5.81E-01,0.599,0.565,0.535,5.78E-01
PGBD3,0.105,4.58E-01,0.321,0.565,0.535,5.79E-01
POLR2B,0.445,3.28E-01,-0.576,0.59,0.54,5.89E-01
PHF6,0.682,2.48E-01,-0.53,0.583,0.54,5.90E-01
GRHL2,-1.483,9.31E-01,0.502,0.595,0.541,5.92E-01
ZBTB26,0.017,4.93E-01,-1.257,0.613,0.542,5.94E-01
MED12,0.078,4.69E-01,-0.26,0.586,0.542,5.95E-01
JMJD1C,0.018,4.93E-01,0.015,0.575,0.543,5.96E-01
PRMT1,-0.067,5.27E-01,0.304,0.567,0.544,5.97E-01
CPSF3L,0.475,3.17E-01,-0.47,0.582,0.549,6.10E-01
GATAD1,0.183,4.28E-01,-0.427,0.587,0.55,6.12E-01
ZNF257,0.256,3.99E-01,-0.059,0.57,0.551,6.13E-01
BPTF,0.429,3.34E-01,-0.295,0.575,0.551,6.15E-01
FOXP3,0.31,3.78E-01,-0.099,0.569,0.553,6.18E-01
CHD8,-0.528,7.01E-01,-0.265,0.596,0.556,6.25E-01
EP300,-4.615,1.00E+00,-0.458,0.776,0.557,6.27E-01
IRF5,-0.303,6.19E-01,0.781,0.549,0.558,6.29E-01
ZXDC,-0.122,5.49E-01,0.434,0.557,0.559,6.30E-01
BCAT1,-0.127,5.51E-01,0.304,0.563,0.56,6.32E-01
ZNF131,0.327,3.72E-01,-0.261,0.572,0.564,6.42E-01
TAT,-0.075,5.30E-01,0.303,0.559,0.564,6.43E-01
ZNF563,-0.261,6.03E-01,0.617,0.551,0.565,6.44E-01
ZNF146,-0.33,6.29E-01,0.058,0.578,0.567,6.47E-01
ZNF589,0.14,4.44E-01,0.004,0.565,0.567,6.48E-01
ZBTB6,0.189,4.25E-01,-0.169,0.571,0.569,6.52E-01
TCF7L2,-0.738,7.70E-01,-0.494,0.603,0.569,6.53E-01
E2F7,-0.962,8.32E-01,-0.635,0.616,0.57,6.54E-01
AGO2,0.218,4.14E-01,-0.144,0.569,0.57,6.55E-01
TTF2,-0.273,6.08E-01,-0.801,0.601,0.571,6.56E-01
PROX1,-1.002,8.42E-01,-0.691,0.618,0.571,6.57E-01
SETDB1,-0.921,8.21E-01,0.362,0.579,0.573,6.60E-01
JUNB,-0.263,6.04E-01,0.006,0.573,0.573,6.62E-01
FOS,-1.227,8.90E-01,-0.147,0.6,0.574,6.62E-01
CDK2,-0.541,7.06E-01,0.661,0.557,0.574,6.64E-01
STAT5,-0.283,6.12E-01,0.101,0.57,0.575,6.65E-01
CBX3,-1.682,9.54E-01,0.195,0.596,0.576,6.66E-01
NFATC1,-0.164,5.65E-01,-1.14,0.604,0.576,6.66E-01
CREB3,-0.086,5.34E-01,0.113,0.563,0.576,6.67E-01
SFPQ,-0.522,6.99E-01,0.961,0.538,0.576,6.67E-01
JUN,-1.193,8.84E-01,-0.131,0.598,0.577,6.69E-01
ESR1,-16.509,1.00E+00,-0.312,0.628,0.577,6.70E-01
ZNF92,-0.223,5.88E-01,0.384,0.553,0.579,6.74E-01
CBFA2T2,-0.134,5.53E-01,0.243,0.557,0.579,6.74E-01
PSIP1,-0.138,5.55E-01,-0.359,0.584,0.581,6.77E-01
DPPA2,-0.271,6.07E-01,0.403,0.551,0.584,6.83E-01
ATF2,-0.571,7.16E-01,-0.463,0.596,0.585,6.85E-01
ESRRA,-0.349,6.36E-01,-0.731,0.599,0.585,6.85E-01
NFE2L2,-0.543,7.07E-01,-0.172,0.585,0.586,6.88E-01
ETV5,-0.294,6.16E-01,-0.085,0.573,0.588,6.93E-01
ZNF506,-0.311,6.22E-01,0.488,0.549,0.588,6.93E-01
ZNF554,-0.107,5.43E-01,0.113,0.558,0.589,6.94E-01
EHMT2,-2.042,9.79E-01,0.063,0.598,0.59,6.95E-01
ZSCAN29,0.128,4.49E-01,-0.192,0.567,0.59,6.96E-01
MBOAT4,0.171,4.32E-01,-0.227,0.567,0.591,6.97E-01
ZNF518A,0.246,4.03E-01,-0.348,0.569,0.591,6.98E-01
BHLHE40,-0.164,5.65E-01,-1.011,0.598,0.592,6.99E-01
TLX1,-0.142,5.57E-01,0.169,0.556,0.592,6.99E-01
FOXO3,-0.144,5.57E-01,-0.174,0.572,0.595,7.05E-01
ZNF441,0.367,3.57E-01,-0.552,0.573,0.595,7.05E-01
ERG,-1.282,9.00E-01,-1.207,0.639,0.595,7.06E-01
UBTF,0.116,4.54E-01,-1.053,0.592,0.596,7.08E-01
ZNF207,-1.062,8.56E-01,0.885,0.553,0.598,7.12E-01
INTS12,0.382,3.51E-01,-0.608,0.574,0.598,7.12E-01
NONO,-0.762,7.77E-01,0.889,0.541,0.598,7.12E-01
NR1H3,-0.267,6.05E-01,-0.011,0.566,0.599,7.15E-01
SIX4,-0.628,7.35E-01,0.863,0.532,0.6,7.16E-01
EHF,-0.214,5.85E-01,-0.213,0.573,0.601,7.19E-01
BANF1,-0.579,7.19E-01,0.157,0.568,0.602,7.21E-01
ZNF273,0.383,3.51E-01,-0.686,0.574,0.605,7.27E-01
NCOR1,0.137,4.46E-01,-0.435,0.569,0.608,7.31E-01
ZNF649,-0.702,7.59E-01,0.904,0.526,0.608,7.32E-01
PR,-6.046,1.00E+00,-0.562,0.624,0.612,7.39E-01
ZFX,-0.181,5.72E-01,-0.808,0.59,0.612,7.39E-01
ZNF750,-0.291,6.14E-01,0.191,0.55,0.613,7.40E-01
ZBTB16,-0.558,7.12E-01,-0.085,0.571,0.614,7.43E-01
NFAT5,0.171,4.32E-01,-0.434,0.567,0.614,7.44E-01
CCNT2,0.237,4.06E-01,-0.522,0.569,0.615,7.45E-01
MCM3,-0.332,6.30E-01,0.105,0.555,0.618,7.50E-01
CAMTA2,-0.242,5.96E-01,0.062,0.552,0.619,7.53E-01
BCL11A,-0.426,6.65E-01,-0.49,0.584,0.619,7.53E-01
CTNNB1,-0.367,6.43E-01,0.283,0.546,0.62,7.54E-01
ZNF140,-0.982,8.37E-01,0.591,0.554,0.62,7.55E-01
MITF,-0.859,8.05E-01,0.098,0.57,0.622,7.57E-01
TAL1,-4.12,1.00E+00,-0.32,0.605,0.622,7.59E-01
KLF10,0.032,4.87E-01,-0.611,0.575,0.623,7.59E-01
TCF7,-0.865,8.07E-01,-0.405,0.589,0.624,7.62E-01
APOBEC3B,-0.208,5.83E-01,-0.042,0.554,0.624,7.63E-01
CASP8AP2,-0.03,5.12E-01,-0.267,0.561,0.625,7.63E-01
ZNF384,-0.575,7.17E-01,-0.153,0.572,0.625,7.64E-01
NME2,-0.737,7.70E-01,0.581,0.54,0.627,7.67E-01
NANOG,-2.708,9.97E-01,0.103,0.59,0.627,7.68E-01
ERCC6,-0.173,5.69E-01,-0.63,0.581,0.628,7.69E-01
WHSC1,-0.391,6.52E-01,0.122,0.551,0.628,7.69E-01
CHD7,-0.364,6.42E-01,-0.156,0.566,0.628,7.69E-01
GMEB1,0.043,4.83E-01,-0.404,0.563,0.628,7.69E-01
GTF2A2,-0.351,6.37E-01,0.184,0.547,0.629,7.71E-01
FANCD2,-0.498,6.91E-01,0.326,0.54,0.631,7.74E-01
MED1,-2.366,9.91E-01,-1.355,0.644,0.632,7.76E-01
CEBPA,-1.545,9.39E-01,-0.693,0.607,0.632,7.76E-01
TEAD2,-0.542,7.06E-01,0.215,0.549,0.632,7.76E-01
CBX8,-0.149,5.59E-01,-1.444,0.594,0.632,7.77E-01
GMEB2,0.07,4.72E-01,-0.643,0.573,0.633,7.78E-01
ZNF574,0.195,4.23E-01,-0.627,0.568,0.635,7.81E-01
KDM1A,-0.972,8.34E-01,-0.259,0.583,0.635,7.82E-01
GTF2E2,0.08,4.68E-01,-0.497,0.565,0.637,7.85E-01
ZNF644,-0.114,5.45E-01,-0.321,0.56,0.637,7.85E-01
SP7,0.172,4.32E-01,-0.6,0.566,0.638,7.86E-01
RFX1,-1.444,9.26E-01,-0.611,0.601,0.638,7.86E-01
ELF2,0.025,4.90E-01,-0.455,0.562,0.638,7.86E-01
ESCO2,0.115,4.54E-01,-0.564,0.566,0.639,7.88E-01
ZNF264,-0.405,6.57E-01,-0.293,0.569,0.639,7.89E-01
ZNF793,-0.658,7.45E-01,0.342,0.542,0.64,7.90E-01
DDX20,-0.689,7.55E-01,-0.144,0.57,0.64,7.90E-01
HOXA1,0.009,4.96E-01,-0.455,0.562,0.64,7.90E-01
MYF5,-0.175,5.70E-01,-0.201,0.555,0.643,7.96E-01
TEAD1,-1.277,8.99E-01,-0.047,0.578,0.643,7.96E-01
SMARCC1,-1.259,8.96E-01,-0.681,0.599,0.643,7.96E-01
TSC22D4,-1.2,8.85E-01,0.368,0.559,0.644,7.97E-01
ZNF331,-0.713,7.62E-01,0.556,0.525,0.646,8.01E-01
KAT8,-0.304,6.19E-01,-0.618,0.577,0.646,8.01E-01
HAND2,-0.628,7.35E-01,0.342,0.532,0.647,8.03E-01
PTTG1,-0.723,7.65E-01,0.352,0.539,0.648,8.04E-01
BAHD1,-1.568,9.42E-01,0.465,0.562,0.649,8.05E-01
LYL1,-1.319,9.06E-01,0.021,0.573,0.65,8.08E-01
NR4A1,-0.65,7.42E-01,-0.269,0.57,0.65,8.08E-01
ZNF770,-0.281,6.11E-01,-0.155,0.55,0.651,8.08E-01
GREB1,-1.193,8.84E-01,0.384,0.554,0.651,8.08E-01
GATA3,-8.233,1.00E+00,-0.401,0.601,0.651,8.09E-01
SRSF3,0.049,4.81E-01,-0.837,0.57,0.653,8.12E-01
PBX3,-0.646,7.41E-01,-1.076,0.594,0.654,8.13E-01
SOX2,-2.319,9.90E-01,0.141,0.578,0.655,8.15E-01
PYGO2,-0.695,7.57E-01,0.092,0.551,0.655,8.16E-01
PTRF,-0.842,8.00E-01,0.353,0.539,0.657,8.19E-01
MEF2B,-1.625,9.48E-01,-0.132,0.582,0.658,8.20E-01
ZNF654,-0.306,6.20E-01,-0.243,0.554,0.658,8.20E-01
SCRT2,-0.316,6.24E-01,-0.201,0.553,0.659,8.21E-01
ZNF600,-0.022,5.09E-01,-0.614,0.563,0.659,8.22E-01
ZNF768,-0.557,7.11E-01,0.143,0.536,0.66,8.23E-01
CUX1,-1.385,9.17E-01,-0.367,0.586,0.661,8.25E-01
ZNF189,0.174,4.31E-01,-0.921,0.568,0.661,8.25E-01
ZNF134,-0.397,6.54E-01,-0.071,0.545,0.661,8.25E-01
ZNF217,-0.645,7.41E-01,0.241,0.531,0.663,8.27E-01
USP49,-0.864,8.06E-01,0.573,0.513,0.663,8.28E-01
HIRA,-1.501,9.33E-01,-0.478,0.592,0.664,8.29E-01
NKX2-1,-1.139,8.73E-01,-0.018,0.567,0.664,8.30E-01
WT1,-0.018,5.07E-01,-0.633,0.562,0.664,8.30E-01
DPF2,-0.717,7.63E-01,-0.024,0.553,0.665,8.31E-01
ZNF48,-0.804,7.89E-01,0.455,0.519,0.665,8.31E-01
ZXDB,0.199,4.21E-01,-0.984,0.567,0.667,8.34E-01
SPDEF,-0.32,6.25E-01,-0.411,0.561,0.668,8.35E-01
ZNF343,0.217,4.14E-01,-1.116,0.569,0.668,8.36E-01
FAIRE,-1.321,9.07E-01,-0.816,0.597,0.669,8.37E-01
ZNF320,-0.881,8.11E-01,0.17,0.547,0.669,8.37E-01
GABP,-0.039,5.16E-01,-0.8,0.566,0.67,8.38E-01
MKL1,-0.017,5.07E-01,-0.695,0.561,0.672,8.41E-01
MLLT3,-0.09,5.36E-01,-0.593,0.558,0.673,8.43E-01
ZNF680,-1.852,9.68E-01,0.194,0.568,0.674,8.44E-01
ETV7,-0.199,5.79E-01,-0.454,0.554,0.674,8.44E-01
CHRM2,-1.032,8.49E-01,-1.934,0.602,0.675,8.46E-01
FOXG1,-0.241,5.95E-01,-0.42,0.552,0.675,8.46E-01
GATA1,-5.544,1.00E+00,-0.836,0.607,0.675,8.46E-01
ZNF765,-0.709,7.61E-01,0.206,0.526,0.676,8.47E-01
GATA2,-6.808,1.00E+00,-0.941,0.61,0.677,8.49E-01
TSHZ1,-0.302,6.19E-01,-0.512,0.561,0.677,8.49E-01
AHR,-1.158,8.77E-01,0.25,0.548,0.678,8.49E-01
LEO1,-0.166,5.66E-01,-0.53,0.555,0.68,8.53E-01
PKNOX1,-0.506,6.94E-01,-0.201,0.549,0.68,8.53E-01
OVOL3,-0.339,6.33E-01,-0.507,0.561,0.68,8.53E-01
XBP1,-0.63,7.36E-01,-0.31,0.559,0.681,8.54E-01
SMARCE1,-0.686,7.54E-01,-0.24,0.558,0.681,8.54E-01
ETV1,-0.312,6.23E-01,-1.088,0.578,0.682,8.55E-01
ZNF75A,-0.137,5.55E-01,-0.615,0.556,0.685,8.59E-01
MYNN,-0.65,7.42E-01,-0.703,0.575,0.686,8.61E-01
C11orf30,-0.487,6.87E-01,-0.274,0.549,0.686,8.61E-01
MECOM,-0.401,6.56E-01,-0.267,0.545,0.688,8.64E-01
RAC3,-0.384,6.50E-01,-0.296,0.545,0.689,8.65E-01
KLF15,-1.613,9.47E-01,-2.124,0.609,0.691,8.67E-01
TP53,-4.584,1.00E+00,-1.035,0.605,0.692,8.69E-01
RBCK1,-0.148,5.59E-01,-0.659,0.556,0.692,8.69E-01
SNAPC1,-0.278,6.10E-01,-0.507,0.551,0.694,8.71E-01
ZNF618,-0.318,6.25E-01,-0.43,0.549,0.694,8.71E-01
ZBTB40,-0.504,6.93E-01,-0.688,0.568,0.695,8.73E-01
ZBTB42,-0.332,6.30E-01,-0.421,0.548,0.697,8.75E-01
ORC2,-0.294,6.16E-01,-0.5,0.55,0.697,8.75E-01
ZNF318,-0.778,7.82E-01,-0.353,0.559,0.698,8.77E-01
ELF3,-0.422,6.64E-01,-0.481,0.553,0.698,8.77E-01
MEF2A,-0.634,7.37E-01,-0.917,0.574,0.702,8.81E-01
MYOG,-1.158,8.77E-01,0.049,0.545,0.705,8.85E-01
ZNF429,-0.644,7.40E-01,-0.143,0.531,0.706,8.86E-01
NFE2,-0.708,7.61E-01,-0.503,0.562,0.707,8.87E-01
MXD3,-0.269,6.06E-01,-0.632,0.551,0.707,8.87E-01
HBP1,-0.135,5.54E-01,-1.126,0.565,0.709,8.89E-01
HOTAIR,-1.45,9.27E-01,0.32,0.529,0.71,8.90E-01
ZNF445,-0.844,8.01E-01,0.081,0.515,0.71,8.91E-01
ZKSCAN5,-0.018,5.07E-01,-1.255,0.561,0.711,8.91E-01
LANA,-0.439,6.70E-01,-1.712,0.58,0.711,8.92E-01
SRCAP,-0.79,7.85E-01,-0.027,0.52,0.713,8.93E-01
RFX5,-0.667,7.48E-01,-1.473,0.582,0.714,8.95E-01
PHF2,-0.118,5.47E-01,-1.446,0.566,0.716,8.97E-01
NR3C1,-11.386,1.00E+00,-1.168,0.602,0.718,8.99E-01
NR2F2,-3.005,9.99E-01,-1.601,0.604,0.718,8.99E-01
ZNF674,-0.046,5.19E-01,-1.313,0.56,0.718,8.99E-01
ARID2,-0.107,5.43E-01,-1.36,0.562,0.718,8.99E-01
PRKDC,-0.844,8.01E-01,-1.141,0.579,0.724,9.06E-01
ZNF366,-0.341,6.34E-01,-0.945,0.56,0.725,9.07E-01
IRF1,-1.272,8.98E-01,-1.146,0.587,0.726,9.08E-01
MEF2D,-0.77,7.79E-01,-0.289,0.539,0.727,9.08E-01
TP63,-5.464,1.00E+00,-0.443,0.582,0.728,9.09E-01
FOSL2,-2.93,9.98E-01,-0.257,0.571,0.728,9.09E-01
MCM7,-1.278,8.99E-01,-0.086,0.542,0.73,9.11E-01
PTPN11,-0.168,5.67E-01,-1.159,0.555,0.732,9.13E-01
AR,-23.217,1.00E+00,-0.805,0.592,0.732,9.14E-01
PRDM10,-0.232,5.92E-01,-1.118,0.556,0.733,9.14E-01
EOMES,-1.654,9.51E-01,-0.007,0.543,0.737,9.18E-01
ZFP64,-0.909,8.18E-01,-0.828,0.568,0.739,9.20E-01
MAFG,-1.025,8.47E-01,-0.134,0.526,0.739,9.20E-01
CREB3L4,-0.564,7.14E-01,-0.519,0.536,0.742,9.22E-01
ZNF17,-0.968,8.34E-01,-0.089,0.505,0.742,9.23E-01
GLI2,-1.139,8.73E-01,-1.961,0.588,0.743,9.23E-01
ZNF101,-0.743,7.71E-01,-1.527,0.575,0.743,9.24E-01
ZNF611,-0.304,6.20E-01,-0.981,0.549,0.744,9.25E-01
ZIC2,-0.306,6.20E-01,-0.982,0.549,0.746,9.26E-01
TFAP4,-0.901,8.16E-01,-1.292,0.575,0.747,9.27E-01
FOXA2,-6.289,1.00E+00,-1.108,0.594,0.747,9.27E-01
BTAF1,-0.449,6.73E-01,-0.736,0.542,0.748,9.28E-01
HES1,-0.974,8.35E-01,-0.786,0.565,0.748,9.28E-01
NR5A2,-1.342,9.10E-01,-0.131,0.533,0.751,9.30E-01
ZNF675,-0.923,8.22E-01,-0.163,0.509,0.752,9.31E-01
PRDM12,-1.156,8.76E-01,0.058,0.489,0.752,9.32E-01
ETS2,-0.793,7.86E-01,-0.596,0.548,0.753,9.32E-01
ZNF485,-0.973,8.35E-01,-0.158,0.505,0.755,9.34E-01
ZNF823,-1.078,8.59E-01,-0.088,0.496,0.756,9.35E-01
POLR2H,-0.488,6.87E-01,-0.978,0.548,0.761,9.38E-01
E2F8,-0.427,6.65E-01,-0.951,0.543,0.763,9.40E-01
ZNF284,-0.886,8.12E-01,-0.301,0.511,0.763,9.40E-01
ZNF766,-0.92,8.21E-01,-0.845,0.559,0.764,9.41E-01
ELK3,-0.318,6.25E-01,-1.255,0.549,0.765,9.41E-01
ZBTB7B,-0.442,6.71E-01,-0.968,0.542,0.765,9.42E-01
NFE2L1,-1.697,9.55E-01,-0.238,0.544,0.766,9.42E-01
CEBPB,-9.957,1.00E+00,-1.303,0.592,0.766,9.43E-01
SIRT6,-0.697,7.57E-01,-0.539,0.527,0.766,9.43E-01
ZNF682,-0.457,6.76E-01,-1.425,0.555,0.766,9.43E-01
MEIS1,-1.392,9.18E-01,-0.3,0.539,0.768,9.44E-01
DAXX,-0.847,8.02E-01,-0.585,0.537,0.772,9.47E-01
UBE2I,-0.462,6.78E-01,-1.04,0.541,0.773,9.47E-01
ZNF549,-0.838,7.99E-01,-0.462,0.515,0.773,9.47E-01
FUS,-0.684,7.53E-01,-0.854,0.544,0.774,9.48E-01
ZNF22,-1.02,8.46E-01,-0.299,0.501,0.775,9.49E-01
DLX2,-0.975,8.35E-01,-0.327,0.505,0.776,9.49E-01
FXR2,-0.574,7.17E-01,-0.851,0.535,0.776,9.49E-01
RUVBL1,-0.471,6.81E-01,-1.087,0.541,0.777,9.50E-01
TDRD3,-0.518,6.98E-01,-0.981,0.539,0.778,9.51E-01
MKL2,-0.778,7.82E-01,-1.299,0.56,0.779,9.52E-01
PARP1,-1.266,8.97E-01,-0.111,0.478,0.78,9.52E-01
GATA4,-6.403,1.00E+00,-1.222,0.586,0.781,9.53E-01
ZNF169,-1.058,8.55E-01,-0.303,0.498,0.782,9.54E-01
ZNF558,-0.68,7.52E-01,-1.077,0.547,0.784,9.55E-01
ATF1,-1.223,8.89E-01,-1.278,0.569,0.787,9.56E-01
SATB1,-1.407,9.20E-01,-0.883,0.562,0.788,9.57E-01
SOX11,-1.529,9.37E-01,-0.133,0.496,0.789,9.58E-01
INTS3,-0.318,6.25E-01,-2.112,0.549,0.79,9.58E-01
NR2F1,-1.27,8.98E-01,-0.769,0.551,0.79,9.59E-01
FOXK2,-1.496,9.33E-01,-0.823,0.56,0.792,9.59E-01
TGIF2,-0.499,6.91E-01,-1.619,0.548,0.793,9.60E-01
ZNF490,-1.22,8.89E-01,-0.223,0.482,0.793,9.60E-01
GATA6,-4.822,1.00E+00,-0.573,0.565,0.794,9.61E-01
ZNF800,-1.186,8.82E-01,-0.469,0.52,0.795,9.61E-01
H2AFX,-1.76,9.61E-01,-0.34,0.534,0.795,9.61E-01
ZNF586,-1.459,9.28E-01,-0.092,0.451,0.797,9.62E-01
LHX2,-1.148,8.75E-01,-0.666,0.539,0.797,9.63E-01
BCL3,-2.843,9.98E-01,-1.49,0.582,0.798,9.63E-01
