TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
JUND,4.138,1.75E-05,2.692,0.676,0.014,1.34E-05
CEBPB,9.638,2.76E-22,2.217,0.742,0.017,2.17E-05
SMARCA4,3.862,5.62E-05,2.644,0.674,0.018,2.46E-05
FOSL1,3.729,9.62E-05,2.337,0.688,0.023,5.74E-05
SPI1,8.797,7.00E-19,2.121,0.756,0.026,7.80E-05
STAT1,4.068,2.37E-05,2.547,0.637,0.031,1.28E-04
HES2,8.259,7.33E-17,2.045,0.687,0.034,1.79E-04
VDR,3.827,6.50E-05,2.541,0.63,0.035,1.97E-04
FOSL2,9.868,2.86E-23,1.966,0.736,0.037,2.22E-04
JUN,5.714,5.51E-09,2.11,0.669,0.037,2.28E-04
ZMYM3,3.734,9.44E-05,2.31,0.641,0.037,2.35E-04
JMJD1C,2.899,1.87E-03,2.288,0.651,0.04,2.94E-04
CTCF,26.104,1.62E-150,2.005,0.667,0.041,3.02E-04
IKZF1,4.077,2.28E-05,2.22,0.635,0.042,3.26E-04
RXRG,3.53,2.08E-04,2.115,0.674,0.042,3.26E-04
SIRT1,2.917,1.77E-03,2.764,0.621,0.042,3.26E-04
FOS,3.212,6.59E-04,2.138,0.658,0.045,4.18E-04
SMC3,7.186,3.33E-13,2.012,0.649,0.047,4.70E-04
BATF,2.89,1.93E-03,2.298,0.635,0.047,4.70E-04
SMC1A,6.758,7.01E-12,1.995,0.651,0.048,4.92E-04
SUMO1,5.497,1.93E-08,2.204,0.615,0.05,5.74E-04
ZNF512,2.216,1.33E-02,2.621,0.629,0.051,5.99E-04
RAD21,8.126,2.21E-16,1.898,0.667,0.051,6.11E-04
RUNX1T1,3.136,8.56E-04,2.108,0.649,0.052,6.37E-04
EED,2.385,8.54E-03,2.544,0.617,0.052,6.51E-04
BACH2,2.96,1.54E-03,2.186,0.637,0.052,6.51E-04
BRD9,2.217,1.33E-02,2.636,0.621,0.053,6.64E-04
GTF2I,4.197,1.35E-05,2.198,0.613,0.055,7.49E-04
EP300,5.641,8.47E-09,1.798,0.712,0.056,7.94E-04
SMARCC1,3.264,5.50E-04,1.925,0.668,0.059,9.22E-04
NKX2-1,2.096,1.80E-02,2.441,0.614,0.062,1.06E-03
STAT3,3.889,5.02E-05,2.074,0.617,0.063,1.14E-03
LYL1,2.94,1.64E-03,1.882,0.674,0.064,1.20E-03
STAG1,7.805,2.98E-15,1.894,0.633,0.065,1.24E-03
BRDU,2.254,1.21E-02,2.443,0.607,0.066,1.28E-03
POLR3D,2.916,1.77E-03,2.132,0.614,0.068,1.39E-03
TP53,4.776,8.93E-07,1.847,0.642,0.069,1.46E-03
TCF7L1,2.872,2.04E-03,2.34,0.6,0.069,1.48E-03
ETV6,2.25,1.22E-02,2.188,0.62,0.069,1.48E-03
NFE2L1,2.313,1.04E-02,2.509,0.6,0.07,1.53E-03
KMT2B,1.621,5.25E-02,2.362,0.634,0.071,1.60E-03
RUNX1,5.26,7.20E-08,1.733,0.661,0.073,1.72E-03
MBD3,2.516,5.93E-03,1.882,0.658,0.074,1.83E-03
RXRA,3.098,9.74E-04,1.918,0.631,0.074,1.85E-03
ELF3,2.074,1.90E-02,2.394,0.602,0.074,1.85E-03
TEAD4,2.763,2.87E-03,2.023,0.617,0.075,1.91E-03
IRF4,2.749,2.99E-03,2.079,0.61,0.078,2.17E-03
EZH2,8.091,2.95E-16,1.472,0.715,0.079,2.20E-03
EPAS1,1.638,5.07E-02,2.174,0.641,0.079,2.23E-03
HNF1B,1.636,5.10E-02,2.182,0.64,0.079,2.26E-03
CHD4,3.084,1.02E-03,1.736,0.657,0.082,2.45E-03
PML,2.782,2.70E-03,1.79,0.65,0.082,2.45E-03
DEK,1.949,2.57E-02,2.996,0.594,0.082,2.51E-03
NR1H2,2.643,4.11E-03,2.218,0.594,0.085,2.78E-03
SKI,1.696,4.50E-02,1.907,0.671,0.086,2.82E-03
GTF3C2,1.799,3.60E-02,2.337,0.598,0.089,3.19E-03
GRIP1,1.85,3.21E-02,1.851,0.655,0.09,3.23E-03
SPIB,1.894,2.91E-02,2.168,0.6,0.093,3.67E-03
KDM3B,2.051,2.02E-02,2.013,0.608,0.093,3.67E-03
MTA2,2.247,1.23E-02,2.214,0.591,0.096,4.02E-03
USF1,2.021,2.17E-02,2.628,0.583,0.097,4.12E-03
ZNF436,1.494,6.76E-02,2.359,0.603,0.097,4.12E-03
WWTR1,2.144,1.60E-02,1.922,0.609,0.1,4.44E-03
ZNF384,1.694,4.51E-02,2.204,0.596,0.104,4.99E-03
CTCFL,2.726,3.20E-03,1.636,0.63,0.104,5.05E-03
NR1H3,2.403,8.14E-03,2.216,0.581,0.105,5.15E-03
IRF1,2.823,2.38E-03,1.498,0.643,0.105,5.20E-03
LMO2,2.354,9.27E-03,1.785,0.612,0.105,5.26E-03
JARID2,5.203,9.83E-08,1.237,0.675,0.105,5.26E-03
PRMT5,1.649,4.96E-02,1.798,0.646,0.106,5.37E-03
SUZ12,4.529,2.97E-06,1.208,0.7,0.106,5.37E-03
NR3C1,3.496,2.36E-04,1.393,0.645,0.106,5.42E-03
TRIM22,2.063,1.96E-02,1.946,0.598,0.109,5.87E-03
SND1,2.216,1.34E-02,1.965,0.596,0.11,5.99E-03
REST,3.445,2.86E-04,2.036,0.58,0.11,6.05E-03
EBF1,2.102,1.78E-02,1.797,0.609,0.111,6.11E-03
JUNB,1.994,2.31E-02,2.07,0.591,0.114,6.60E-03
SMARCB1,2.286,1.11E-02,1.962,0.591,0.114,6.66E-03
TP63,4.605,2.06E-06,1.622,0.598,0.117,7.24E-03
MAX,3.458,2.72E-04,1.492,0.609,0.118,7.31E-03
ZNF654,2.036,2.09E-02,1.894,0.596,0.119,7.58E-03
TEAD1,2.417,7.83E-03,1.894,0.589,0.119,7.65E-03
DLX2,1.439,7.51E-02,2.216,0.596,0.119,7.65E-03
TP73,1.765,3.88E-02,2.146,0.585,0.12,7.79E-03
SMARCA5,1.351,8.83E-02,2.358,0.592,0.121,7.93E-03
CREBBP,1.592,5.57E-02,2,0.597,0.122,8.14E-03
ZNF175,1.462,7.19E-02,2.776,0.579,0.122,8.14E-03
DAXX,1.718,4.29E-02,2.276,0.578,0.122,8.14E-03
SRF,2.341,9.62E-03,1.463,0.624,0.123,8.36E-03
TCF4,1.46,7.22E-02,1.741,0.642,0.123,8.36E-03
RELA,5.113,1.59E-07,1.102,0.648,0.123,8.44E-03
EBNA3C,2.033,2.10E-02,1.812,0.597,0.124,8.51E-03
HMG20A,1.549,6.07E-02,1.834,0.612,0.124,8.51E-03
TCF12,1.751,4.00E-02,1.918,0.596,0.126,9.04E-03
ZBTB2,1.777,3.78E-02,2.084,0.582,0.128,9.43E-03
ICE1,1.652,4.93E-02,2.334,0.575,0.129,9.67E-03
EBNA3,1.523,6.39E-02,1.83,0.608,0.13,9.83E-03
DNMT1,1.507,6.59E-02,2.129,0.588,0.13,1.00E-02
ASCL1,2.98,1.44E-03,1.927,0.575,0.131,1.01E-02
KDM1A,1.417,7.82E-02,1.749,0.63,0.131,1.02E-02
RING1,1.442,7.46E-02,1.977,0.598,0.132,1.03E-02
MED12,1.675,4.70E-02,1.62,0.613,0.134,1.09E-02
BATF3,1.525,6.37E-02,1.749,0.608,0.134,1.09E-02
PGBD3,1.488,6.84E-02,1.867,0.602,0.135,1.10E-02
ZBTB48,3.212,6.58E-04,1.754,0.579,0.137,1.15E-02
SON,1.466,7.13E-02,1.873,0.599,0.138,1.18E-02
REPIN1,1.318,9.37E-02,2.225,0.581,0.142,1.29E-02
POLR3A,1.224,1.11E-01,1.935,0.603,0.143,1.32E-02
ZBTB17,1.331,9.17E-02,2.079,0.589,0.143,1.33E-02
CDCA2,1.26,1.04E-01,2.238,0.581,0.145,1.37E-02
BACH1,1.729,4.19E-02,2.066,0.573,0.145,1.38E-02
YAP1,1.927,2.70E-02,1.386,0.609,0.146,1.40E-02
HDGF,1.823,3.41E-02,1.745,0.588,0.146,1.40E-02
TAZ,1.359,8.71E-02,2.061,0.587,0.147,1.42E-02
SSRP1,1.51,6.55E-02,2.705,0.563,0.147,1.43E-02
ZNF2,1.653,4.92E-02,1.807,0.588,0.148,1.45E-02
JMJD6,2.63,4.27E-03,0.857,0.685,0.148,1.45E-02
MEIS1,1.659,4.86E-02,1.82,0.587,0.148,1.46E-02
ZNF597,1.441,7.48E-02,1.85,0.596,0.148,1.47E-02
TOP1,1.679,4.66E-02,1.492,0.605,0.149,1.49E-02
SMARCC2,1.874,3.05E-02,1.743,0.585,0.15,1.51E-02
ZEB1,1.801,3.59E-02,1.227,0.634,0.15,1.52E-02
TBX21,2.014,2.20E-02,1.658,0.588,0.15,1.52E-02
HCFC1R1,1.293,9.81E-02,2.119,0.583,0.151,1.54E-02
TTF1,1.442,7.46E-02,2.368,0.568,0.151,1.55E-02
EHF,1.561,5.93E-02,1.512,0.604,0.153,1.63E-02
SOX10,1.216,1.12E-01,2.261,0.578,0.153,1.63E-02
ATF3,1.684,4.61E-02,1.592,0.595,0.156,1.70E-02
SNAI2,2.961,1.54E-03,1.673,0.573,0.156,1.72E-02
ZNF92,1.194,1.16E-01,2.251,0.576,0.157,1.74E-02
DRAP1,1.434,7.58E-02,1.744,0.595,0.16,1.84E-02
IRF9,1.4,8.08E-02,2.408,0.563,0.16,1.86E-02
SMAD3,1.662,4.82E-02,1.218,0.618,0.162,1.92E-02
KLF16,1.45,7.35E-02,2.011,0.572,0.165,2.02E-02
FOXO1,1.391,8.22E-02,1.51,0.606,0.166,2.05E-02
NFE2,1.529,6.32E-02,1.35,0.607,0.167,2.09E-02
MITF,1.402,8.05E-02,2.151,0.568,0.168,2.13E-02
NR4A1,1.396,8.14E-02,1.895,0.58,0.168,2.13E-02
TERC,1.863,3.13E-02,1.955,0.562,0.168,2.14E-02
GLIS1,1.823,3.41E-02,1.867,0.563,0.175,2.41E-02
TSC22D4,0.951,1.71E-01,2.004,0.586,0.177,2.49E-02
ZBTB16,1.091,1.38E-01,1.508,0.611,0.18,2.61E-02
ZNF554,0.989,1.61E-01,2.726,0.563,0.181,2.66E-02
SMARCE1,1.176,1.20E-01,2.379,0.56,0.182,2.71E-02
RCOR1,1.137,1.28E-01,2.126,0.57,0.182,2.72E-02
KDM4A,1.925,2.71E-02,1.311,0.583,0.184,2.82E-02
CEBPA,1.274,1.01E-01,0.98,0.652,0.187,2.94E-02
H2AZ,6.185,3.10E-10,0.335,0.628,0.189,3.04E-02
TERF1,1.238,1.08E-01,1.766,0.579,0.189,3.04E-02
NIPBL,1.415,7.86E-02,0.915,0.647,0.189,3.06E-02
RYBP,2.016,2.19E-02,0.753,0.616,0.189,3.06E-02
BCOR,1.797,3.61E-02,1.519,0.569,0.194,3.29E-02
KLF4,1.212,1.13E-01,1.318,0.604,0.194,3.31E-02
TET2,1.556,5.99E-02,1.225,0.592,0.195,3.33E-02
PAX5,2.38,8.65E-03,1.455,0.564,0.196,3.37E-02
RELB,1.46,7.22E-02,1.628,0.572,0.196,3.38E-02
PTTG1,1.21,1.13E-01,2.216,0.556,0.196,3.40E-02
FLI1,1.239,1.08E-01,0.82,0.681,0.197,3.42E-02
MEF2B,1.633,5.13E-02,1.277,0.584,0.197,3.42E-02
EBNA2,1.163,1.22E-01,1.85,0.574,0.197,3.44E-02
CEBPG,1.329,9.19E-02,1.988,0.559,0.2,3.61E-02
ARID1A,0.573,2.83E-01,1.42,0.676,0.201,3.63E-02
RNF2,1.814,3.49E-02,1.05,0.589,0.201,3.67E-02
IKZF2,1.439,7.51E-02,1.737,0.568,0.202,3.69E-02
PCGF2,1.506,6.61E-02,1.493,0.571,0.204,3.83E-02
ESCO2,1.178,1.19E-01,1.693,0.575,0.207,4.00E-02
MAFK,1.35,8.86E-02,1.948,0.557,0.207,4.02E-02
BANF1,1.583,5.67E-02,1.621,0.561,0.211,4.21E-02
EGR3,1.14,1.27E-01,1.721,0.573,0.211,4.21E-02
PHIP,3.043,1.17E-03,0.293,0.611,0.211,4.25E-02
MLLT3,1.137,1.28E-01,1.734,0.573,0.211,4.25E-02
L3MBTL2,1.237,1.08E-01,1.933,0.558,0.212,4.27E-02
GTF3C5,1.653,4.92E-02,1.151,0.579,0.213,4.36E-02
MAFG,1.136,1.28E-01,2.211,0.552,0.213,4.36E-02
CD74,1.216,1.12E-01,0.883,0.62,0.214,4.38E-02
ZNF438,0.995,1.60E-01,1.994,0.562,0.214,4.38E-02
CUX1,0.83,2.03E-01,1.275,0.612,0.214,4.43E-02
ETV5,1.039,1.49E-01,1.36,0.592,0.216,4.52E-02
ZNF318,1.501,6.67E-02,1.491,0.565,0.216,4.54E-02
RUNX3,1.11,1.33E-01,1.703,0.571,0.217,4.61E-02
NFE2L2,1.272,1.02E-01,0.985,0.6,0.217,4.63E-02
LARP7,0.934,1.75E-01,2.143,0.555,0.223,5.01E-02
ZNF362,1.114,1.33E-01,2.08,0.551,0.224,5.06E-02
MECOM,1.031,1.51E-01,1.741,0.567,0.226,5.20E-02
ZFAT,1.002,1.58E-01,1.79,0.564,0.226,5.20E-02
HEXIM1,1.778,3.77E-02,1.168,0.567,0.227,5.25E-02
ETV4,0.785,2.16E-01,0.975,0.642,0.227,5.28E-02
DROSHA,1.445,7.42E-02,0.693,0.604,0.228,5.30E-02
TCF7L2,0.772,2.20E-01,1.265,0.607,0.228,5.33E-02
HOXA9,0.928,1.77E-01,1.574,0.577,0.229,5.40E-02
NFKB2,1.267,1.03E-01,1.624,0.56,0.231,5.53E-02
ZTA,0.919,1.79E-01,2.16,0.552,0.231,5.53E-02
PRMT1,1.285,9.93E-02,1.568,0.561,0.231,5.56E-02
BCL6,1.458,7.24E-02,0.842,0.592,0.232,5.61E-02
LHX2,0.943,1.73E-01,1.84,0.561,0.233,5.71E-02
ZEB2,1.61,5.37E-02,1.711,0.546,0.234,5.79E-02
STAT5A,1.253,1.05E-01,1.37,0.569,0.234,5.79E-02
PTRF,0.972,1.66E-01,2.157,0.546,0.238,6.07E-02
TARDBP,1.44,7.49E-02,0.974,0.58,0.238,6.09E-02
ZNF366,1.084,1.39E-01,1.873,0.554,0.239,6.12E-02
ARNT,0.853,1.97E-01,2.017,0.551,0.244,6.57E-02
KLF5,1.187,1.18E-01,0.741,0.603,0.245,6.60E-02
MIER1,1.153,1.24E-01,1.575,0.559,0.245,6.63E-02
ZNF16,0.765,2.22E-01,1.894,0.56,0.247,6.78E-02
HIC1,1.232,1.09E-01,1.483,0.559,0.248,6.84E-02
TRIM25,1.586,5.64E-02,1.183,0.559,0.248,6.87E-02
CRY1,0.695,2.43E-01,2.347,0.545,0.252,7.17E-02
SP140,1.278,1.01E-01,1.381,0.558,0.252,7.20E-02
CDK8,1.81,3.52E-02,0.168,0.598,0.253,7.26E-02
ZNF292,0.724,2.35E-01,2.191,0.547,0.253,7.33E-02
MEF2A,1.033,1.51E-01,1.327,0.568,0.256,7.58E-02
CLOCK,0.664,2.54E-01,2.489,0.541,0.259,7.84E-02
NFKB1,1.339,9.04E-02,1.145,0.562,0.262,8.10E-02
CNOT3,1.402,8.05E-02,0.949,0.567,0.264,8.30E-02
SMARCA2,0.87,1.92E-01,1.627,0.557,0.266,8.44E-02
KDM5B,1.544,6.13E-02,0.414,0.584,0.266,8.51E-02
ZNF24,1.509,6.57E-02,1.185,0.552,0.267,8.54E-02
DACOR1,0.654,2.57E-01,2.208,0.542,0.268,8.64E-02
ICE2,0.923,1.78E-01,1.437,0.559,0.271,8.96E-02
MAZ,2.168,1.51E-02,0.345,0.571,0.272,9.07E-02
MYOD1,1.027,1.52E-01,1.474,0.553,0.272,9.10E-02
DDX20,1.101,1.36E-01,1.318,0.557,0.274,9.29E-02
TERF2,0.94,1.74E-01,1.333,0.56,0.275,9.40E-02
RUNX2,0.582,2.80E-01,1.584,0.564,0.276,9.51E-02
KMT2A,1.487,6.85E-02,0.069,0.597,0.278,9.66E-02
ADNP,1.098,1.36E-01,1.435,0.551,0.278,9.66E-02
STAT4,0.817,2.07E-01,1.646,0.552,0.278,9.66E-02
TEAD1-TEAD4,0.861,1.95E-01,1.451,0.555,0.282,1.01E-01
KDM2B,2.51,6.03E-03,-0.551,0.599,0.284,1.03E-01
ZNF263,1.458,7.24E-02,0.707,0.563,0.285,1.04E-01
ZNF467,0.954,1.70E-01,1.165,0.561,0.286,1.05E-01
ZNF770,0.738,2.30E-01,1.745,0.548,0.286,1.05E-01
CBX3,0.087,4.66E-01,1.614,0.593,0.287,1.06E-01
DPF2,0.654,2.57E-01,1.741,0.549,0.29,1.10E-01
CBX5,0.704,2.41E-01,1.465,0.558,0.29,1.10E-01
NFIC,0.722,2.35E-01,1.082,0.571,0.293,1.13E-01
PRDM1,0.756,2.25E-01,0.957,0.576,0.294,1.14E-01
KLF17,1.244,1.07E-01,0.839,0.56,0.295,1.15E-01
SCRT1,0.823,2.05E-01,1.692,0.542,0.297,1.17E-01
ZC3H8,1.119,1.32E-01,1.109,0.553,0.297,1.18E-01
HNF4A,0.773,2.20E-01,0.848,0.577,0.298,1.19E-01
NCOR2,0.937,1.74E-01,0.866,0.569,0.298,1.19E-01
GLIS2,1.447,7.39E-02,0.419,0.569,0.298,1.20E-01
EGR2,1.142,1.27E-01,0.678,0.569,0.299,1.20E-01
CAMTA2,0.771,2.20E-01,1.455,0.55,0.301,1.23E-01
ZMYND8,1.239,1.08E-01,0.248,0.582,0.301,1.23E-01
PKNOX1,0.772,2.20E-01,1.755,0.538,0.302,1.24E-01
ZNF768,0.686,2.46E-01,1.72,0.545,0.303,1.26E-01
FAIRE,0.577,2.82E-01,0.786,0.586,0.304,1.27E-01
ZNF284,0.545,2.93E-01,2.065,0.536,0.304,1.27E-01
ZNF335,1.317,9.39E-02,0.662,0.56,0.306,1.28E-01
SMAD1,0.068,4.73E-01,0.855,0.651,0.307,1.30E-01
PRDM2,1.196,1.16E-01,0.86,0.555,0.307,1.30E-01
FUS,0.965,1.67E-01,1.002,0.555,0.307,1.31E-01
ZNF22,0.599,2.75E-01,1.857,0.539,0.308,1.31E-01
ZNF488,0.604,2.73E-01,1.977,0.534,0.308,1.32E-01
TRIM24,0.732,2.32E-01,1.095,0.56,0.31,1.34E-01
ZFP57,0.898,1.85E-01,1.388,0.543,0.311,1.35E-01
CHAMP1,0.941,1.73E-01,1.296,0.545,0.311,1.35E-01
ZNF394,1.05,1.47E-01,0.98,0.552,0.312,1.37E-01
MEF2C,0.906,1.83E-01,0.939,0.558,0.314,1.40E-01
CBFB,1.291,9.83E-02,-0.184,0.59,0.315,1.40E-01
BCLAF1,0.767,2.22E-01,0.675,0.576,0.315,1.40E-01
PRDM10,0.966,1.67E-01,1.246,0.545,0.315,1.41E-01
ZNF623,0.811,2.09E-01,1.565,0.538,0.316,1.42E-01
POU2F2,0.836,2.02E-01,0.812,0.564,0.316,1.43E-01
TBL1XR1,0.807,2.10E-01,0.721,0.571,0.317,1.43E-01
ZBED1,1.008,1.57E-01,0.889,0.554,0.317,1.43E-01
ZNF600,0.99,1.61E-01,1.156,0.546,0.317,1.43E-01
SP7,0.995,1.60E-01,1.09,0.546,0.317,1.44E-01
LIN9,0.719,2.36E-01,1.376,0.546,0.319,1.46E-01
SCRT2,0.739,2.30E-01,1.656,0.536,0.32,1.47E-01
E2F2,0.774,2.20E-01,1.193,0.55,0.321,1.48E-01
ZNF781,0.531,2.98E-01,1.944,0.531,0.326,1.57E-01
ZNF707,0.349,3.64E-01,1.687,0.549,0.327,1.58E-01
ZBTB6,1.058,1.45E-01,0.95,0.546,0.328,1.59E-01
SMAD4,0.132,4.48E-01,0.413,0.671,0.328,1.59E-01
ATF7IP,0.379,3.52E-01,2.248,0.527,0.329,1.60E-01
CDX2,0.408,3.42E-01,1.272,0.559,0.33,1.62E-01
ZNF121,0.922,1.78E-01,1.309,0.538,0.33,1.62E-01
ZNF680,0.492,3.11E-01,1.799,0.536,0.33,1.62E-01
ZFP37,1.127,1.30E-01,0.691,0.553,0.331,1.64E-01
ZKSCAN1,0.562,2.87E-01,1.38,0.546,0.332,1.65E-01
WRNIP1,0.818,2.07E-01,0.919,0.553,0.332,1.65E-01
PRKDC,0.795,2.13E-01,0.996,0.551,0.333,1.65E-01
BMI1,0.448,3.27E-01,0.756,0.578,0.333,1.67E-01
ZNF140,0.441,3.30E-01,1.934,0.531,0.335,1.69E-01
BHLHE40,0.715,2.37E-01,0.467,0.575,0.338,1.73E-01
NR2F6,0.643,2.60E-01,1.238,0.546,0.338,1.73E-01
MCM2,0.529,2.99E-01,1.74,0.535,0.338,1.74E-01
CBX2,0.837,2.01E-01,0.783,0.554,0.338,1.74E-01
ZNF788,0.533,2.97E-01,1.919,0.527,0.339,1.75E-01
NME2,0.632,2.64E-01,1.668,0.531,0.339,1.76E-01
POU5F1,0.977,1.64E-01,0.928,0.543,0.341,1.78E-01
LMNB1,0.555,2.89E-01,1.565,0.537,0.341,1.78E-01
YBX1,0.346,3.65E-01,1.756,0.539,0.341,1.79E-01
BCL11A,0.359,3.60E-01,0.757,0.578,0.343,1.81E-01
MBD1,1.085,1.39E-01,0.454,0.557,0.343,1.81E-01
CDC5L,0.785,2.16E-01,1.111,0.542,0.343,1.82E-01
AEBP2,0.487,3.13E-01,1.492,0.541,0.344,1.83E-01
ZNF354C,0.394,3.47E-01,1.987,0.527,0.347,1.87E-01
ZNF382,0.409,3.41E-01,1.335,0.547,0.347,1.88E-01
PYGO2,0.541,2.94E-01,1.46,0.538,0.348,1.89E-01
KDM5C,0.898,1.85E-01,-0.328,0.593,0.351,1.94E-01
MAFF,0.407,3.42E-01,1.541,0.539,0.351,1.95E-01
ZBTB42,0.62,2.68E-01,1.268,0.54,0.352,1.96E-01
ZNF28,0.642,2.61E-01,1.202,0.542,0.352,1.96E-01
HLTF,0.85,1.98E-01,0.872,0.544,0.353,1.97E-01
E2F6,1.2,1.15E-01,-0.219,0.57,0.354,2.00E-01
ATF2,0.377,3.53E-01,0.745,0.57,0.357,2.05E-01
C11orf30,0.551,2.91E-01,1.328,0.538,0.357,2.05E-01
MKL2,1.188,1.18E-01,0.519,0.545,0.358,2.06E-01
HDAC2,0.907,1.82E-01,-0.345,0.586,0.359,2.09E-01
ZNF563,0.454,3.25E-01,1.597,0.531,0.362,2.14E-01
SOX4,0.729,2.33E-01,0.974,0.54,0.364,2.17E-01
ZNF740,0.54,2.95E-01,0.356,0.571,0.365,2.18E-01
RBL1,0.614,2.70E-01,1.099,0.54,0.365,2.18E-01
GRHL3,0.717,2.37E-01,0.933,0.541,0.367,2.22E-01
ZNF138,0.424,3.36E-01,1.623,0.529,0.368,2.25E-01
PBX1,-0.036,5.14E-01,0.895,0.58,0.369,2.26E-01
ZFP2,0.813,2.08E-01,0.342,0.555,0.37,2.27E-01
FOXP1,0.111,4.56E-01,0.332,0.602,0.37,2.28E-01
PSIP1,0.695,2.44E-01,1.062,0.537,0.371,2.28E-01
MLLT1,0.511,3.05E-01,-0.293,0.599,0.372,2.31E-01
ZNF282,1.173,1.20E-01,0.021,0.554,0.372,2.32E-01
TCF7,0.314,3.77E-01,1.15,0.549,0.373,2.33E-01
ZNF837,0.527,2.99E-01,1.064,0.542,0.373,2.34E-01
TFAP2C,0.394,3.47E-01,0.809,0.557,0.374,2.35E-01
ZNF649,0.203,4.20E-01,2.236,0.517,0.375,2.36E-01
NEUROG2,0.811,2.09E-01,0.873,0.533,0.379,2.44E-01
SETX,0.756,2.25E-01,0.535,0.549,0.379,2.44E-01
MEF2D,0.547,2.92E-01,1.233,0.531,0.383,2.51E-01
ZNF823,0.35,3.63E-01,1.662,0.525,0.383,2.52E-01
PBX3,0.556,2.89E-01,0.826,0.544,0.384,2.52E-01
ZNF202,0.463,3.22E-01,0.831,0.547,0.384,2.54E-01
BCL3,0.413,3.40E-01,-0.719,0.624,0.385,2.55E-01
SP1,0.578,2.82E-01,-0.731,0.603,0.385,2.56E-01
ZNF414,0.916,1.80E-01,0.334,0.545,0.387,2.58E-01
ZNF281,0.734,2.32E-01,0.458,0.548,0.388,2.60E-01
ARID3A,0.444,3.29E-01,0.827,0.546,0.388,2.60E-01
ZNF134,0.363,3.58E-01,1.564,0.526,0.389,2.62E-01
IRF5,0.35,3.63E-01,1.571,0.525,0.389,2.63E-01
STAT5,-0.204,5.81E-01,0.163,0.626,0.391,2.66E-01
INTS11,1.237,1.08E-01,-0.192,0.549,0.391,2.67E-01
MYB,0.973,1.65E-01,0.542,0.535,0.392,2.68E-01
ZNF692,0.889,1.87E-01,0.366,0.542,0.392,2.68E-01
ZMIZ1,0.621,2.67E-01,0.567,0.546,0.392,2.68E-01
ATF4,0.202,4.20E-01,1.163,0.544,0.394,2.73E-01
SSU72,0.533,2.97E-01,0.965,0.536,0.395,2.74E-01
ZNF766,0.385,3.50E-01,1.182,0.535,0.395,2.74E-01
USF2,0.529,2.98E-01,-0.062,0.571,0.396,2.76E-01
NR2F1,0.295,3.84E-01,0.883,0.547,0.397,2.79E-01
ZNF320,0.402,3.44E-01,1.393,0.525,0.398,2.80E-01
ZNF423,0.846,1.99E-01,0.341,0.541,0.398,2.81E-01
ZNF558,0.509,3.05E-01,1.057,0.532,0.399,2.81E-01
EMX1,0.948,1.72E-01,-0.117,0.551,0.401,2.86E-01
AGO1,0.548,2.92E-01,1.204,0.525,0.402,2.87E-01
ZNF280D,0.653,2.57E-01,0.746,0.536,0.402,2.87E-01
ZNF534,0.619,2.68E-01,0.643,0.54,0.402,2.88E-01
SOX2,0.048,4.81E-01,0.969,0.554,0.403,2.89E-01
ZBTB7A,0.996,1.60E-01,-0.72,0.567,0.403,2.90E-01
TRIM28,-0.574,7.17E-01,1.268,0.572,0.404,2.92E-01
ELF1,0.641,2.61E-01,-0.807,0.589,0.405,2.94E-01
ZFP69B,0.805,2.11E-01,0.261,0.543,0.405,2.94E-01
ZNF479,0.434,3.32E-01,1.098,0.53,0.406,2.96E-01
MYNN,0.282,3.89E-01,0.742,0.549,0.408,2.99E-01
NFIA,0.344,3.65E-01,1.069,0.534,0.411,3.05E-01
FOXK1,0.01,4.96E-01,1.327,0.539,0.411,3.06E-01
KLF6,0.757,2.24E-01,0.001,0.549,0.414,3.12E-01
CSDE1,0.68,2.48E-01,0.744,0.529,0.417,3.18E-01
ZNF800,0.284,3.88E-01,1.455,0.521,0.418,3.21E-01
DPPA2,0.334,3.69E-01,1.297,0.525,0.419,3.22E-01
HNF1A,0.225,4.11E-01,0.774,0.545,0.42,3.25E-01
ZNF169,0.298,3.83E-01,1.368,0.522,0.421,3.27E-01
ZNF257,0.546,2.93E-01,0.583,0.536,0.421,3.27E-01
E2F5,0.633,2.64E-01,0.541,0.535,0.421,3.27E-01
DMC1,0.274,3.92E-01,1.426,0.521,0.422,3.30E-01
TFAP2A,0.166,4.34E-01,0.541,0.554,0.423,3.32E-01
PPARG,-0.624,7.34E-01,-0.005,0.694,0.425,3.36E-01
CTNNB1,0.362,3.59E-01,1.076,0.526,0.426,3.36E-01
KLF1,0.58,2.81E-01,-0.262,0.557,0.427,3.40E-01
BRD7,0.596,2.76E-01,0.32,0.539,0.428,3.41E-01
ZNF501,0.83,2.03E-01,-0.054,0.54,0.43,3.45E-01
CDK2,0.275,3.92E-01,1.426,0.518,0.431,3.48E-01
KLF3,0.474,3.18E-01,0.668,0.532,0.431,3.48E-01
FANCD2,0.255,4.00E-01,1.373,0.52,0.432,3.49E-01
SIRT6,0.346,3.65E-01,1.051,0.525,0.432,3.51E-01
TEAD2,0.344,3.65E-01,1.23,0.521,0.432,3.51E-01
LMNA,0.154,4.39E-01,1.188,0.53,0.433,3.52E-01
ZNF141,0.336,3.69E-01,1.082,0.525,0.433,3.52E-01
ZNF641,0.497,3.10E-01,0.687,0.53,0.433,3.52E-01
