TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
DCP1A,-2.246,9.88E-01,-2.251,0.207,0.909,9.97E-01
GTF2B,-4.632,1.00E+00,-2.241,0.279,0.91,9.97E-01
SRSF3,-2.139,9.84E-01,-2.319,0.207,0.911,9.97E-01
ZSCAN22,-2.266,9.88E-01,-2.578,0.284,0.915,9.97E-01
NELFA,-5.142,1.00E+00,-2.156,0.219,0.915,9.97E-01
SP2,-2.52,9.94E-01,-2.751,0.321,0.916,9.97E-01
KDM4C,-1.38,9.16E-01,-3.242,0.237,0.916,9.97E-01
ZNF783,-1.406,9.20E-01,-3.188,0.232,0.919,9.98E-01
DDX21,-2.356,9.91E-01,-2.27,0.161,0.92,9.98E-01
FAM208A,-1.963,9.75E-01,-2.613,0.257,0.921,9.98E-01
IRAK1,-1.469,9.29E-01,-3.061,0.217,0.925,9.98E-01
TAF3,-1.545,9.39E-01,-2.809,0.198,0.926,9.98E-01
XRN2,-4.097,1.00E+00,-2.529,0.283,0.927,9.98E-01
RPE,-2.981,9.99E-01,-2.603,0.28,0.927,9.98E-01
PHF8,-5.335,1.00E+00,-2.585,0.297,0.931,9.99E-01
SPIN1,-1.724,9.58E-01,-2.558,0.112,0.931,9.99E-01
AUTS2,-1.555,9.40E-01,-2.888,0.195,0.931,9.99E-01
KAT7,-1.519,9.36E-01,-3.1,0.204,0.933,9.99E-01
BRD1,-1.536,9.38E-01,-3.089,0.2,0.933,9.99E-01
U2AF1,-3.315,1.00E+00,-2.355,0.167,0.934,9.99E-01
PHF6,-1.562,9.41E-01,-3.064,0.193,0.936,9.99E-01
PHF2,-2.227,9.87E-01,-3.032,0.195,0.953,1.00E+00
BRPF3,-2.519,9.94E-01,-3.303,0.24,0.954,1.00E+00
