TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
LEF1,-1.564,9.41E-01,-2.016,0.462,0.645,7.99E-01
TBL1X,-0.51,6.95E-01,-1.994,0.426,0.645,7.99E-01
ING5,-0.795,7.87E-01,-1.323,0.416,0.646,8.00E-01
INTS11,-0.737,7.70E-01,-2.148,0.441,0.646,8.01E-01
MYC,-8.392,1.00E+00,-2.482,0.553,0.647,8.03E-01
RBBP5,-1.287,9.01E-01,-2.039,0.452,0.648,8.05E-01
WDR5,-1.021,8.46E-01,-1.941,0.439,0.649,8.05E-01
MCRS1,-0.685,7.53E-01,-1.744,0.42,0.65,8.07E-01
ZNF697,-1.283,9.00E-01,-1.471,0.432,0.651,8.09E-01
NOTCH3,-1.286,9.01E-01,0.019,0.393,0.651,8.09E-01
MBOAT4,-0.716,7.63E-01,-1.679,0.419,0.654,8.13E-01
GABPA,-3.575,1.00E+00,-2.068,0.497,0.654,8.14E-01
SON,-0.922,8.22E-01,-1.04,0.41,0.654,8.14E-01
TP53,-4.283,1.00E+00,-0.942,0.463,0.655,8.16E-01
ZXDC,-0.95,8.29E-01,-0.949,0.409,0.656,8.16E-01
KRAB,-1.514,9.35E-01,-1.066,0.432,0.656,8.18E-01
CREM,-1.49,9.32E-01,-1.41,0.436,0.658,8.20E-01
ZNF600,-0.77,7.79E-01,-1.92,0.426,0.658,8.20E-01
LEO1,-0.777,7.81E-01,-1.643,0.416,0.659,8.21E-01
ZNF341,-0.901,8.16E-01,-2.211,0.442,0.659,8.21E-01
MRE11A,-1.136,8.72E-01,-1.573,0.425,0.661,8.25E-01
BCL3,-4.422,1.00E+00,-1.864,0.481,0.663,8.27E-01
BCL11B,-1.534,9.37E-01,-1.668,0.441,0.663,8.28E-01
MECP2,-1.024,8.47E-01,-2.213,0.445,0.664,8.29E-01
FOXK2,-1.748,9.60E-01,-1.019,0.439,0.666,8.33E-01
CREB1,-3.055,9.99E-01,-2.292,0.497,0.666,8.33E-01
TCF7,-1.637,9.49E-01,-1.423,0.439,0.667,8.34E-01
TAF1,-1.758,9.61E-01,-2.01,0.462,0.669,8.37E-01
ZNF430,-1.328,9.08E-01,-0.235,0.389,0.673,8.42E-01
ZNF558,-1.044,8.52E-01,-1.731,0.422,0.673,8.43E-01
CHD7,-1.638,9.49E-01,-1.448,0.436,0.674,8.44E-01
MIER1,-1.119,8.68E-01,-1.471,0.417,0.674,8.44E-01
CBFA2T2,-0.964,8.33E-01,-1.35,0.409,0.675,8.45E-01
HOXA2,-0.83,7.97E-01,-1.774,0.414,0.676,8.47E-01
ZNF707,-2.091,9.82E-01,-0.56,0.433,0.677,8.48E-01
ZNF350,-0.909,8.18E-01,-1.64,0.411,0.677,8.48E-01
GTF3C5,-0.667,7.48E-01,-2.621,0.441,0.678,8.49E-01
DLX2,-1.23,8.91E-01,-0.596,0.396,0.678,8.50E-01
CSNK2A1,-0.904,8.17E-01,-1.672,0.411,0.678,8.50E-01
SNAPC1,-1.077,8.59E-01,-1.156,0.403,0.679,8.52E-01
SP1,-2.652,9.96E-01,-2.884,0.511,0.68,8.52E-01
CDK12,-0.701,7.59E-01,-2.027,0.419,0.68,8.53E-01
ICE1,-0.696,7.57E-01,-2.282,0.428,0.682,8.55E-01
CTBP2,-1.179,8.81E-01,-2.181,0.441,0.682,8.55E-01
ZNF585B,-1.475,9.30E-01,-0.618,0.409,0.683,8.56E-01
ASXL1,-0.564,7.14E-01,-2.258,0.424,0.683,8.56E-01
RB1,-2.21,9.87E-01,-1.99,0.466,0.683,8.57E-01
TGIF2,-0.882,8.11E-01,-2.188,0.429,0.685,8.59E-01
ZNF146,-1.536,9.38E-01,-1.89,0.439,0.686,8.61E-01
ZBTB8A,-0.667,7.48E-01,-2.362,0.429,0.688,8.63E-01
KLF12,-0.729,7.67E-01,-2.032,0.418,0.688,8.63E-01
PPARD,-0.894,8.14E-01,-1.871,0.412,0.69,8.66E-01
KDM4C,-0.622,7.33E-01,-2.252,0.422,0.69,8.66E-01
GTF2B,-3.353,1.00E+00,-1.826,0.464,0.691,8.67E-01
USF1,-1.246,8.94E-01,-2.905,0.457,0.691,8.68E-01
SMARCC2,-1.104,8.65E-01,-1.748,0.416,0.692,8.69E-01
HIC1,-0.774,7.81E-01,-2.307,0.428,0.692,8.69E-01
FOXM1,-5.558,1.00E+00,-2.635,0.504,0.693,8.70E-01
ZMYND8,-1.181,8.81E-01,-2.458,0.445,0.694,8.71E-01
SOX13,-1.317,9.06E-01,-1.368,0.414,0.694,8.71E-01
ASCL1,-4.864,1.00E+00,-0.613,0.442,0.697,8.75E-01
NR1H2,-1.636,9.49E-01,-1.178,0.421,0.698,8.76E-01
POLR2B,-1.32,9.07E-01,-1.904,0.427,0.698,8.76E-01
WT1,-0.896,8.15E-01,-2.256,0.426,0.701,8.80E-01
ZXDB,-0.713,7.62E-01,-2.464,0.427,0.702,8.81E-01
ZNF394,-0.638,7.38E-01,-2.739,0.429,0.704,8.83E-01
GREB1,-2.447,9.93E-01,-0.27,0.421,0.704,8.84E-01
HEY1,-0.929,8.24E-01,-2.156,0.421,0.706,8.86E-01
ZNF692,-0.692,7.56E-01,-2.748,0.429,0.708,8.88E-01
ZNF701,-1.202,8.85E-01,-1.533,0.398,0.713,8.93E-01
POLR2AphosphoS5,-1.313,9.05E-01,-1.974,0.424,0.713,8.94E-01
ZNF768,-1.39,9.18E-01,-0.913,0.384,0.715,8.96E-01
ZNF8,-2.009,9.78E-01,-1.634,0.434,0.716,8.97E-01
ZBTB7A,-1.936,9.74E-01,-2.3,0.457,0.718,8.99E-01
POLR3A,-1.46,9.28E-01,-1.82,0.419,0.719,9.00E-01
PRDM12,-1.543,9.39E-01,-0.438,0.365,0.72,9.02E-01
ELF1,-2.316,9.90E-01,-2.453,0.469,0.721,9.02E-01
MAPK1,-1.038,8.50E-01,-2.263,0.422,0.721,9.02E-01
GTF2F1,-1.499,9.33E-01,-2.472,0.447,0.721,9.03E-01
PHIP,-1.147,8.74E-01,-2.961,0.443,0.722,9.03E-01
ZFX,-2.109,9.83E-01,-1.96,0.446,0.722,9.04E-01
KLF1,-2.183,9.86E-01,-3.027,0.477,0.723,9.04E-01
YBX1,-3.28,1.00E+00,-0.318,0.42,0.723,9.05E-01
E2F4,-2.426,9.92E-01,-2.122,0.458,0.725,9.06E-01
CRY1,-1.582,9.43E-01,-0.394,0.358,0.725,9.06E-01
ZFP37,-0.718,7.64E-01,-2.983,0.427,0.727,9.08E-01
USP49,-1.584,9.43E-01,-0.48,0.357,0.729,9.11E-01
ZSCAN2,-1.404,9.20E-01,-1.287,0.382,0.731,9.13E-01
SIRT1,-2.655,9.96E-01,-0.315,0.411,0.732,9.13E-01
HBP1,-1.119,8.69E-01,-2.297,0.422,0.732,9.14E-01
RBL2,-3.247,9.99E-01,-1.905,0.449,0.733,9.14E-01
GLIS1,-1.436,9.25E-01,-2.108,0.425,0.733,9.14E-01
L3MBTL4,-0.874,8.09E-01,-2.312,0.412,0.734,9.15E-01
TAZ,-1.272,8.98E-01,-1.725,0.394,0.734,9.16E-01
HDGF,-2.818,9.98E-01,-1.976,0.449,0.735,9.16E-01
ZBTB17,-1.545,9.39E-01,-2.553,0.444,0.738,9.19E-01
XBP1,-1.951,9.75E-01,-1.91,0.432,0.739,9.20E-01
ZNF649,-1.638,9.49E-01,-0.474,0.343,0.739,9.20E-01
HLTF,-1.408,9.20E-01,-1.837,0.408,0.739,9.20E-01
HDAC8,-1.747,9.60E-01,-1.597,0.417,0.741,9.22E-01
NR2C2,-4.161,1.00E+00,-2.193,0.46,0.742,9.23E-01
CTBP1,-1.771,9.62E-01,-1.399,0.412,0.742,9.23E-01
ZNF143,-4.539,1.00E+00,-2.881,0.479,0.743,9.23E-01
MBD1,-1.223,8.89E-01,-2.459,0.426,0.743,9.23E-01
ZBTB11,-2.518,9.94E-01,-2.105,0.448,0.747,9.27E-01
CBX1,-1.297,9.03E-01,-2.632,0.431,0.747,9.27E-01
ZNF711,-1.196,8.84E-01,-1.989,0.398,0.747,9.27E-01
GABP,-1.303,9.04E-01,-2.304,0.423,0.748,9.28E-01
CDK6,-0.919,8.21E-01,-2.386,0.411,0.748,9.28E-01
ZNF781,-1.932,9.73E-01,-0.705,0.393,0.749,9.29E-01
PHF6,-0.93,8.24E-01,-2.351,0.41,0.75,9.29E-01
BRCA1,-2.669,9.96E-01,-2.322,0.458,0.75,9.30E-01
HDAC6,-1.519,9.36E-01,-2.026,0.418,0.751,9.30E-01
GATAD2B,-1.883,9.70E-01,-2.397,0.446,0.751,9.31E-01
E2F6,-1.563,9.41E-01,-2.778,0.442,0.753,9.32E-01
SMAD5,-1.638,9.49E-01,-1.741,0.408,0.753,9.32E-01
MORC2,-1.904,9.72E-01,-1.905,0.425,0.754,9.33E-01
CENPC,-1.706,9.56E-01,-0.351,0.316,0.754,9.33E-01
MBTD1,-0.98,8.37E-01,-2.315,0.408,0.756,9.34E-01
TCOF1,-1.004,8.42E-01,-2.299,0.407,0.756,9.34E-01
ELK1,-3.038,9.99E-01,-1.895,0.439,0.756,9.35E-01
WHSC1,-1.686,9.54E-01,-1.512,0.398,0.756,9.35E-01
KLF8,-0.993,8.40E-01,-2.902,0.422,0.758,9.37E-01
ZNF788,-1.612,9.47E-01,-1.922,0.41,0.759,9.37E-01
LRWD1,-1.716,9.57E-01,-0.394,0.306,0.759,9.37E-01
SSRP1,-3.218,9.99E-01,-1.726,0.431,0.76,9.38E-01
ZFAT,-1.598,9.45E-01,-1.137,0.354,0.761,9.39E-01
ZNF48,-1.673,9.53E-01,-0.731,0.333,0.761,9.39E-01
ZTA,-2.159,9.85E-01,-0.462,0.375,0.762,9.39E-01
MECOM,-1.441,9.25E-01,-1.727,0.379,0.762,9.39E-01
BRD2,-3.163,9.99E-01,-2.606,0.463,0.762,9.40E-01
SIN3A,-3.263,9.99E-01,-2.899,0.468,0.763,9.40E-01
NFATC3,-0.956,8.30E-01,-2.474,0.409,0.763,9.40E-01
ING2,-0.814,7.92E-01,-3.057,0.415,0.764,9.41E-01
KLF5,-3.288,1.00E+00,-2.483,0.46,0.764,9.41E-01
EGR1,-2.139,9.84E-01,-3.088,0.459,0.765,9.41E-01
GLIS2,-1.069,8.58E-01,-2.737,0.417,0.765,9.42E-01
CAMTA2,-1.491,9.32E-01,-1.655,0.373,0.766,9.43E-01
CPSF3L,-1.749,9.60E-01,-1.869,0.413,0.768,9.44E-01
RAC3,-1.46,9.28E-01,-1.781,0.376,0.769,9.45E-01
C17orf49,-1.264,8.97E-01,-2.581,0.421,0.77,9.45E-01
ARID5B,-1.361,9.13E-01,-1.96,0.386,0.77,9.45E-01
E2F8,-1.248,8.94E-01,-2.117,0.395,0.77,9.45E-01
ZNF354C,-1.708,9.56E-01,-0.67,0.314,0.772,9.47E-01
TAF7,-2.176,9.85E-01,-2.058,0.431,0.772,9.47E-01
HEXIM1,-2.072,9.81E-01,-3.654,0.458,0.772,9.47E-01
ZNF528,-0.828,7.96E-01,-3.331,0.414,0.773,9.47E-01
FOXO3,-1.415,9.22E-01,-3.041,0.431,0.773,9.47E-01
PTPN11,-1.17,8.79E-01,-2.286,0.399,0.773,9.47E-01
GLYR1,-0.88,8.11E-01,-3.144,0.412,0.774,9.48E-01
MYNN,-1.809,9.65E-01,-2.5,0.439,0.775,9.49E-01
BRD3,-2.843,9.98E-01,-3.005,0.462,0.777,9.50E-01
TSHZ1,-1.332,9.09E-01,-2.429,0.415,0.777,9.50E-01
ZNF292,-1.704,9.56E-01,-0.845,0.317,0.777,9.50E-01
ZEB1,-1.892,9.71E-01,-3.406,0.451,0.778,9.51E-01
NELFE,-5.611,1.00E+00,-2.085,0.443,0.779,9.52E-01
ZFP2,-1.18,8.81E-01,-3.412,0.424,0.779,9.52E-01
SIX4,-1.709,9.56E-01,-0.793,0.313,0.779,9.52E-01
PATZ1,-1.297,9.03E-01,-2.738,0.42,0.78,9.52E-01
THAP1,-1.158,8.77E-01,-2.407,0.399,0.781,9.53E-01
CBX4,-0.9,8.16E-01,-3.354,0.411,0.782,9.53E-01
SUPT5H,-2.926,9.98E-01,-2.194,0.441,0.783,9.54E-01
HMGN1,-1.302,9.04E-01,-2.164,0.392,0.783,9.54E-01
ZNF501,-1.143,8.73E-01,-3.47,0.421,0.785,9.55E-01
KDM5C,-1.73,9.58E-01,-2.512,0.433,0.785,9.56E-01
PLRG1,-2.373,9.91E-01,-0.35,0.333,0.785,9.56E-01
FAM208A,-1.461,9.28E-01,-2.214,0.405,0.786,9.56E-01
CSDE1,-2.347,9.91E-01,-1.994,0.425,0.788,9.57E-01
SREBF1,-2.291,9.89E-01,-2.137,0.43,0.788,9.57E-01
MNT,-1.946,9.74E-01,-1.994,0.412,0.791,9.59E-01
DIDO1,-1.816,9.65E-01,-1.882,0.4,0.791,9.59E-01
NELFA,-4.283,1.00E+00,-1.924,0.428,0.792,9.59E-01
TDRD3,-1.515,9.35E-01,-1.917,0.369,0.793,9.60E-01
