TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
AR,18.249,1.05E-74,2.92,0.589,0.009,3.67E-06
REST,7.409,6.36E-14,2.897,0.579,0.014,1.15E-05
TBX5,3.593,1.64E-04,3.152,0.56,0.019,2.94E-05
OTX2,6.246,2.11E-10,2.946,0.545,0.019,3.11E-05
MAML3,3.275,5.28E-04,3.013,0.553,0.025,6.87E-05
TP63,8.877,3.43E-19,2.497,0.612,0.027,8.82E-05
GATA4,4.081,2.24E-05,2.741,0.544,0.03,1.20E-04
EBF3,2.547,5.43E-03,3.054,0.539,0.03,1.24E-04
PR,6.032,8.10E-10,2.736,0.531,0.032,1.52E-04
CTCF,31.015,1.67E-211,2.339,0.583,0.035,1.91E-04
RAD21,10.292,3.83E-25,2.316,0.597,0.036,2.03E-04
MYOG,2.083,1.86E-02,2.881,0.534,0.041,3.10E-04
NEUROD1,2.556,5.29E-03,2.887,0.52,0.043,3.52E-04
SMC3,7.824,2.56E-15,2.183,0.633,0.043,3.61E-04
PHOX2B,1.617,5.29E-02,3.025,0.542,0.043,3.70E-04
SIX2,3.378,3.66E-04,2.801,0.514,0.045,4.08E-04
GATA3,5.524,1.65E-08,2.403,0.536,0.046,4.49E-04
SUMO1,5.734,4.91E-09,2.288,0.551,0.049,5.14E-04
GATA2,4.196,1.36E-05,2.466,0.525,0.052,6.37E-04
HAND2,1.561,5.92E-02,2.844,0.533,0.054,7.06E-04
SMC1A,7.032,1.02E-12,2.082,0.574,0.056,7.94E-04
PAX3,1.538,6.21E-02,2.784,0.53,0.058,8.89E-04
ZNF445,1.568,5.85E-02,2.699,0.534,0.059,9.22E-04
HOXC9,1.942,2.61E-02,2.868,0.507,0.06,9.56E-04
NEUROG2,4.742,1.06E-06,2.237,0.532,0.06,9.74E-04
HOTAIR,2.591,4.78E-03,2.767,0.496,0.06,9.74E-04
NR3C1,6.703,1.02E-11,1.945,0.608,0.06,9.91E-04
CHAT,1.899,2.88E-02,2.879,0.506,0.061,1.03E-03
SMN1,1.421,7.76E-02,3.163,0.511,0.063,1.10E-03
CHD5,1.584,5.66E-02,2.562,0.536,0.063,1.14E-03
GRHL2,4.361,6.47E-06,2.455,0.503,0.064,1.16E-03
ZFP57,2.137,1.63E-02,2.315,0.539,0.064,1.16E-03
SOX2,3.938,4.11E-05,2.33,0.515,0.064,1.16E-03
EOMES,2.479,6.59E-03,2.541,0.51,0.064,1.18E-03
FOXA1,10.166,1.40E-24,2.284,0.507,0.065,1.24E-03
ZNF654,2.343,9.57E-03,2.173,0.555,0.067,1.35E-03
POLR3D,2.747,3.01E-03,2.065,0.557,0.07,1.55E-03
ZBTB2,2.033,2.11E-02,2.322,0.528,0.07,1.55E-03
DUX4,2.006,2.24E-02,2.724,0.493,0.071,1.62E-03
KDM1B,1.361,8.68E-02,3.13,0.502,0.072,1.65E-03
ESR1,10.246,6.18E-25,1.894,0.535,0.072,1.67E-03
BMI1,2.521,5.86E-03,2.05,0.556,0.073,1.78E-03
EZH2,8.94,1.94E-19,1.631,0.728,0.074,1.80E-03
ZIM3,1.813,3.49E-02,2.75,0.493,0.074,1.83E-03
NANOG,4.174,1.50E-05,2.184,0.508,0.074,1.85E-03
SOX11,1.41,7.93E-02,2.719,0.508,0.077,2.02E-03
ZNF26,1.3,9.68E-02,3.067,0.494,0.08,2.32E-03
STAG1,6.77,6.43E-12,1.615,0.593,0.081,2.38E-03
PITX3,1.303,9.64E-02,2.962,0.494,0.081,2.41E-03
TOP1,2.625,4.34E-03,2.308,0.496,0.082,2.51E-03
PIAS1,2.949,1.60E-03,2.284,0.496,0.082,2.51E-03
GATA1,4.415,5.06E-06,2.132,0.498,0.084,2.71E-03
ZNF485,1.303,9.63E-02,2.834,0.495,0.084,2.71E-03
GATA6,2.186,1.44E-02,2.014,0.531,0.086,2.89E-03
CDK2,1.616,5.31E-02,2.682,0.487,0.087,3.00E-03
SMAD1,1.969,2.45E-02,2.115,0.525,0.088,3.04E-03
SMAD2,2.029,2.12E-02,2.089,0.519,0.089,3.15E-03
PPARG,3.907,4.68E-05,1.671,0.543,0.09,3.23E-03
SCRT1,1.473,7.03E-02,2.428,0.505,0.09,3.27E-03
ZFP28,1.667,4.77E-02,2.663,0.484,0.092,3.47E-03
ZNF317,1.643,5.02E-02,2.724,0.479,0.093,3.67E-03
SIX1,1.787,3.70E-02,2.652,0.482,0.094,3.76E-03
TERC,2.416,7.84E-03,2.276,0.489,0.095,3.80E-03
FOXA2,3.729,9.61E-05,2.081,0.494,0.095,3.89E-03
JARID2,5.369,3.96E-08,1.286,0.725,0.096,3.93E-03
HOXB13,3.517,2.19E-04,2.354,0.478,0.096,3.98E-03
TAL1,3.317,4.54E-04,1.967,0.5,0.097,4.07E-03
PRDM1,1.911,2.80E-02,2.021,0.518,0.097,4.07E-03
CENPT,1.204,1.14E-01,3.033,0.483,0.098,4.25E-03
NME2,1.674,4.71E-02,2.495,0.485,0.098,4.25E-03
MCM2,1.283,9.97E-02,2.581,0.492,0.098,4.30E-03
ASCL1,2.559,5.25E-03,1.791,0.517,0.1,4.54E-03
PGR,1.428,7.67E-02,2.17,0.512,0.101,4.64E-03
HNF4G,2.161,1.54E-02,2.009,0.501,0.102,4.74E-03
KDM3B,1.866,3.10E-02,1.786,0.536,0.102,4.79E-03
MYOD1,1.969,2.45E-02,2.176,0.491,0.102,4.84E-03
SUZ12,4.27,9.78E-06,1.117,0.705,0.103,4.94E-03
MEF2B,2.954,1.57E-03,1.848,0.5,0.104,5.10E-03
ZNF750,1.227,1.10E-01,2.597,0.486,0.105,5.20E-03
ZNF490,1.178,1.19E-01,2.902,0.48,0.105,5.20E-03
IRF5,1.216,1.12E-01,2.617,0.485,0.107,5.59E-03
ZNF512,1.7,4.46E-02,2.158,0.491,0.109,5.82E-03
DMC1,1.216,1.12E-01,2.576,0.485,0.109,5.87E-03
TLE3,2.028,2.13E-02,2.469,0.471,0.111,6.11E-03
RING1,1.599,5.49E-02,2.138,0.493,0.112,6.29E-03
KLF16,1.599,5.49E-02,2.181,0.486,0.113,6.47E-03
RNF2,2.13,1.66E-02,1.268,0.571,0.115,6.91E-03
TCF21,2.408,8.03E-03,1.633,0.509,0.116,7.04E-03
NR2F2,1.959,2.51E-02,1.742,0.507,0.116,7.11E-03
ZNF680,1.551,6.05E-02,2.524,0.471,0.118,7.31E-03
ZNF169,1.207,1.14E-01,2.489,0.484,0.118,7.44E-03
ZNF382,2.025,2.14E-02,2.807,0.455,0.119,7.58E-03
FOXH1,1.39,8.22E-02,2.155,0.492,0.119,7.65E-03
HLF,1.521,6.42E-02,2.523,0.47,0.12,7.79E-03
PDX1,1.502,6.65E-02,2.421,0.474,0.121,7.93E-03
JMJD6,2.713,3.33E-03,0.922,0.591,0.122,8.14E-03
BANF1,1.943,2.60E-02,1.864,0.49,0.122,8.22E-03
FANCD2,1.145,1.26E-01,2.613,0.477,0.122,8.22E-03
ZNF793,1.45,7.35E-02,2.576,0.468,0.123,8.29E-03
GTF2I,3.082,1.03E-03,1.744,0.486,0.123,8.36E-03
DRAP1,1.438,7.52E-02,1.75,0.514,0.123,8.36E-03
SNAI2,3.203,6.79E-04,1.792,0.483,0.124,8.66E-03
CBX2,1.452,7.33E-02,1.682,0.516,0.124,8.66E-03
POU5F1,3.435,2.97E-04,1.631,0.488,0.126,8.96E-03
TET2,1.836,3.32E-02,1.395,0.528,0.126,9.04E-03
ZNF75D,1.395,8.15E-02,2.684,0.464,0.128,9.35E-03
TFAP2A,2.359,9.17E-03,1.834,0.483,0.128,9.51E-03
SATB1,0.797,2.13E-01,2.516,0.496,0.13,1.00E-02
CTCFL,1.971,2.43E-02,0.985,0.562,0.131,1.01E-02
CEBPB,4.088,2.17E-05,1.22,0.499,0.133,1.06E-02
NR2F1,1.319,9.37E-02,1.964,0.487,0.136,1.14E-02
SUMO2,1.205,1.14E-01,2.026,0.49,0.137,1.17E-02
ZNF248,1.027,1.52E-01,2.909,0.465,0.137,1.17E-02
LDB1,1.134,1.28E-01,2.347,0.476,0.137,1.17E-02
NKX3-1,1.379,8.40E-02,2.474,0.463,0.139,1.21E-02
PARP1,1.034,1.51E-01,2.748,0.466,0.14,1.24E-02
SOX10,1.154,1.24E-01,2.192,0.478,0.142,1.28E-02
ZNF823,1.07,1.42E-01,2.545,0.469,0.142,1.30E-02
DPPA2,1.098,1.36E-01,2.423,0.473,0.142,1.30E-02
SRF,1.925,2.71E-02,1.012,0.525,0.145,1.37E-02
ARID1A,1.46,7.22E-02,2.217,0.465,0.145,1.38E-02
NUP98-HOXA9,1.21,1.13E-01,1.965,0.484,0.146,1.39E-02
ZNF573,1.013,1.56E-01,2.728,0.463,0.146,1.40E-02
BAHD1,1.157,1.24E-01,2.575,0.458,0.15,1.52E-02
KDM1A,1.181,1.19E-01,1.551,0.506,0.153,1.62E-02
NKX2-1,1.284,9.95E-02,1.824,0.479,0.156,1.70E-02
TP73,1.408,7.96E-02,1.905,0.471,0.157,1.74E-02
HOXA9,1.251,1.06E-01,1.884,0.476,0.157,1.74E-02
ZNF563,1.036,1.50E-01,2.395,0.466,0.157,1.74E-02
ZNF425,1.025,1.53E-01,2.445,0.465,0.159,1.82E-02
ZNF2,1.234,1.09E-01,1.187,0.514,0.16,1.84E-02
SRCAP,0.949,1.71E-01,2.604,0.458,0.16,1.84E-02
SCRT2,1.216,1.12E-01,2.494,0.452,0.161,1.88E-02
ZNF436,1.117,1.32E-01,1.963,0.474,0.164,2.00E-02
YBX1,0.937,1.74E-01,2.094,0.476,0.165,2.04E-02
ZNF780A,0.914,1.81E-01,2.696,0.455,0.165,2.04E-02
CTNNB1,1.115,1.32E-01,1.897,0.474,0.168,2.13E-02
PRDM12,0.905,1.83E-01,2.697,0.454,0.168,2.14E-02
EHMT2,1.132,1.29E-01,2.047,0.468,0.169,2.18E-02
TCF4,0.748,2.27E-01,1.386,0.557,0.169,2.18E-02
SIRT1,1.182,1.19E-01,1.806,0.474,0.169,2.18E-02
ZNF768,1.034,1.51E-01,2.162,0.466,0.17,2.23E-02
ZNF440,0.881,1.89E-01,2.721,0.453,0.17,2.23E-02
TRIM28,1.063,1.44E-01,2.094,0.466,0.173,2.31E-02
PRDM6,1.159,1.23E-01,1.617,0.478,0.175,2.43E-02
HDAC3,0.913,1.81E-01,1.934,0.475,0.177,2.49E-02
ZNF22,0.933,1.75E-01,2.302,0.457,0.179,2.58E-02
RYBP,1.696,4.49E-02,0.418,0.515,0.179,2.60E-02
ZNF320,1.307,9.56E-02,2.256,0.446,0.179,2.60E-02
LMNA,1.138,1.28E-01,2.162,0.455,0.18,2.61E-02
CDCA2,1.038,1.50E-01,1.997,0.466,0.18,2.61E-02
ZNF506,0.931,1.76E-01,2.292,0.456,0.18,2.64E-02
MAFF,1.11,1.33E-01,2.398,0.446,0.181,2.66E-02
ATF4,1.222,1.11E-01,1.836,0.461,0.182,2.72E-02
EED,0.684,2.47E-01,1.111,0.593,0.183,2.76E-02
NCAPG2,0.976,1.65E-01,2.083,0.461,0.185,2.86E-02
TFAP2C,1.739,4.10E-02,1.628,0.455,0.187,2.94E-02
ZNF17,0.82,2.06E-01,2.578,0.448,0.187,2.94E-02
CEBPG,1.334,9.10E-02,1.993,0.448,0.189,3.03E-02
SP140,1.424,7.73E-02,1.502,0.464,0.189,3.03E-02
GFI1B,0.755,2.25E-01,1.909,0.478,0.189,3.06E-02
MAFK,1.047,1.48E-01,1.687,0.47,0.19,3.08E-02
ZNF808,0.792,2.14E-01,2.703,0.445,0.191,3.11E-02
ZNF287,0.794,2.14E-01,2.678,0.446,0.192,3.18E-02
ZNF430,0.798,2.12E-01,2.531,0.446,0.196,3.38E-02
PCGF2,1.401,8.07E-02,1.398,0.463,0.196,3.40E-02
ZNF101,0.547,2.92E-01,1.834,0.487,0.198,3.48E-02
SMAD2-SMAD3,0.859,1.95E-01,1.037,0.501,0.199,3.55E-02
ILK,1.08,1.40E-01,2.265,0.443,0.199,3.55E-02
SMARCE1,0.699,2.42E-01,1.709,0.481,0.2,3.59E-02
ZNF92,0.94,1.74E-01,1.916,0.457,0.2,3.59E-02
SON,1.082,1.40E-01,1.403,0.471,0.2,3.61E-02
ZNF549,0.769,2.21E-01,2.654,0.444,0.202,3.73E-02
ZNF384,0.968,1.67E-01,1.45,0.472,0.203,3.79E-02
ZNF766,0.787,2.16E-01,1.807,0.469,0.204,3.81E-02
SFPQ,0.77,2.21E-01,2.574,0.444,0.206,3.91E-02
GRHL3,1.418,7.81E-02,1.487,0.454,0.206,3.93E-02
NR5A2,1.057,1.45E-01,2.079,0.445,0.208,4.06E-02
AHR,0.887,1.88E-01,1.885,0.455,0.21,4.16E-02
BRD9,1.212,1.13E-01,1.337,0.46,0.211,4.21E-02
EBF1,0.814,2.08E-01,0.826,0.499,0.213,4.34E-02
ZNF585A,0.813,2.08E-01,2.125,0.447,0.215,4.49E-02
MAFG,1.028,1.52E-01,2.094,0.441,0.217,4.63E-02
SSU72,0.967,1.67E-01,1.512,0.46,0.218,4.65E-02
SMARCA2,0.925,1.78E-01,1.675,0.456,0.219,4.70E-02
ZNF93,0.815,2.08E-01,2.028,0.447,0.22,4.77E-02
LMNB1,0.831,2.03E-01,1.932,0.449,0.221,4.86E-02
EP300,0.441,3.30E-01,0.654,0.657,0.223,4.98E-02
POU2F1,0.697,2.43E-01,2.492,0.438,0.225,5.15E-02
ZBTB48,1.098,1.36E-01,0.793,0.473,0.226,5.20E-02
SMARCA4,0.931,1.76E-01,0.029,0.532,0.227,5.25E-02
FOXO1,0.873,1.91E-01,1.143,0.47,0.227,5.28E-02
SMAD3,0.659,2.55E-01,0.788,0.503,0.228,5.30E-02
CHD8,0.584,2.80E-01,1.251,0.486,0.228,5.35E-02
PRDM14,0.879,1.90E-01,1.651,0.452,0.23,5.45E-02
SMARCC1,0.669,2.52E-01,0.43,0.525,0.232,5.61E-02
ZNF707,0.528,2.99E-01,1.852,0.461,0.233,5.69E-02
SF1,0.679,2.49E-01,2.367,0.437,0.234,5.79E-02
ZNF781,0.698,2.43E-01,2.123,0.444,0.235,5.82E-02
GREB1,0.821,2.06E-01,1.435,0.456,0.236,5.90E-02
DACOR1,0.698,2.43E-01,2.266,0.438,0.236,5.93E-02
CENPC,0.649,2.58E-01,2.463,0.434,0.237,5.96E-02
ZNF134,0.696,2.43E-01,2.28,0.438,0.237,6.01E-02
GRIP1,1.031,1.51E-01,1.282,0.453,0.238,6.09E-02
ZNF770,0.787,2.16E-01,1.837,0.445,0.24,6.20E-02
ZFP64,0.868,1.93E-01,1.67,0.445,0.241,6.29E-02
STAT4,0.498,3.09E-01,1.299,0.478,0.241,6.32E-02
TRAF7,1.491,6.80E-02,0.021,0.475,0.242,6.34E-02
ZNF697,0.308,3.79E-01,1.998,0.461,0.244,6.54E-02
OSR2,0.93,1.76E-01,1.553,0.445,0.245,6.63E-02
ZNF331,0.631,2.64E-01,2.326,0.433,0.245,6.63E-02
ZNF133,0.664,2.53E-01,2.258,0.436,0.246,6.66E-02
FEZF1,1.029,1.52E-01,1.597,0.441,0.246,6.66E-02
GTF3C5,1.14,1.27E-01,0.316,0.473,0.246,6.69E-02
ZNF140,0.656,2.56E-01,2.137,0.44,0.246,6.72E-02
ZBTB6,1.123,1.31E-01,1.033,0.45,0.246,6.72E-02
KLF4,0.605,2.73E-01,0.836,0.483,0.247,6.75E-02
ZNF274,0.666,2.53E-01,2.39,0.429,0.247,6.78E-02
ZNF605,0.67,2.51E-01,2.173,0.436,0.247,6.81E-02
CHD7,0.644,2.60E-01,0.867,0.477,0.249,6.96E-02
ZMYM3,0.841,2.00E-01,0.801,0.466,0.251,7.08E-02
ZNF429,0.594,2.76E-01,2.337,0.431,0.252,7.23E-02
ZNF217,0.709,2.39E-01,1.91,0.439,0.253,7.29E-02
CNOT3,1.115,1.33E-01,0.694,0.456,0.253,7.33E-02
HCFC1R1,0.784,2.17E-01,1.561,0.445,0.258,7.74E-02
ZNF479,0.74,2.30E-01,1.723,0.441,0.258,7.77E-02
KDM4A,1.266,1.03E-01,0.633,0.448,0.258,7.77E-02
EGR3,0.809,2.09E-01,1.249,0.447,0.263,8.20E-02
SMARCA5,0.777,2.19E-01,1.627,0.441,0.264,8.27E-02
MAF,0.13,4.48E-01,0.568,0.549,0.265,8.37E-02
SPI1,0.311,3.78E-01,0.237,0.538,0.265,8.40E-02
ARID3A,0.8,2.12E-01,1.171,0.446,0.266,8.51E-02
ZNF664,0.789,2.15E-01,1.723,0.432,0.267,8.57E-02
ESCO2,0.839,2.01E-01,0.972,0.449,0.268,8.64E-02
NFIA,0.651,2.57E-01,1.455,0.446,0.269,8.78E-02
MITF,0.783,2.17E-01,1.589,0.438,0.272,9.03E-02
MEIS1,0.903,1.83E-01,1.295,0.438,0.273,9.18E-02
BCL11A,0.321,3.74E-01,0.697,0.485,0.275,9.36E-02
ZBTB42,0.731,2.32E-01,1.466,0.441,0.275,9.40E-02
SPIB,0.767,2.22E-01,1.41,0.439,0.278,9.66E-02
TEAD4,-0.026,5.10E-01,0.634,0.535,0.279,9.73E-02
PLRG1,0.624,2.66E-01,2.149,0.42,0.28,9.84E-02
BATF,0.316,3.76E-01,0.423,0.49,0.283,1.02E-01
H2AFX,0.355,3.61E-01,1.809,0.442,0.284,1.03E-01
ZSCAN16,0.271,3.93E-01,0.738,0.48,0.285,1.05E-01
ZNF202,0.472,3.19E-01,0.841,0.461,0.287,1.06E-01
LRWD1,0.444,3.29E-01,2.255,0.42,0.289,1.08E-01
ZNF534,0.754,2.25E-01,0.902,0.443,0.294,1.14E-01
HMBOX1,0.604,2.73E-01,1.549,0.431,0.297,1.18E-01
TRIM22,0.89,1.87E-01,0.736,0.439,0.297,1.18E-01
ZNF600,0.856,1.96E-01,0.921,0.433,0.299,1.20E-01
PAX6,0.211,4.16E-01,1.486,0.451,0.299,1.20E-01
ZNF35,0.664,2.53E-01,1.261,0.436,0.299,1.20E-01
NR2F6,0.746,2.28E-01,1.331,0.429,0.3,1.21E-01
IKZF1,0.784,2.17E-01,0.773,0.442,0.3,1.22E-01
ZNF182,0.588,2.78E-01,1.519,0.43,0.301,1.23E-01
PBX3,0.121,4.52E-01,0.138,0.514,0.302,1.24E-01
MYNN,0.501,3.08E-01,1.081,0.445,0.304,1.26E-01
ZNF800,0.567,2.85E-01,1.826,0.418,0.304,1.27E-01
ZNF28,0.633,2.63E-01,1.188,0.434,0.306,1.28E-01
GLIS1,0.847,1.99E-01,0.676,0.438,0.306,1.29E-01
SOX4,0.839,2.01E-01,1.071,0.427,0.306,1.29E-01
RCOR1,0.15,4.40E-01,0.541,0.482,0.307,1.30E-01
BRDU,0.548,2.92E-01,1.679,0.424,0.308,1.31E-01
ZNF121,0.612,2.70E-01,0.835,0.442,0.308,1.32E-01
KDM2B,0.967,1.67E-01,-1.316,0.509,0.309,1.33E-01
PSIP1,0.502,3.08E-01,0.733,0.448,0.311,1.35E-01
CUX1,0.497,3.10E-01,1.029,0.442,0.312,1.36E-01
NOTCH3,0.357,3.61E-01,2.147,0.413,0.313,1.38E-01
PRDM10,0.785,2.16E-01,0.888,0.429,0.314,1.40E-01
RUNX2,0.184,4.27E-01,1.082,0.455,0.315,1.40E-01
ASH2L,0.604,2.73E-01,1.381,0.425,0.316,1.42E-01
HNF4A,0.587,2.79E-01,0.776,0.442,0.316,1.43E-01
KDM5B,0.768,2.21E-01,-0.391,0.469,0.318,1.45E-01
IRF4,0.276,3.92E-01,0.494,0.463,0.32,1.48E-01
LARP7,0.03,4.88E-01,1.078,0.458,0.321,1.48E-01
REPIN1,0.4,3.45E-01,1.101,0.439,0.321,1.49E-01
IKZF2,0.739,2.30E-01,0.787,0.431,0.323,1.52E-01
ZNF141,0.513,3.04E-01,1.345,0.425,0.323,1.52E-01
SIRT6,0.514,3.04E-01,1.306,0.425,0.325,1.54E-01
ZMIZ1,0.495,3.10E-01,0.373,0.451,0.325,1.54E-01
ZNF292,0.396,3.46E-01,1.781,0.416,0.325,1.54E-01
ZNF486,0.354,3.62E-01,2.115,0.406,0.326,1.56E-01
POLR2AphosphoS5,0.638,2.62E-01,0.173,0.448,0.326,1.57E-01
ZSCAN20,0.675,2.50E-01,1.057,0.424,0.327,1.57E-01
ATF3,0.289,3.86E-01,0.185,0.468,0.328,1.59E-01
NCAPG,-0.074,5.30E-01,0.668,0.475,0.329,1.60E-01
KLF11,0.911,1.81E-01,-0.11,0.441,0.332,1.65E-01
ZNF84,0.394,3.47E-01,1.646,0.416,0.333,1.67E-01
BCOR,0.413,3.40E-01,-0.54,0.483,0.335,1.69E-01
ZTA,0.401,3.44E-01,1.719,0.412,0.335,1.69E-01
RARA,-0.259,6.02E-01,0.204,0.516,0.335,1.69E-01
EBNA3C,0.529,2.98E-01,0.829,0.43,0.336,1.71E-01
TRIM25,0.48,3.16E-01,-0.117,0.459,0.337,1.73E-01
LMTK3,0.345,3.65E-01,1.476,0.423,0.337,1.73E-01
ZNF366,0.46,3.23E-01,0.64,0.44,0.337,1.73E-01
EZH1,0.256,3.99E-01,-1.155,0.567,0.338,1.74E-01
DPF2,0.409,3.41E-01,1.426,0.418,0.339,1.75E-01
ZNF362,0.585,2.79E-01,1.054,0.422,0.339,1.75E-01
ZNF554,0.421,3.37E-01,1.373,0.418,0.339,1.76E-01
ICE2,0.557,2.89E-01,0.789,0.428,0.34,1.76E-01
CBX3,0.269,3.94E-01,1.76,0.414,0.341,1.78E-01
LYL1,0.465,3.21E-01,0.8,0.431,0.343,1.81E-01
ATF2,0.129,4.49E-01,0.428,0.458,0.344,1.83E-01
EWSR1,-0.132,5.52E-01,0.556,0.47,0.346,1.87E-01
PKNOX1,0.489,3.12E-01,1.323,0.412,0.348,1.89E-01
DEK,0.394,3.47E-01,0.116,0.449,0.348,1.90E-01
CEBPA,-0.38,6.48E-01,-0.001,0.533,0.349,1.91E-01
RBL1,0.491,3.12E-01,0.897,0.424,0.35,1.93E-01
ZNF257,0.55,2.91E-01,0.591,0.428,0.35,1.94E-01
ZNF304,0.311,3.78E-01,1.66,0.409,0.351,1.95E-01
FAIRE,-0.113,5.45E-01,0.203,0.476,0.352,1.97E-01
CHRM2,0.331,3.70E-01,0.069,0.451,0.353,1.97E-01
DROSHA,0.5,3.09E-01,-0.638,0.468,0.353,1.98E-01
H2AZ,1.065,1.43E-01,-1.965,0.498,0.356,2.03E-01
HNF1A,0.129,4.49E-01,0.709,0.445,0.356,2.03E-01
NFIL3,0.434,3.32E-01,0.974,0.42,0.357,2.04E-01
ERF,0.366,3.57E-01,1.288,0.413,0.357,2.05E-01
TTF2,0.004,4.99E-01,-0.371,0.486,0.358,2.06E-01
PTRF,0.345,3.65E-01,1.534,0.406,0.359,2.09E-01
BIRA,0.226,4.10E-01,1.316,0.419,0.361,2.11E-01
CBX5,-0.025,5.10E-01,0.47,0.454,0.362,2.13E-01
ZNF467,0.541,2.94E-01,0.389,0.427,0.363,2.15E-01
ZNF284,0.275,3.92E-01,1.618,0.405,0.363,2.16E-01
ATF7IP,0.043,4.83E-01,1.666,0.414,0.367,2.21E-01
CBFA2T2,0.348,3.64E-01,1.168,0.412,0.367,2.21E-01
CBX6,0.475,3.18E-01,0.148,0.433,0.371,2.28E-01
ARRB1,0.318,3.75E-01,1.287,0.407,0.371,2.29E-01
ZNF778,0.292,3.85E-01,1.027,0.416,0.371,2.30E-01
NFE2L1,0.253,4.00E-01,1.098,0.417,0.372,2.31E-01
TFAP4,0.254,4.00E-01,0.282,0.441,0.372,2.32E-01
DNMT3A,0.227,4.10E-01,0.16,0.444,0.374,2.34E-01
HIF1A,-0.164,5.65E-01,0.52,0.455,0.376,2.38E-01
ZNF611,0.458,3.24E-01,0.476,0.422,0.376,2.38E-01
HDAC4,0.495,3.10E-01,0.346,0.424,0.376,2.38E-01
CBX8,-0.024,5.10E-01,-1.169,0.523,0.378,2.42E-01
ARNT,-0.216,5.85E-01,0.124,0.47,0.379,2.44E-01
BRD7,0.504,3.07E-01,0.141,0.425,0.383,2.52E-01
ZNF16,0.282,3.89E-01,1.316,0.401,0.384,2.53E-01
TSC22D4,-0.154,5.61E-01,1.163,0.431,0.385,2.54E-01
EGLN2,0.383,3.51E-01,0.571,0.415,0.386,2.58E-01
ZNF354C,0.134,4.47E-01,1.658,0.395,0.391,2.67E-01
ZNF48,0.115,4.54E-01,1.709,0.394,0.392,2.69E-01
ZNF586,0.065,4.74E-01,1.856,0.39,0.393,2.70E-01
HIRA,0.181,4.28E-01,0.815,0.416,0.394,2.72E-01
ZNF788,0.181,4.28E-01,1.289,0.402,0.394,2.73E-01
POLR3A,0.245,4.03E-01,0.566,0.419,0.395,2.74E-01
ZNF438,0.303,3.81E-01,0.705,0.41,0.397,2.77E-01
NFIC,0.187,4.26E-01,0.318,0.427,0.399,2.82E-01
CDX2,-0.786,7.84E-01,0.406,0.482,0.4,2.84E-01
SP7,0.508,3.06E-01,0.09,0.413,0.401,2.86E-01
SS18,0.269,3.94E-01,-0.086,0.432,0.401,2.86E-01
INTS3,0.344,3.66E-01,0.459,0.411,0.402,2.87E-01
TRIM24,-0.175,5.69E-01,-0.16,0.457,0.402,2.89E-01
CBX4,0.562,2.87E-01,-0.435,0.429,0.402,2.89E-01
RFX5,-0.014,5.06E-01,-0.728,0.469,0.403,2.90E-01
FOS,-0.438,6.70E-01,0.259,0.463,0.404,2.93E-01
EMX1,0.55,2.91E-01,-0.605,0.431,0.406,2.96E-01
MBD1,0.378,3.53E-01,-0.438,0.437,0.406,2.96E-01
PTTG1,0.151,4.40E-01,1.195,0.398,0.408,2.99E-01
CRY1,0.071,4.72E-01,1.595,0.39,0.408,3.00E-01
STAT3,-0.204,5.81E-01,-0.181,0.457,0.409,3.02E-01
SMAD4,-0.683,7.53E-01,-0.285,0.497,0.41,3.04E-01
EBNA3,0.285,3.88E-01,0.564,0.406,0.41,3.04E-01
H3F3B,0.111,4.56E-01,1.368,0.393,0.411,3.05E-01
BCL6,-0.304,6.20E-01,-0.368,0.47,0.412,3.09E-01
ZNF335,0.608,2.72E-01,-0.555,0.424,0.412,3.09E-01
ZNF263,0.065,4.74E-01,-0.764,0.457,0.414,3.12E-01
ZNF671,0.213,4.16E-01,0.807,0.401,0.414,3.12E-01
GLYR1,0.444,3.29E-01,-0.277,0.42,0.414,3.13E-01
NR4A1,0.143,4.43E-01,0.57,0.412,0.415,3.14E-01
TCF12,-0.283,6.11E-01,0.029,0.452,0.417,3.18E-01
TP53,-1.045,8.52E-01,0.055,0.51,0.417,3.18E-01
PBX1,-0.156,5.62E-01,0.673,0.427,0.417,3.18E-01
TTF1,0.191,4.24E-01,0.86,0.398,0.417,3.19E-01
L3MBTL2,0.332,3.70E-01,0.343,0.405,0.417,3.19E-01
MCM7,-0.349,6.37E-01,0.772,0.434,0.418,3.20E-01
MTA2,0.171,4.32E-01,0.36,0.413,0.422,3.28E-01
ZNF8,-0.179,5.71E-01,0.763,0.423,0.422,3.29E-01
RELB,0.004,4.98E-01,0.403,0.418,0.423,3.32E-01
PRMT1,0.023,4.91E-01,0.389,0.418,0.425,3.34E-01
CTBP2,-0.148,5.59E-01,-0.464,0.454,0.425,3.36E-01
ZNF175,-0.194,5.77E-01,0.976,0.414,0.426,3.36E-01
