TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
PTPN11,-1.034,8.50E-01,-2.133,0.383,0.848,9.84E-01
SREBF2,-1.186,8.82E-01,-1.802,0.364,0.849,9.85E-01
KDM3A,-1.378,9.16E-01,-1.918,0.398,0.851,9.85E-01
NRF1,-4.398,1.00E+00,-2.117,0.461,0.851,9.85E-01
GTF2E2,-1.18,8.81E-01,-1.858,0.365,0.852,9.85E-01
ELK1,-3.015,9.99E-01,-1.886,0.446,0.852,9.86E-01
TET1,-1.021,8.46E-01,-2.195,0.385,0.852,9.86E-01
GMEB1,-1.468,9.29E-01,-1.557,0.321,0.857,9.87E-01
SUPT5H,-3.145,9.99E-01,-2.295,0.463,0.858,9.87E-01
POU3F2,-1.701,9.56E-01,-1.56,0.362,0.859,9.87E-01
CDK9,-4.931,1.00E+00,-3.103,0.481,0.86,9.88E-01
RXRG,-2.811,9.98E-01,-1.742,0.427,0.86,9.88E-01
ARID5B,-1.273,8.98E-01,-1.854,0.352,0.86,9.88E-01
SETD1A,-1.101,8.65E-01,-3.276,0.434,0.86,9.88E-01
FGFR1,-1.393,9.18E-01,-2.505,0.434,0.86,9.88E-01
ZBTB26,-1.126,8.70E-01,-2.863,0.427,0.861,9.88E-01
DEAF1,-1.28,9.00E-01,-1.883,0.351,0.863,9.88E-01
ZBTB14,-0.927,8.23E-01,-2.817,0.395,0.864,9.89E-01
ELF2,-1.491,9.32E-01,-1.627,0.316,0.864,9.89E-01
ZNF75A,-1.431,9.24E-01,-1.725,0.327,0.865,9.89E-01
HDAC6,-1.602,9.45E-01,-2.104,0.409,0.866,9.89E-01
ZNF131,-1.499,9.33E-01,-1.659,0.314,0.867,9.89E-01
CDK7,-2.274,9.89E-01,-2.631,0.456,0.868,9.90E-01
ZBTB16,-2.232,9.87E-01,-1.702,0.382,0.871,9.90E-01
EMSY,-1.466,9.29E-01,-1.766,0.321,0.871,9.90E-01
ZNF343,-0.96,8.31E-01,-2.833,0.391,0.872,9.91E-01
OGT,-2.34,9.90E-01,-2.195,0.438,0.873,9.91E-01
ETS1,-5.85,1.00E+00,-2.791,0.467,0.877,9.92E-01
ZBTB11,-2.492,9.94E-01,-2.092,0.423,0.877,9.92E-01
SAP30,-2.259,9.88E-01,-2.258,0.435,0.877,9.92E-01
ZNF483,-1.103,8.65E-01,-2.52,0.375,0.878,9.92E-01
UBTF,-1.891,9.71E-01,-2.829,0.446,0.879,9.92E-01
PPARD,-1.164,8.78E-01,-2.352,0.367,0.88,9.92E-01
KLF15,-3.061,9.99E-01,-3.037,0.46,0.882,9.93E-01
KLF12,-1.147,8.74E-01,-2.519,0.37,0.883,9.93E-01
ORC1,-1.339,9.10E-01,-2.162,0.342,0.883,9.93E-01
MLLT3,-1.139,8.73E-01,-2.582,0.371,0.883,9.93E-01
TAFII,-1.744,9.59E-01,-1.951,0.369,0.885,9.93E-01
KDM4C,-1.081,8.60E-01,-2.853,0.378,0.885,9.93E-01
NOTCH1,-2.637,9.96E-01,-2.471,0.444,0.886,9.93E-01
ZNF100,-1.425,9.23E-01,-2.462,0.393,0.886,9.93E-01
RAG2,-1.034,8.49E-01,-3.531,0.383,0.886,9.93E-01
ZSCAN22,-1.81,9.65E-01,-2.263,0.408,0.888,9.94E-01
ARID2,-1.468,9.29E-01,-2.753,0.41,0.89,9.94E-01
CD74,-2.651,9.96E-01,-1.586,0.323,0.891,9.94E-01
KMT2D,-3.825,1.00E+00,-2.146,0.427,0.892,9.94E-01
ELK4,-2.778,9.97E-01,-1.81,0.371,0.893,9.95E-01
TAF3,-1.241,8.93E-01,-2.491,0.356,0.894,9.95E-01
FUS,-1.768,9.61E-01,-2.073,0.358,0.895,9.95E-01
HMGN1,-1.388,9.17E-01,-2.257,0.334,0.896,9.95E-01
TDRD3,-1.595,9.45E-01,-1.992,0.293,0.898,9.95E-01
TCOF1,-1.246,8.94E-01,-2.579,0.356,0.898,9.95E-01
CSNK2A1,-1.451,9.27E-01,-2.243,0.323,0.9,9.96E-01
MAFB,-1.565,9.41E-01,-2.12,0.3,0.9,9.96E-01
RBP2,-1.654,9.51E-01,-1.948,0.274,0.901,9.96E-01
DCP1A,-1.95,9.74E-01,-2.063,0.347,0.902,9.96E-01
KAT5,-2.279,9.89E-01,-2.024,0.366,0.902,9.96E-01
AUTS2,-1.3,9.03E-01,-2.62,0.348,0.903,9.96E-01
CHD1,-4.106,1.00E+00,-2.666,0.443,0.904,9.96E-01
NFATC1,-2.26,9.88E-01,-3.056,0.43,0.905,9.96E-01
STAT5,-2.83,9.98E-01,-1.901,0.362,0.906,9.96E-01
FAM208A,-1.715,9.57E-01,-2.416,0.377,0.906,9.96E-01
MYH11,-1.992,9.77E-01,-3.616,0.425,0.907,9.96E-01
NR0B1,-1.264,8.97E-01,-2.858,0.353,0.907,9.96E-01
POLR2B,-1.872,9.69E-01,-2.319,0.373,0.908,9.97E-01
GMEB2,-2.245,9.88E-01,-1.927,0.313,0.908,9.97E-01
MCRS1,-1.443,9.26E-01,-2.518,0.324,0.911,9.97E-01
SRSF3,-1.966,9.75E-01,-2.202,0.341,0.914,9.97E-01
ZIC2,-1.579,9.43E-01,-2.247,0.297,0.915,9.97E-01
ELK3,-1.462,9.28E-01,-2.539,0.322,0.915,9.97E-01
KAT7,-1.383,9.17E-01,-2.949,0.335,0.918,9.98E-01
BRD1,-1.391,9.18E-01,-2.929,0.333,0.919,9.98E-01
RBPJ,-3.158,9.99E-01,-2.859,0.424,0.92,9.98E-01
DDX21,-2.192,9.86E-01,-2.171,0.307,0.92,9.98E-01
KDM5A,-3.207,9.99E-01,-1.892,0.301,0.921,9.98E-01
PHF8,-4.822,1.00E+00,-2.44,0.412,0.921,9.98E-01
GTF2B,-4.355,1.00E+00,-2.151,0.38,0.921,9.98E-01
REL,-1.843,9.67E-01,-2.811,0.376,0.922,9.98E-01
NELFA,-4.797,1.00E+00,-2.063,0.363,0.923,9.98E-01
U2AF1,-2.831,9.98E-01,-2.138,0.332,0.926,9.98E-01
ZNF711,-1.648,9.50E-01,-2.428,0.277,0.926,9.98E-01
KLF11,-2.101,9.82E-01,-3.555,0.395,0.927,9.98E-01
SMAD5,-2.332,9.90E-01,-2.179,0.283,0.93,9.99E-01
PHF6,-1.5,9.33E-01,-2.994,0.314,0.931,9.99E-01
IRAK1,-1.548,9.39E-01,-3.15,0.304,0.937,9.99E-01
SPIN1,-1.728,9.58E-01,-2.561,0.211,0.937,9.99E-01
FOXP3,-2.346,9.91E-01,-2.25,0.276,0.938,9.99E-01
STAT5B,-3.621,1.00E+00,-2.701,0.39,0.939,9.99E-01
ASH1L,-1.603,9.46E-01,-2.962,0.291,0.941,9.99E-01
ZNF783,-1.575,9.42E-01,-3.393,0.298,0.942,9.99E-01
BRPF3,-2.263,9.88E-01,-3.126,0.359,0.945,9.99E-01
IRAK4,-1.664,9.52E-01,-3.056,0.27,0.947,9.99E-01
TRAF7,-2.675,9.96E-01,-3.969,0.367,0.953,1.00E+00
RPE,-3.186,9.99E-01,-2.706,0.34,0.954,1.00E+00
PHF2,-2.268,9.88E-01,-3.064,0.297,0.958,1.00E+00
