TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ERG,4.472,3.87E-06,2.473,0.796,0.011,5.64E-06
ESR1,13.533,4.97E-42,2.165,0.728,0.018,2.77E-05
PR,4.093,2.13E-05,2.206,0.71,0.027,9.18E-05
KDM5B,4.341,7.10E-06,3.32,0.692,0.029,1.07E-04
KDM2B,6.066,6.55E-10,1.213,0.821,0.038,2.42E-04
H2AZ,8.37,2.87E-17,1.317,0.744,0.039,2.63E-04
MAX,5.205,9.72E-08,3.058,0.674,0.04,2.78E-04
AR,6.933,2.06E-12,1.903,0.683,0.041,3.18E-04
SUZ12,4.572,2.41E-06,1.223,0.752,0.044,3.80E-04
JARID2,5.309,5.52E-08,1.269,0.732,0.045,4.18E-04
RARG,2.805,2.51E-03,2.308,0.684,0.046,4.38E-04
TFAP2C,3.353,4.00E-04,2.612,0.673,0.047,4.70E-04
EZH2,6.18,3.21E-10,1.112,0.761,0.048,4.92E-04
JMJD6,3.429,3.03E-04,1.484,0.7,0.052,6.37E-04
ZMYND8,3.123,8.96E-04,2.354,0.668,0.054,7.06E-04
ASCL1,3.13,8.73E-04,1.976,0.673,0.056,7.78E-04
SOX10,1.691,4.54E-02,2.795,0.704,0.056,7.94E-04
ZFX,3.117,9.12E-04,1.165,0.727,0.059,9.22E-04
HEXIM1,2.526,5.77E-03,2.105,0.675,0.059,9.22E-04
HDAC2,2.605,4.59E-03,1.286,0.726,0.06,9.74E-04
CNOT3,2.277,1.14E-02,1.726,0.694,0.061,1.03E-03
MITF,2.538,5.57E-03,3.183,0.662,0.062,1.06E-03
GRHL2,3.226,6.27E-04,2.076,0.66,0.063,1.10E-03
ZNF263,2.689,3.59E-03,2.007,0.667,0.063,1.14E-03
ARRB1,2.197,1.40E-02,3.445,0.663,0.066,1.30E-03
INTS11,3.04,1.18E-03,1.594,0.674,0.067,1.32E-03
SNAI2,3.216,6.51E-04,1.798,0.66,0.069,1.46E-03
MBD2,2.596,4.72E-03,1.61,0.676,0.069,1.48E-03
PHIP,3.844,6.06E-05,0.915,0.71,0.07,1.57E-03
ZBTB7A,4.336,7.26E-06,1.079,0.691,0.072,1.65E-03
PCGF1,2.405,8.09E-03,0.996,0.741,0.072,1.67E-03
ZNF282,2.385,8.54E-03,1.206,0.703,0.073,1.72E-03
KLF9,3.584,1.69E-04,1.263,0.674,0.073,1.75E-03
RYBP,2.375,8.78E-03,1.128,0.714,0.073,1.75E-03
FOXA1,4.589,2.22E-06,1.672,0.655,0.074,1.80E-03
WDR5,2.689,3.59E-03,0.823,0.738,0.075,1.91E-03
TET3,1.745,4.05E-02,1.135,0.765,0.075,1.91E-03
CTCFL,2.91,1.81E-03,1.795,0.655,0.077,2.08E-03
NCAPH2,2.436,7.43E-03,0.818,0.753,0.077,2.08E-03
MYH11,1.959,2.50E-02,1.083,0.749,0.078,2.17E-03
KDM4A,1.997,2.29E-02,1.385,0.699,0.079,2.20E-03
SP1,2.81,2.47E-03,0.757,0.73,0.079,2.26E-03
GRHL3,1.791,3.67E-02,1.781,0.674,0.08,2.32E-03
E2F1,9.052,7.02E-20,0.653,0.702,0.084,2.68E-03
MAZ,3.324,4.44E-04,1.443,0.657,0.084,2.71E-03
GREB1,2.648,4.04E-03,2.388,0.645,0.084,2.71E-03
ASH2L,2.069,1.93E-02,2.916,0.651,0.087,2.93E-03
E2F6,3.211,6.60E-04,1.644,0.651,0.087,2.96E-03
HDAC3,2.135,1.64E-02,3.253,0.648,0.088,3.04E-03
TET2,1.667,4.78E-02,1.292,0.7,0.089,3.15E-03
TFAP2A,2.626,4.32E-03,1.991,0.644,0.091,3.39E-03
ZNF519,1.644,5.01E-02,1.428,0.688,0.093,3.59E-03
NCAPG,2.317,1.03E-02,2.855,0.636,0.095,3.85E-03
RNF2,1.57,5.82E-02,0.881,0.766,0.097,4.16E-03
MYCN,2.96,1.54E-03,0.643,0.695,0.099,4.40E-03
UHRF2,1.61,5.37E-02,1.461,0.676,0.1,4.44E-03
MYC,6.037,7.87E-10,0.222,0.813,0.1,4.54E-03
KDM5C,2.278,1.14E-02,0.819,0.683,0.102,4.74E-03
GLIS2,2.159,1.54E-02,1.312,0.659,0.103,4.89E-03
ZBTB14,1.725,4.23E-02,0.642,0.764,0.104,5.05E-03
ZNF100,1.655,4.90E-02,1.105,0.691,0.104,5.05E-03
ZNF783,1.729,4.19E-02,0.596,0.791,0.105,5.15E-03
PHF6,1.723,4.24E-02,0.645,0.758,0.105,5.15E-03
HDAC1,2.708,3.39E-03,0.475,0.711,0.105,5.26E-03
RARA,1.207,1.14E-01,1.894,0.676,0.107,5.53E-03
APOBEC3B,1.507,6.59E-02,2.412,0.653,0.107,5.53E-03
POLR2AphosphoS5,2.226,1.30E-02,1.92,0.633,0.109,5.87E-03
PIAS1,2.554,5.33E-03,2.149,0.624,0.11,5.99E-03
KDM4C,1.686,4.59E-02,0.765,0.702,0.111,6.11E-03
BRPF3,2.872,2.04E-03,0.438,0.703,0.111,6.17E-03
ZNF468,1.569,5.84E-02,1.474,0.664,0.111,6.23E-03
CTCF,3.068,1.08E-03,0.442,0.69,0.115,6.85E-03
SP4,1.696,4.50E-02,0.9,0.678,0.116,7.04E-03
FGFR1,2.133,1.65E-02,0.693,0.679,0.117,7.24E-03
MAPK1,2.059,1.98E-02,0.785,0.67,0.119,7.58E-03
ZNF273,1.549,6.07E-02,1.462,0.659,0.119,7.58E-03
NRF1,5.296,5.93E-08,0.365,0.677,0.12,7.79E-03
EGLN2,1.413,7.88E-02,3.093,0.64,0.123,8.44E-03
RBBP5,3.018,1.27E-03,0.517,0.665,0.125,8.89E-03
SRF,1.581,5.70E-02,0.639,0.708,0.126,8.96E-03
FAM208A,2.18,1.46E-02,0.678,0.665,0.126,9.04E-03
SETD1A,1.513,6.51E-02,0.87,0.68,0.127,9.20E-03
BRD3,2.39,8.43E-03,0.73,0.656,0.127,9.27E-03
NR5A2,1.7,4.45E-02,2.672,0.621,0.128,9.35E-03
SMC1A,2.281,1.13E-02,0.564,0.673,0.128,9.43E-03
ZBTB8A,1.956,2.52E-02,1.287,0.641,0.128,9.51E-03
KLF12,1.62,5.26E-02,0.704,0.679,0.13,9.83E-03
SIN3A,3.234,6.11E-04,0.41,0.664,0.13,1.00E-02
AFF1,1.966,2.47E-02,1.17,0.64,0.134,1.09E-02
PATZ1,2.322,1.01E-02,1.116,0.634,0.134,1.09E-02
EZH1,1.725,4.23E-02,0.212,0.766,0.134,1.09E-02
PHF2,2.287,1.11E-02,0.363,0.682,0.135,1.11E-02
SPIN1,1.66,4.84E-02,0.514,0.693,0.136,1.14E-02
SMARCA4,1.47,7.08E-02,0.509,0.733,0.137,1.15E-02
ZNF483,1.522,6.40E-02,1.137,0.655,0.137,1.17E-02
BRD1,1.667,4.77E-02,0.443,0.696,0.138,1.17E-02
SUMO2,1.193,1.17E-01,2.019,0.642,0.14,1.23E-02
TRIM24,0.678,2.49E-01,1.021,0.732,0.141,1.25E-02
HMGN3,1.489,6.82E-02,1.245,0.65,0.142,1.29E-02
TRIM25,1.155,1.24E-01,0.676,0.713,0.142,1.30E-02
KMT2A,2.145,1.60E-02,0.628,0.657,0.142,1.30E-02
EMX1,1.938,2.63E-02,1.093,0.639,0.142,1.30E-02
ERF,1.575,5.76E-02,2.496,0.617,0.142,1.30E-02
ZNF335,1.708,4.38E-02,1.333,0.629,0.143,1.31E-02
POLR2A,14.697,3.34E-49,-0.296,0.738,0.143,1.33E-02
RPE,2.787,2.66E-03,0.294,0.666,0.145,1.37E-02
BMI1,0.778,2.18E-01,0.962,0.704,0.146,1.40E-02
NR0B1,1.527,6.34E-02,0.885,0.655,0.147,1.44E-02
SON,1.349,8.87E-02,1.729,0.634,0.148,1.45E-02
KAT7,1.636,5.10E-02,0.407,0.684,0.148,1.46E-02
PHF8,3.579,1.73E-04,-0.06,0.687,0.149,1.48E-02
ORC1,1.562,5.92E-02,0.71,0.662,0.149,1.48E-02
UBTF,2.099,1.79E-02,0.701,0.645,0.151,1.54E-02
SP140,1.505,6.62E-02,1.569,0.628,0.151,1.56E-02
TBL1X,1.369,8.55E-02,1.564,0.636,0.152,1.57E-02
BCOR,1.16,1.23E-01,0.57,0.706,0.152,1.59E-02
USF1,1.391,8.21E-02,1.562,0.634,0.153,1.61E-02
EGR1,2.191,1.42E-02,0.781,0.633,0.153,1.63E-02
BRD2,2.487,6.43E-03,0.047,0.68,0.155,1.67E-02
EP400,1.365,8.61E-02,1.472,0.635,0.156,1.70E-02
GLIS1,1.739,4.11E-02,1.764,0.609,0.157,1.74E-02
PRDM11,1.196,1.16E-01,1.178,0.651,0.157,1.76E-02
SMARCB1,1.313,9.45E-02,0.668,0.673,0.158,1.78E-02
CTBP1,1.607,5.40E-02,2.116,0.609,0.158,1.78E-02
AUTS2,1.596,5.52E-02,0.428,0.672,0.159,1.79E-02
CCNT2,1.338,9.05E-02,1.486,0.633,0.16,1.83E-02
DPF1,1.02,1.54E-01,2.286,0.627,0.16,1.84E-02
RAC3,1.222,1.11E-01,1.919,0.623,0.161,1.87E-02
ZNF343,1.498,6.71E-02,0.754,0.651,0.162,1.91E-02
EGR2,1.604,5.43E-02,1.134,0.625,0.164,1.98E-02
CSNK2A1,1.481,6.93E-02,0.819,0.649,0.164,1.98E-02
SP3,1.81,3.52E-02,0.78,0.629,0.165,2.04E-02
TAF3,1.566,5.87E-02,0.454,0.663,0.165,2.04E-02
USF2,1.433,7.60E-02,0.968,0.641,0.167,2.10E-02
KLF4,1.276,1.01E-01,1.368,0.631,0.168,2.14E-02
MRE11A,1.412,7.89E-02,1.839,0.614,0.169,2.17E-02
ZNF711,1.505,6.61E-02,0.636,0.653,0.17,2.23E-02
CHD8,0.822,2.06E-01,1.574,0.639,0.171,2.25E-02
KLF1,1.584,5.66E-02,0.743,0.637,0.171,2.25E-02
ZNF467,1.207,1.14E-01,1.64,0.622,0.171,2.27E-02
ZNF610,1.379,8.39E-02,0.199,0.705,0.172,2.30E-02
IRAK1,1.568,5.85E-02,0.359,0.664,0.173,2.34E-02
TCOF1,1.501,6.67E-02,0.607,0.652,0.173,2.34E-02
SAP30,2.348,9.44E-03,0.19,0.654,0.174,2.37E-02
SCML2,1.295,9.77E-02,1.483,0.622,0.174,2.37E-02
ASH1L,1.486,6.86E-02,0.66,0.65,0.174,2.39E-02
ZNF692,1.481,6.92E-02,1.531,0.615,0.174,2.39E-02
IKZF2,1.426,7.69E-02,1.721,0.611,0.175,2.43E-02
EGR3,1.146,1.26E-01,1.729,0.618,0.176,2.46E-02
IRAK4,1.511,6.54E-02,0.51,0.653,0.177,2.47E-02
WDHD1,1.392,8.19E-02,1.646,0.612,0.177,2.51E-02
ZNF341,1.679,4.66E-02,0.928,0.619,0.178,2.54E-02
ZNF618,1.143,1.26E-01,1.725,0.617,0.178,2.54E-02
SP2,2.064,1.95E-02,0.318,0.648,0.178,2.55E-02
SRC,0.562,2.87E-01,1.209,0.656,0.18,2.61E-02
ING2,1.104,1.35E-01,1.878,0.616,0.18,2.61E-02
E2F4,2.225,1.30E-02,0.152,0.651,0.184,2.79E-02
TAF1,2.682,3.66E-03,-0.005,0.651,0.184,2.81E-02
ZBTB48,1.56,5.93E-02,1.004,0.616,0.187,2.92E-02
ZNF534,1.11,1.34E-01,1.58,0.616,0.187,2.94E-02
CBFB,1.496,6.73E-02,-0.015,0.688,0.188,2.97E-02
ZNF687,1.413,7.88E-02,1.222,0.614,0.188,3.01E-02
RAG2,1.347,8.89E-02,0.759,0.634,0.188,3.01E-02
ZNF257,1.062,1.44E-01,1.722,0.613,0.19,3.10E-02
DROSHA,1.344,8.95E-02,0.551,0.647,0.192,3.20E-02
BCL11B,2.111,1.74E-02,0.245,0.638,0.193,3.22E-02
ZNF701,0.974,1.65E-01,2.044,0.607,0.194,3.31E-02
SOX4,1.404,8.01E-02,1.57,0.603,0.195,3.35E-02
NCAPG2,0.967,1.67E-01,2.073,0.607,0.195,3.35E-02
KLF17,1.44,7.49E-02,1.154,0.611,0.196,3.38E-02
THAP1,1.361,8.68E-02,0.632,0.635,0.198,3.48E-02
ASXL1,1.318,9.38E-02,0.677,0.631,0.2,3.57E-02
HOXA4,1.168,1.21E-01,1.059,0.619,0.2,3.61E-02
OGT,2.24,1.26E-02,0.284,0.623,0.201,3.65E-02
ARID1A,0.753,2.26E-01,1.581,0.615,0.202,3.71E-02
CHD1,2.077,1.89E-02,-0.407,0.681,0.205,3.89E-02
TFDP1,1.636,5.09E-02,0.36,0.629,0.205,3.89E-02
AFF4,2,2.27E-02,-0.197,0.656,0.205,3.89E-02
ZFP2,1.279,1.01E-01,1.219,0.608,0.206,3.95E-02
ARID2,1.599,5.50E-02,0.385,0.627,0.206,3.95E-02
ZNF674,1.113,1.33E-01,1.061,0.616,0.207,4.00E-02
RBL1,0.957,1.69E-01,1.659,0.607,0.207,4.00E-02
CREB1,1.49,6.81E-02,-0.24,0.686,0.207,4.02E-02
STAG1,1.998,2.29E-02,0.328,0.618,0.211,4.21E-02
ZNF423,1.347,8.90E-02,0.975,0.611,0.211,4.25E-02
ZSCAN22,1.9,2.87E-02,0.301,0.62,0.212,4.27E-02
LEO1,0.961,1.68E-01,1.528,0.607,0.212,4.32E-02
HCFC1R1,0.87,1.92E-01,1.656,0.602,0.215,4.49E-02
AHR,0.699,2.42E-01,1.735,0.606,0.216,4.52E-02
TET1,1.332,9.15E-02,0.386,0.632,0.219,4.70E-02
XRN2,1.711,4.35E-02,-0.322,0.657,0.221,4.84E-02
BPTF,1.047,1.48E-01,0.933,0.612,0.223,4.96E-02
PAF1,1.886,2.97E-02,-0.244,0.646,0.225,5.15E-02
PSIP1,0.365,3.58E-01,0.498,0.658,0.226,5.20E-02
ZNF740,0.832,2.03E-01,0.749,0.62,0.227,5.28E-02
NKX3-1,0.826,2.04E-01,1.962,0.592,0.228,5.30E-02
GPS2,1,1.59E-01,0.993,0.609,0.228,5.30E-02
ELF1,1.293,9.80E-02,-0.444,0.715,0.23,5.48E-02
HIC1,1.063,1.44E-01,1.164,0.6,0.23,5.51E-02
TLE3,0.174,4.31E-01,1.431,0.621,0.23,5.51E-02
ESRRA,0.564,2.86E-01,1.052,0.618,0.232,5.61E-02
CBX1,0.88,1.89E-01,0.743,0.616,0.233,5.66E-02
ING5,0.624,2.66E-01,2.207,0.592,0.233,5.71E-02
DDX21,1.588,5.62E-02,0.11,0.622,0.234,5.77E-02
ZNF217,0.672,2.51E-01,1.865,0.594,0.234,5.77E-02
CDK9,1.454,7.30E-02,-0.591,0.727,0.235,5.82E-02
KLF8,1.08,1.40E-01,0.438,0.623,0.236,5.90E-02
REPIN1,-0.079,5.32E-01,0.515,0.669,0.238,6.04E-02
RUNX2,0.375,3.54E-01,1.323,0.611,0.238,6.04E-02
ZNF600,0.989,1.61E-01,1.154,0.598,0.238,6.04E-02
ERCC6,0.117,4.53E-01,-0.063,0.746,0.239,6.12E-02
BRD4,1.664,4.80E-02,-0.683,0.706,0.239,6.15E-02
HSF1,0.699,2.42E-01,-0.247,0.696,0.24,6.20E-02
PRDM14,0.729,2.33E-01,1.432,0.596,0.24,6.23E-02
MXI1,1.463,7.18E-02,0.201,0.619,0.242,6.34E-02
CDK7,1.584,5.66E-02,-0.046,0.625,0.242,6.34E-02
POLR3D,-0.684,7.53E-01,0.703,0.732,0.242,6.37E-02
MGEA5,0.859,1.95E-01,1.06,0.602,0.242,6.37E-02
EED,0.028,4.89E-01,0.558,0.654,0.243,6.43E-02
MCRS1,1.24,1.08E-01,0.223,0.624,0.243,6.43E-02
E2F3,1.027,1.52E-01,0.64,0.611,0.244,6.52E-02
SOX9,1.1,1.36E-01,0.373,0.619,0.245,6.60E-02
HOXB13,0.498,3.09E-01,1.39,0.603,0.245,6.63E-02
XBP1,0.155,4.38E-01,0.642,0.642,0.246,6.66E-02
ZNF2,1.062,1.44E-01,0.933,0.596,0.248,6.87E-02
INTS12,1.064,1.44E-01,0.474,0.613,0.249,6.93E-02
ZNF501,1.195,1.16E-01,0.579,0.604,0.249,6.96E-02
CDCA2,0.618,2.68E-01,1.54,0.591,0.252,7.17E-02
NFE2,0.76,2.24E-01,0.713,0.607,0.253,7.29E-02
ZXDC,0.592,2.77E-01,1.626,0.59,0.253,7.33E-02
TFAP4,0.348,3.64E-01,0.411,0.639,0.254,7.36E-02
KLF15,1.175,1.20E-01,-0.367,0.658,0.256,7.58E-02
ZNF786,0.899,1.84E-01,0.668,0.604,0.257,7.64E-02
ZBTB17,0.211,4.16E-01,0.276,0.649,0.263,8.17E-02
TOP1,0.583,2.80E-01,0.548,0.615,0.263,8.20E-02
ZXDB,1.123,1.31E-01,0.515,0.599,0.265,8.40E-02
NOTCH1,0.714,2.38E-01,0.051,0.632,0.267,8.57E-02
CDK6,1.023,1.53E-01,0.313,0.611,0.269,8.71E-02
POLR2B,1.159,1.23E-01,-0.038,0.622,0.269,8.75E-02
MBD3,0.264,3.96E-01,0.05,0.651,0.27,8.89E-02
ZBTB42,0.574,2.83E-01,1.188,0.59,0.272,9.07E-02
FOXD2,0.947,1.72E-01,0.39,0.606,0.272,9.10E-02
ZNF28,0.588,2.78E-01,1.117,0.59,0.275,9.32E-02
BACH1,0.384,3.51E-01,0.575,0.612,0.275,9.36E-02
L3MBTL2,0.723,2.35E-01,1.031,0.588,0.276,9.51E-02
TCF7L1,-0.173,5.69E-01,0.173,0.659,0.278,9.69E-02
LEF1,0.302,3.82E-01,-0.163,0.655,0.278,9.69E-02
CHD5,0.535,2.96E-01,1.176,0.588,0.278,9.69E-02
PRDM10,0.762,2.23E-01,0.844,0.589,0.279,9.77E-02
HNF4G,-0.537,7.04E-01,0.376,0.672,0.282,1.01E-01
GTF3C5,1.035,1.50E-01,0.147,0.61,0.283,1.02E-01
XCL1,0.75,2.27E-01,0.535,0.597,0.283,1.02E-01
HOXA6,0.869,1.93E-01,0.343,0.602,0.285,1.05E-01
SP7,0.789,2.15E-01,0.667,0.59,0.288,1.08E-01
MBTD1,0.843,2.00E-01,0.345,0.601,0.288,1.08E-01
KLF5,0.109,4.56E-01,-0.035,0.648,0.291,1.11E-01
ZFP37,0.964,1.68E-01,0.367,0.595,0.291,1.11E-01
NPAT,0.904,1.83E-01,0.187,0.604,0.294,1.14E-01
E2F5,0.708,2.39E-01,0.667,0.589,0.294,1.14E-01
PRDM2,0.775,2.19E-01,0.296,0.599,0.297,1.18E-01
SRSF3,1.073,1.42E-01,-0.143,0.61,0.298,1.19E-01
NEUROG2,0.287,3.87E-01,0.691,0.594,0.298,1.20E-01
ZNF141,0.361,3.59E-01,1.12,0.582,0.3,1.21E-01
HIF1A,-0.247,5.98E-01,0.37,0.628,0.301,1.22E-01
ZEB1,0.563,2.87E-01,-0.326,0.639,0.301,1.23E-01
U2AF1,1.416,7.84E-02,-0.228,0.603,0.302,1.24E-01
NCOR1,0.595,2.76E-01,0.042,0.609,0.306,1.29E-01
ETV1,0.193,4.24E-01,-0.339,0.653,0.306,1.29E-01
SMC3,0.423,3.36E-01,0.197,0.609,0.309,1.33E-01
ESCO2,0.598,2.75E-01,0.461,0.591,0.31,1.33E-01
KAT5,0.945,1.72E-01,-0.242,0.612,0.311,1.35E-01
PBX1,-0.016,5.06E-01,0.932,0.591,0.312,1.37E-01
SUPT5H,0.414,3.40E-01,-0.658,0.675,0.315,1.40E-01
GTF2I,-0.711,7.62E-01,0.197,0.664,0.315,1.41E-01
TTF2,-0.004,5.02E-01,-0.384,0.659,0.316,1.42E-01
ZFP64,-0.299,6.18E-01,0.03,0.641,0.316,1.42E-01
BCL11A,-0.219,5.87E-01,-0.161,0.646,0.318,1.44E-01
ZIC2,0.747,2.27E-01,0.066,0.597,0.318,1.44E-01
ZFP57,0.035,4.86E-01,0.742,0.59,0.318,1.45E-01
CCND2,0.701,2.42E-01,0.172,0.595,0.318,1.45E-01
RAD21,0.026,4.90E-01,0.335,0.607,0.321,1.48E-01
FXR1,0.645,2.59E-01,0.209,0.593,0.321,1.48E-01
H2AFX,-0.428,6.66E-01,1.013,0.598,0.322,1.50E-01
ZNF611,0.485,3.14E-01,0.527,0.587,0.324,1.52E-01
ZBTB6,0.6,2.74E-01,0.361,0.588,0.324,1.53E-01
ZNF71,0.835,2.02E-01,-0.045,0.596,0.324,1.53E-01
FOXM1,0.166,4.34E-01,-0.201,0.625,0.325,1.54E-01
TRAF7,1.112,1.33E-01,-0.342,0.604,0.325,1.54E-01
ZNF479,0.264,3.96E-01,0.752,0.579,0.326,1.56E-01
FOXP2,0.523,3.01E-01,0.036,0.601,0.326,1.56E-01
ZNF202,-0.66,7.45E-01,-0.418,0.762,0.326,1.57E-01
ZNF441,0.672,2.51E-01,0.026,0.594,0.329,1.61E-01
