TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
MEF2B,5.18,1.11E-07,2.811,0.642,0.015,1.44E-05
NEUROG2,5.724,5.19E-09,2.578,0.603,0.026,7.80E-05
MAML3,3.303,4.79E-04,3.029,0.581,0.035,1.85E-04
FOXO1,3.104,9.53E-04,2.725,0.589,0.036,2.03E-04
RNF2,3.412,3.23E-04,2.156,0.687,0.04,2.94E-04
TCF21,3.376,3.68E-04,2.16,0.668,0.041,3.10E-04
EBF3,2.796,2.59E-03,3.251,0.571,0.044,3.80E-04
TBX5,3.54,2.00E-04,3.122,0.566,0.045,4.08E-04
BMI1,2.812,2.46E-03,2.232,0.615,0.046,4.28E-04
FLI1,4.236,1.14E-05,2.909,0.558,0.049,5.38E-04
OTX2,5.947,1.36E-09,2.849,0.556,0.052,6.24E-04
EBF1,2.951,1.58E-03,2.436,0.579,0.054,6.92E-04
MYOG,2.112,1.74E-02,2.906,0.576,0.055,7.34E-04
REST,6.354,1.05E-10,2.668,0.553,0.057,8.40E-04
STAG1,8.03,4.89E-16,1.954,0.593,0.059,9.22E-04
EZH2,9.228,1.38E-20,1.686,0.768,0.062,1.06E-03
HOXC9,2.26,1.19E-02,3.183,0.559,0.062,1.08E-03
EBNA3C,2.554,5.32E-03,2.153,0.588,0.064,1.16E-03
PGR,1.699,4.47E-02,2.466,0.616,0.064,1.20E-03
NEUROD1,3.989,3.32E-05,4.031,0.537,0.068,1.43E-03
TRAF7,3.38,3.63E-04,1.83,0.611,0.069,1.50E-03
SPI1,6.913,2.38E-12,1.703,0.604,0.072,1.70E-03
KLF11,3.018,1.27E-03,2.301,0.558,0.073,1.78E-03
CHD5,1.651,4.94E-02,2.651,0.58,0.076,1.96E-03
PAX3,1.641,5.04E-02,2.903,0.575,0.076,1.96E-03
PPARG,3.977,3.49E-05,1.697,0.612,0.076,1.99E-03
DUX4,1.947,2.58E-02,2.68,0.56,0.078,2.17E-03
SMARCA4,3.146,8.28E-04,2.005,0.568,0.08,2.29E-03
SIX2,3.568,1.80E-04,2.901,0.533,0.08,2.32E-03
CD74,2.634,4.22E-03,1.789,0.601,0.081,2.38E-03
NUP98-HOXA9,1.658,4.87E-02,2.436,0.583,0.081,2.41E-03
KMT2A,3.864,5.57E-05,2.092,0.556,0.083,2.54E-03
PHOX2B,1.618,5.29E-02,3.025,0.566,0.083,2.61E-03
ZNF100,2.289,1.10E-02,1.84,0.593,0.085,2.78E-03
ZFP57,2.182,1.46E-02,2.349,0.556,0.086,2.82E-03
CTCF,21.12,2.61E-99,1.667,0.576,0.088,3.11E-03
JARID2,5.447,2.57E-08,1.309,0.766,0.088,3.11E-03
BCL6,3.211,6.61E-04,2.045,0.556,0.089,3.15E-03
SUZ12,4.772,9.11E-07,1.293,0.747,0.092,3.51E-03
FOXP1,1.733,4.15E-02,2.21,0.574,0.092,3.51E-03
TET2,3.029,1.23E-03,2.12,0.548,0.092,3.55E-03
MYOD1,2.485,6.47E-03,2.56,0.535,0.094,3.72E-03
IRF4,3.033,1.21E-03,2.26,0.539,0.095,3.89E-03
JMJD6,3.856,5.76E-05,1.82,0.56,0.097,4.07E-03
KLF15,3.981,3.43E-05,1.403,0.594,0.1,4.44E-03
KDM2B,5.894,1.89E-09,1.127,0.66,0.102,4.79E-03
SMARCA2,1.951,2.55E-02,2.559,0.541,0.102,4.84E-03
PRDM6,1.637,5.08E-02,2.156,0.573,0.103,4.94E-03
ATF2,1.752,3.99E-02,2.496,0.548,0.104,4.99E-03
CBX2,1.657,4.88E-02,1.982,0.582,0.105,5.20E-03
CNOT3,2.135,1.64E-02,1.6,0.588,0.105,5.26E-03
AFF1,2.567,5.13E-03,1.671,0.57,0.106,5.42E-03
MEF2A,1.787,3.70E-02,2.343,0.547,0.107,5.48E-03
PITX3,1.536,6.22E-02,3.371,0.543,0.113,6.41E-03
MYH11,2.222,1.32E-02,1.395,0.601,0.114,6.72E-03
SMC1A,4.906,4.65E-07,1.403,0.569,0.115,6.79E-03
HAND2,1.541,6.16E-02,2.822,0.544,0.116,7.04E-03
HOXA9,1.986,2.35E-02,2.589,0.527,0.117,7.24E-03
BATF3,1.645,5.00E-02,1.866,0.577,0.118,7.31E-03
ZNF282,2.395,8.31E-03,1.216,0.614,0.118,7.38E-03
EWSR1,1.609,5.38E-02,2.538,0.543,0.119,7.51E-03
RELB,2.365,9.02E-03,2.39,0.524,0.12,7.72E-03
RYBP,2.394,8.33E-03,1.148,0.621,0.121,7.93E-03
MEIS1,2.175,1.48E-02,2.179,0.532,0.122,8.14E-03
FOXA2,2.204,1.38E-02,1.595,0.565,0.123,8.36E-03
BATF,2.546,5.46E-03,2.047,0.531,0.123,8.36E-03
KDM4A,2.043,2.05E-02,1.433,0.587,0.123,8.36E-03
GATA4,1.701,4.45E-02,1.841,0.567,0.123,8.44E-03
PRDM1,2.113,1.73E-02,2.208,0.529,0.124,8.58E-03
GTF2I,2.267,1.17E-02,1.411,0.573,0.126,8.96E-03
SRF,2.2,1.39E-02,1.31,0.586,0.126,9.04E-03
PCGF2,2.078,1.88E-02,2.007,0.536,0.127,9.20E-03
ZNF534,1.534,6.25E-02,2.39,0.543,0.132,1.03E-02
ZNF468,1.647,4.98E-02,1.596,0.579,0.133,1.06E-02
SMC3,5.153,1.28E-07,1.467,0.544,0.133,1.07E-02
SIX1,2.209,1.36E-02,3.134,0.51,0.135,1.10E-02
TBX21,2.11,1.75E-02,1.736,0.544,0.136,1.14E-02
ZIM3,1.73,4.18E-02,2.673,0.52,0.137,1.15E-02
TRIM22,2.07,1.92E-02,1.953,0.534,0.137,1.16E-02
HMG20A,1.597,5.51E-02,1.885,0.557,0.137,1.16E-02
SP140,1.769,3.85E-02,1.789,0.55,0.138,1.19E-02
EBNA3,1.593,5.56E-02,1.902,0.556,0.138,1.19E-02
ZBTB26,1.992,2.32E-02,1.517,0.559,0.139,1.21E-02
POLR2AphosphoS5,2.276,1.14E-02,1.975,0.526,0.139,1.22E-02
PCGF1,2.326,1.00E-02,0.908,0.603,0.14,1.23E-02
GRIP1,1.974,2.42E-02,1.938,0.535,0.14,1.24E-02
ZNF384,1.617,5.29E-02,2.124,0.536,0.141,1.25E-02
RING1,1.425,7.71E-02,1.959,0.556,0.143,1.33E-02
CHRM2,1.594,5.55E-02,1.925,0.55,0.145,1.36E-02
STAT5B,2.955,1.56E-03,1.648,0.532,0.145,1.36E-02
GRHL3,1.566,5.87E-02,1.604,0.571,0.145,1.37E-02
NCAPH2,2.371,8.87E-03,0.754,0.596,0.147,1.44E-02
RAD21,4.267,9.89E-06,1.153,0.55,0.148,1.46E-02
GTF3C5,1.965,2.47E-02,1.658,0.544,0.148,1.46E-02
MEF2C,1.547,6.10E-02,1.962,0.545,0.148,1.47E-02
CBFB,2.78,2.71E-03,1.045,0.566,0.149,1.48E-02
PBX3,1.321,9.32E-02,2.037,0.55,0.149,1.49E-02
ZNF273,1.614,5.32E-02,1.582,0.564,0.15,1.51E-02
TET3,1.8,3.59E-02,1.204,0.579,0.15,1.53E-02
ETV6,1.765,3.88E-02,1.817,0.536,0.152,1.59E-02
ZNF611,1.428,7.66E-02,2.33,0.529,0.154,1.65E-02
BCOR,1.546,6.11E-02,1.145,0.636,0.155,1.66E-02
NFKB1,2.079,1.88E-02,1.85,0.525,0.155,1.66E-02
ZNF786,1.529,6.31E-02,1.96,0.542,0.155,1.67E-02
ZNF519,1.626,5.20E-02,1.399,0.568,0.156,1.72E-02
ZNF44,1.329,9.19E-02,2.847,0.521,0.156,1.72E-02
IKZF1,1.983,2.37E-02,1.3,0.555,0.16,1.86E-02
MKL2,2.488,6.43E-03,1.721,0.522,0.161,1.87E-02
SND1,1.884,2.98E-02,1.729,0.532,0.161,1.87E-02
SOX2,1.515,6.49E-02,1.482,0.566,0.162,1.92E-02
RELA,2.799,2.57E-03,0.502,0.585,0.164,1.97E-02
ZNF202,1.076,1.41E-01,1.512,0.606,0.165,2.01E-02
SOX10,1.343,8.97E-02,2.404,0.522,0.167,2.09E-02
ZNF783,1.713,4.34E-02,0.577,0.658,0.168,2.13E-02
STAT4,1.352,8.81E-02,2.227,0.523,0.17,2.20E-02
MITF,1.616,5.31E-02,2.345,0.511,0.174,2.39E-02
PAX5,2.45,7.14E-03,1.496,0.522,0.176,2.44E-02
FOXP2,1.567,5.85E-02,2.418,0.511,0.176,2.46E-02
H2AZ,5.553,1.40E-08,0.051,0.593,0.177,2.47E-02
MED1,2.552,5.36E-03,0.067,0.654,0.177,2.49E-02
EED,1.004,1.58E-01,1.381,0.642,0.177,2.51E-02
SMAD1,1.046,1.48E-01,1.503,0.585,0.179,2.57E-02
ZNF674,1.476,7.00E-02,1.805,0.534,0.179,2.57E-02
PSIP1,1.255,1.05E-01,2.018,0.53,0.179,2.58E-02
RUNX3,1.348,8.89E-02,2.063,0.522,0.18,2.64E-02
GLI2,1.978,2.40E-02,0.463,0.587,0.182,2.69E-02
DPPA2,1.227,1.10E-01,2.612,0.515,0.182,2.71E-02
LMNA,1.052,1.46E-01,2.077,0.536,0.182,2.72E-02
ZBTB14,1.667,4.78E-02,0.567,0.589,0.184,2.79E-02
BCL11A,1.199,1.15E-01,2.091,0.527,0.185,2.84E-02
NR2F1,1.288,9.89E-02,1.931,0.53,0.185,2.84E-02
NR0B1,1.616,5.31E-02,1.004,0.565,0.186,2.89E-02
ZNF26,1.173,1.21E-01,2.894,0.512,0.186,2.91E-02
NCOR2,1.686,4.59E-02,1.568,0.527,0.187,2.94E-02
ZNF483,1.579,5.71E-02,1.217,0.554,0.187,2.96E-02
RUNX1,1.884,2.98E-02,0.678,0.562,0.188,2.97E-02
ZNF257,1.279,1.01E-01,2.202,0.518,0.188,2.97E-02
ZFP28,1.485,6.88E-02,2.509,0.506,0.189,3.04E-02
ZNF341,1.994,2.31E-02,1.312,0.527,0.19,3.08E-02
ZNF28,1.269,1.02E-01,2.206,0.518,0.19,3.08E-02
NR2F2,1.287,9.90E-02,1.29,0.561,0.191,3.11E-02
ZNF682,1.544,6.12E-02,2.204,0.51,0.191,3.13E-02
SPIB,1.636,5.10E-02,1.994,0.511,0.192,3.17E-02
ZNF382,1.769,3.85E-02,2.573,0.492,0.192,3.18E-02
ZNF778,1.205,1.14E-01,2.762,0.509,0.193,3.26E-02
NANOG,2.058,1.98E-02,1.544,0.516,0.194,3.29E-02
WDR5,2.096,1.81E-02,0.381,0.568,0.196,3.37E-02
PRDM14,1.251,1.05E-01,2.195,0.517,0.196,3.37E-02
ZNF618,1.308,9.54E-02,1.968,0.52,0.196,3.38E-02
ZNF573,1.115,1.33E-01,2.89,0.509,0.197,3.42E-02
ZNF263,1.582,5.69E-02,0.838,0.56,0.198,3.52E-02
ZNF654,1.751,4.00E-02,1.633,0.517,0.199,3.55E-02
SOX11,1.185,1.18E-01,2.5,0.51,0.2,3.57E-02
ZNF343,1.596,5.53E-02,0.897,0.557,0.2,3.57E-02
PROX1,1.245,1.07E-01,1.229,0.56,0.2,3.61E-02
MAZ,2.538,5.58E-03,0.697,0.533,0.202,3.73E-02
ZNF317,1.398,8.10E-02,2.518,0.498,0.206,3.91E-02
FGFR1,1.831,3.35E-02,0.42,0.562,0.206,3.93E-02
CHD8,0.907,1.82E-01,1.69,0.552,0.207,3.97E-02
SP4,1.938,2.63E-02,1.203,0.523,0.207,3.97E-02
RBPJ,1.358,8.72E-02,0.64,0.577,0.207,4.00E-02
SOX4,1.731,4.18E-02,1.857,0.505,0.207,4.00E-02
NFKB2,1.565,5.88E-02,1.924,0.511,0.207,4.00E-02
FANCD2,1.105,1.35E-01,2.557,0.509,0.207,4.00E-02
HIRA,1.119,1.32E-01,1.536,0.54,0.208,4.06E-02
EMX1,2.018,2.18E-02,1.192,0.521,0.208,4.08E-02
PATZ1,2.061,1.97E-02,0.838,0.531,0.208,4.08E-02
IRAK4,1.604,5.44E-02,0.614,0.56,0.209,4.12E-02
ZNF335,1.752,3.99E-02,1.408,0.518,0.21,4.14E-02
BRD7,1.32,9.34E-02,1.733,0.521,0.21,4.16E-02
ZBTB6,1.727,4.21E-02,1.81,0.506,0.211,4.21E-02
ZNF425,1.075,1.41E-01,2.556,0.507,0.211,4.25E-02
CHAT,1.284,9.95E-02,2.375,0.503,0.212,4.27E-02
DRAP1,1.345,8.93E-02,1.596,0.522,0.212,4.32E-02
FEZF1,1.474,7.02E-02,2.101,0.504,0.213,4.36E-02
BRD4,2.747,3.01E-03,-0.491,0.634,0.214,4.38E-02
UHRF2,1.478,6.97E-02,1.231,0.534,0.214,4.38E-02
CDK9,2.427,7.61E-03,-0.207,0.583,0.214,4.40E-02
ZNF93,1.063,1.44E-01,2.557,0.506,0.214,4.43E-02
CREBBP,0.939,1.74E-01,1.312,0.563,0.215,4.49E-02
ZNF605,1.03,1.51E-01,2.81,0.504,0.216,4.52E-02
ZNF182,1.067,1.43E-01,2.443,0.506,0.216,4.54E-02
EBNA2,1.23,1.09E-01,1.931,0.516,0.216,4.54E-02
ZNF585A,1.033,1.51E-01,2.6,0.504,0.218,4.65E-02
ZNF467,1.264,1.03E-01,1.748,0.518,0.22,4.79E-02
CBX8,0.955,1.70E-01,0.986,0.587,0.22,4.82E-02
SS18,1.276,1.01E-01,2.288,0.5,0.22,4.82E-02
GLIS2,1.91,2.81E-02,0.999,0.523,0.221,4.84E-02
POU5F1,2.083,1.86E-02,1.244,0.51,0.225,5.10E-02
SMARCC1,1.343,8.97E-02,0.818,0.548,0.226,5.18E-02
TRIM25,1.035,1.50E-01,0.536,0.601,0.227,5.25E-02
KDM6B,1.501,6.66E-02,1.532,0.515,0.228,5.30E-02
ZBTB8A,1.774,3.81E-02,1.034,0.52,0.228,5.30E-02
CTCFL,1.958,2.51E-02,0.974,0.519,0.229,5.43E-02
EZH1,1.362,8.66E-02,-0.126,0.709,0.231,5.56E-02
GFI1B,0.986,1.62E-01,2.295,0.506,0.232,5.61E-02
ZKSCAN5,1.178,1.19E-01,1.809,0.513,0.233,5.66E-02
IRF1,1.103,1.35E-01,0.387,0.597,0.233,5.71E-02
CBX6,1.158,1.24E-01,1.314,0.53,0.233,5.71E-02
ESCO2,1.197,1.16E-01,1.734,0.514,0.233,5.71E-02
TCF7L1,1.36,8.69E-02,1.264,0.523,0.234,5.74E-02
ZNF479,1.02,1.54E-01,2.296,0.504,0.235,5.82E-02
LYL1,1.705,4.41E-02,1.342,0.509,0.235,5.87E-02
ZNF2,1.41,7.92E-02,1.448,0.514,0.236,5.93E-02
ZNF133,0.921,1.79E-01,2.663,0.498,0.239,6.18E-02
PHF6,1.548,6.08E-02,0.447,0.545,0.24,6.20E-02
SMARCB1,1.044,1.48E-01,0.311,0.607,0.24,6.23E-02
ZNF597,1.219,1.12E-01,1.574,0.515,0.24,6.23E-02
EP300,0.596,2.75E-01,0.689,0.695,0.243,6.43E-02
ASH1L,1.477,6.98E-02,0.649,0.534,0.243,6.46E-02
ZBTB7A,2.043,2.05E-02,-0.156,0.554,0.244,6.57E-02
MYF5,1.026,1.52E-01,2.064,0.504,0.244,6.57E-02
ZNF169,0.983,1.63E-01,2.213,0.501,0.246,6.69E-02
IRAK1,1.554,6.01E-02,0.344,0.546,0.246,6.72E-02
ZFP64,0.667,2.52E-01,1.388,0.548,0.248,6.90E-02
HDAC4,1.18,1.19E-01,1.532,0.513,0.249,6.93E-02
ZBED1,1.513,6.51E-02,1.381,0.509,0.249,6.99E-02
TTF2,1.257,1.04E-01,1.577,0.509,0.25,7.05E-02
ZBTB2,1.254,1.05E-01,1.597,0.507,0.25,7.05E-02
ZNF441,1.281,1.00E-01,1.18,0.519,0.254,7.36E-02
ZBTB42,1.015,1.55E-01,1.969,0.503,0.254,7.39E-02
PRDM11,1.293,9.81E-02,1.348,0.511,0.255,7.48E-02
SUMO1,2.051,2.01E-02,0.982,0.504,0.256,7.51E-02
ZBTB48,1.759,3.93E-02,1.094,0.504,0.257,7.61E-02
ZNF485,0.903,1.83E-01,2.308,0.496,0.257,7.64E-02
UBTF,1.622,5.24E-02,0.279,0.534,0.257,7.67E-02
KDM1B,0.874,1.91E-01,2.495,0.494,0.257,7.67E-02
INTS11,1.784,3.72E-02,0.35,0.522,0.26,7.93E-02
STAT5A,1.177,1.20E-01,1.279,0.517,0.261,7.97E-02
SMN1,0.849,1.98E-01,2.469,0.493,0.261,7.97E-02
SRCAP,0.844,1.99E-01,2.445,0.493,0.262,8.13E-02
ZNF141,0.957,1.69E-01,2.002,0.5,0.263,8.20E-02
BACH2,1.413,7.88E-02,1.126,0.511,0.265,8.37E-02
ZNF445,0.923,1.78E-01,1.999,0.498,0.268,8.68E-02
DMC1,0.888,1.87E-01,2.176,0.495,0.268,8.68E-02
ZNF512,1.212,1.13E-01,1.72,0.496,0.269,8.75E-02
CHD7,0.667,2.52E-01,0.891,0.555,0.271,9.00E-02
KDM1A,0.704,2.41E-01,1.149,0.537,0.272,9.03E-02
ZNF506,0.858,1.95E-01,2.187,0.493,0.272,9.03E-02
ZNF793,1.008,1.57E-01,2.107,0.49,0.272,9.10E-02
HOTAIR,1.241,1.07E-01,1.949,0.485,0.275,9.40E-02
ERCC6,0.453,3.25E-01,0.593,0.584,0.276,9.47E-02
CBX5,0.754,2.25E-01,1.534,0.515,0.278,9.69E-02
OSR2,1.115,1.33E-01,1.785,0.492,0.279,9.73E-02
SATB1,0.649,2.58E-01,2.287,0.496,0.279,9.73E-02
SPIN1,1.418,7.81E-02,0.294,0.528,0.28,9.84E-02
SP1,1.11,1.34E-01,-0.376,0.591,0.282,1.01E-01
TAL1,0.288,3.87E-01,1.035,0.567,0.283,1.02E-01
ZNF35,0.906,1.82E-01,1.824,0.496,0.285,1.04E-01
