TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF75D,-1.764,9.61E-01,-0.237,0.511,0.778,9.51E-01
RELB,-1.408,9.20E-01,-0.786,0.548,0.779,9.51E-01
LMO2,-1.862,9.69E-01,-0.693,0.558,0.779,9.51E-01
CSNK2A1,-0.67,7.49E-01,-1.427,0.544,0.78,9.52E-01
POLR2H,-0.824,7.95E-01,-1.344,0.549,0.78,9.52E-01
ZNF490,-1.363,9.14E-01,-0.409,0.493,0.781,9.53E-01
NFIL3,-0.996,8.40E-01,-0.847,0.522,0.781,9.53E-01
ZNF682,-0.68,7.52E-01,-1.831,0.559,0.781,9.53E-01
ZNF780A,-1.148,8.75E-01,-0.724,0.512,0.783,9.54E-01
ZNF823,-1.363,9.14E-01,-0.438,0.493,0.784,9.55E-01
NFE2L1,-2.173,9.85E-01,-0.564,0.547,0.788,9.57E-01
PBX3,-1.503,9.34E-01,-2.433,0.588,0.79,9.59E-01
RBPJ,-2.016,9.78E-01,-1.974,0.593,0.791,9.59E-01
LANA,-1.122,8.69E-01,-2.717,0.576,0.792,9.60E-01
CEBPG,-1.84,9.67E-01,-0.589,0.535,0.793,9.60E-01
BCL3,-2.02,9.78E-01,-1.295,0.579,0.793,9.60E-01
STAT5A,-1.246,8.94E-01,-1.605,0.567,0.794,9.61E-01
KDM6A,-0.854,8.03E-01,-1.283,0.532,0.797,9.63E-01
ESCO2,-0.593,7.24E-01,-2.069,0.548,0.798,9.63E-01
ZKSCAN5,-0.551,7.09E-01,-2.622,0.549,0.799,9.63E-01
LMNA,-1.734,9.59E-01,-0.681,0.538,0.799,9.64E-01
MAFF,-1.46,9.28E-01,-0.73,0.521,0.8,9.64E-01
ZNF695,-0.601,7.26E-01,-2.161,0.547,0.8,9.64E-01
ZNF350,-0.83,7.97E-01,-1.475,0.534,0.802,9.65E-01
TEAD1,-2.864,9.98E-01,-0.882,0.564,0.802,9.65E-01
RUNX3,-0.89,8.13E-01,-1.326,0.53,0.803,9.66E-01
ZFP64,-1.422,9.22E-01,-1.548,0.566,0.805,9.66E-01
DAXX,-1.238,8.92E-01,-1.021,0.534,0.805,9.66E-01
RPE,-1.076,8.59E-01,-1.646,0.556,0.807,9.68E-01
MYF5,-0.871,8.08E-01,-1.511,0.531,0.808,9.68E-01
ZNF558,-0.989,8.39E-01,-1.632,0.549,0.809,9.69E-01
ZNF169,-1.376,9.16E-01,-0.695,0.491,0.81,9.69E-01
SF1,-1.506,9.34E-01,-0.535,0.474,0.81,9.69E-01
ARID2,-0.925,8.23E-01,-2.197,0.557,0.811,9.70E-01
ZNF786,-0.661,7.46E-01,-2.532,0.544,0.815,9.71E-01
ASH1L,-0.764,7.78E-01,-1.978,0.539,0.818,9.73E-01
ZNF44,-0.769,7.79E-01,-1.965,0.538,0.818,9.73E-01
MKL1,-0.832,7.97E-01,-1.735,0.534,0.819,9.73E-01
MYOG,-1.927,9.73E-01,-0.622,0.509,0.821,9.74E-01
LRWD1,-1.718,9.57E-01,-0.397,0.357,0.821,9.74E-01
ZNF366,-0.927,8.23E-01,-2.104,0.548,0.821,9.74E-01
HLF,-1.641,9.50E-01,-0.777,0.512,0.822,9.75E-01
SMN1,-1.638,9.49E-01,-0.544,0.434,0.822,9.75E-01
CENPC,-1.732,9.58E-01,-0.382,0.229,0.822,9.75E-01
NCOR2,-1.351,9.12E-01,-1.277,0.543,0.823,9.75E-01
ZNF711,-0.898,8.15E-01,-1.699,0.53,0.823,9.75E-01
LYL1,-3.084,9.99E-01,-0.751,0.544,0.824,9.76E-01
PLRG1,-2.36,9.91E-01,-0.339,0.427,0.824,9.76E-01
CENPT,-1.714,9.57E-01,-0.452,0.366,0.826,9.76E-01
LDB1,-1.36,9.13E-01,-0.889,0.493,0.827,9.77E-01
SOX11,-2.01,9.78E-01,-0.599,0.493,0.828,9.77E-01
FOXJ2,-1.207,8.86E-01,-1.531,0.536,0.829,9.78E-01
ETV6,-1.787,9.63E-01,-0.9,0.529,0.832,9.79E-01
ILK,-1.943,9.74E-01,-0.669,0.496,0.832,9.79E-01
ZNF35,-0.84,7.99E-01,-2.239,0.533,0.833,9.79E-01
HOXA2,-0.907,8.18E-01,-1.868,0.53,0.833,9.79E-01
SOX10,-1.497,9.33E-01,-0.786,0.475,0.834,9.79E-01
ERF,-1.861,9.69E-01,-0.938,0.534,0.834,9.79E-01
POU2F1,-1.694,9.55E-01,-0.6,0.396,0.834,9.79E-01
NFKB2,-1.444,9.26E-01,-1.106,0.524,0.834,9.80E-01
CHAT,-2.209,9.86E-01,-0.493,0.464,0.835,9.80E-01
SNAPC1,-1.183,8.82E-01,-1.242,0.509,0.836,9.80E-01
PHOX2B,-1.594,9.45E-01,-0.706,0.453,0.836,9.80E-01
UBE2I,-0.908,8.18E-01,-1.991,0.529,0.837,9.80E-01
ZNF136,-1.711,9.57E-01,-0.606,0.369,0.839,9.81E-01
ZNF362,-1.045,8.52E-01,-2.106,0.54,0.839,9.81E-01
BTAF1,-0.991,8.39E-01,-1.758,0.523,0.84,9.82E-01
MYB,-2.93,9.98E-01,-1.461,0.565,0.842,9.82E-01
ZIC2,-1.032,8.49E-01,-1.704,0.52,0.842,9.82E-01
ZNF605,-1.232,8.91E-01,-1.194,0.505,0.842,9.82E-01
SMAD1,-2.978,9.99E-01,-1.164,0.558,0.843,9.83E-01
MEF2C,-0.95,8.29E-01,-2.021,0.526,0.843,9.83E-01
ZNF287,-1.702,9.56E-01,-0.666,0.382,0.843,9.83E-01
PGBD3,-1.267,8.98E-01,-1.212,0.502,0.846,9.84E-01
ZNF260,-1.088,8.62E-01,-1.643,0.516,0.847,9.84E-01
TRIM22,-1.321,9.07E-01,-1.544,0.528,0.847,9.84E-01
ZNF430,-1.702,9.56E-01,-0.721,0.384,0.847,9.84E-01
SIX2,-3.211,9.99E-01,-0.66,0.504,0.848,9.84E-01
ZNF248,-1.695,9.55E-01,-0.73,0.396,0.848,9.84E-01
ZNF800,-1.64,9.50E-01,-1.063,0.515,0.849,9.85E-01
KDM1B,-1.644,9.50E-01,-0.789,0.431,0.849,9.85E-01
ZBED1,-1.437,9.25E-01,-1.495,0.529,0.851,9.85E-01
FOXP2,-1.101,8.65E-01,-3.667,0.544,0.853,9.86E-01
PAX3,-1.615,9.47E-01,-0.853,0.446,0.854,9.86E-01
ZNF133,-1.433,9.24E-01,-1.053,0.484,0.854,9.86E-01
ZNF440,-1.505,9.34E-01,-0.967,0.474,0.856,9.86E-01
CBX6,-1.387,9.17E-01,-3.028,0.554,0.857,9.87E-01
ERCC6,-1.394,9.18E-01,-3.018,0.554,0.857,9.87E-01
CEBPA,-3.3,1.00E+00,-1.734,0.566,0.86,9.88E-01
CHD5,-1.357,9.13E-01,-1.326,0.494,0.861,9.88E-01
PPARD,-1.087,8.62E-01,-2.215,0.516,0.862,9.88E-01
ZNF84,-1.192,8.83E-01,-1.716,0.508,0.863,9.89E-01
HMG20A,-1.393,9.18E-01,-1.261,0.489,0.865,9.89E-01
MAF,-2.051,9.80E-01,-2.668,0.564,0.865,9.89E-01
LIN9,-1.382,9.17E-01,-1.325,0.491,0.866,9.89E-01
ZNF573,-1.46,9.28E-01,-1.211,0.48,0.869,9.90E-01
MAFB,-1.212,8.87E-01,-1.766,0.507,0.869,9.90E-01
PITX3,-1.306,9.04E-01,-1.595,0.499,0.869,9.90E-01
BRD7,-1.058,8.55E-01,-2.905,0.518,0.87,9.90E-01
ZNF26,-1.658,9.51E-01,-0.948,0.422,0.87,9.90E-01
ZFP28,-2.402,9.92E-01,-0.77,0.389,0.87,9.90E-01
PAX6,-1.859,9.69E-01,-1.502,0.53,0.872,9.91E-01
ZIM3,-2.147,9.84E-01,-0.922,0.476,0.872,9.91E-01
IRAK4,-1.146,8.74E-01,-2.474,0.512,0.872,9.91E-01
DUX4,-2.751,9.97E-01,-0.88,0.49,0.873,9.91E-01
ZNF382,-2.909,9.98E-01,-1.688,0.557,0.873,9.91E-01
HES2,-5.809,1.00E+00,-0.969,0.525,0.874,9.91E-01
MITF,-2.768,9.97E-01,-1.636,0.551,0.874,9.91E-01
POU3F2,-1.649,9.50E-01,-1.51,0.513,0.876,9.91E-01
STAT5,-2.433,9.93E-01,-1.588,0.542,0.881,9.92E-01
BATF3,-1.553,9.40E-01,-1.231,0.465,0.881,9.93E-01
SS18,-1.469,9.29E-01,-4.186,0.542,0.882,9.93E-01
ZNF664,-1.42,9.22E-01,-2.364,0.523,0.883,9.93E-01
ZNF778,-1.46,9.28E-01,-2.302,0.527,0.883,9.93E-01
FUS,-1.56,9.41E-01,-1.84,0.52,0.884,9.93E-01
MAML3,-3.304,1.00E+00,-0.81,0.428,0.886,9.93E-01
GRIP1,-2.279,9.89E-01,-1.021,0.472,0.888,9.94E-01
EBF3,-2.692,9.97E-01,-1.106,0.494,0.889,9.94E-01
ZNF671,-1.193,8.84E-01,-3.045,0.508,0.889,9.94E-01
TEAD1-TEAD4,-1.58,9.43E-01,-1.409,0.457,0.891,9.94E-01
NEUROD1,-3.372,1.00E+00,-1.844,0.552,0.891,9.94E-01
FOXP3,-1.693,9.55E-01,-1.721,0.513,0.891,9.94E-01
NR0B1,-1.232,8.91E-01,-2.815,0.505,0.891,9.94E-01
MEIS1,-2.561,9.95E-01,-1.113,0.493,0.892,9.94E-01
EBNA3C,-2.463,9.93E-01,-1.127,0.492,0.892,9.94E-01
ZNF317,-2.779,9.97E-01,-0.996,0.473,0.892,9.94E-01
NUP98-HOXA9,-1.719,9.57E-01,-1.119,0.356,0.893,9.94E-01
TBX5,-3.539,1.00E+00,-0.905,0.467,0.893,9.94E-01
FEZF1,-1.906,9.72E-01,-1.726,0.521,0.895,9.95E-01
TAT,-1.546,9.39E-01,-1.539,0.466,0.895,9.95E-01
MEF2A,-1.957,9.75E-01,-2.698,0.546,0.895,9.95E-01
SPIN1,-1.363,9.14E-01,-2.229,0.493,0.896,9.95E-01
TLX1,-1.509,9.34E-01,-1.602,0.473,0.897,9.95E-01
ZNF783,-1.282,9.00E-01,-3.039,0.501,0.898,9.95E-01
ZSCAN20,-1.521,9.36E-01,-2.692,0.519,0.899,9.95E-01
SMARCA2,-2.31,9.90E-01,-1.113,0.455,0.899,9.95E-01
GFI1B,-1.984,9.76E-01,-2.655,0.54,0.9,9.96E-01
TBX21,-2.098,9.82E-01,-1.691,0.516,0.9,9.96E-01
H3F3B,-1.727,9.58E-01,-1.213,0.324,0.9,9.96E-01
NFATC1,-1.695,9.55E-01,-2.539,0.526,0.901,9.96E-01
ZNF100,-1.649,9.50E-01,-2.722,0.522,0.904,9.96E-01
PGR,-1.728,9.58E-01,-1.289,0.311,0.906,9.96E-01
STAT5B,-3.603,1.00E+00,-2.689,0.551,0.908,9.97E-01
ZNF182,-1.431,9.24E-01,-2.378,0.484,0.908,9.97E-01
HOXA9,-2.209,9.86E-01,-1.437,0.474,0.91,9.97E-01
HOXC9,-2.253,9.88E-01,-1.286,0.454,0.91,9.97E-01
CD74,-2.56,9.95E-01,-1.529,0.488,0.916,9.97E-01
PRDM6,-1.709,9.56E-01,-1.62,0.372,0.918,9.98E-01
NEUROG2,-5.296,1.00E+00,-1.248,0.49,0.919,9.98E-01
ZNF585A,-1.493,9.32E-01,-2.857,0.475,0.921,9.98E-01
SIX1,-2.496,9.94E-01,-2.231,0.517,0.922,9.98E-01
PCGF2,-2.158,9.85E-01,-1.795,0.478,0.928,9.98E-01
MEF2B,-4.958,1.00E+00,-1.574,0.5,0.928,9.98E-01
EWSR1,-2.795,9.97E-01,-2.475,0.519,0.929,9.98E-01
FOXO1,-3.027,9.99E-01,-1.622,0.49,0.93,9.99E-01
ZBTB16,-2.525,9.94E-01,-1.985,0.498,0.931,9.99E-01
PRDM1,-2.898,9.98E-01,-2.411,0.514,0.932,9.99E-01
MKL2,-2.519,9.94E-01,-2.908,0.512,0.936,9.99E-01
TCF21,-3.421,1.00E+00,-1.541,0.404,0.94,9.99E-01
PMEL,-2.119,9.83E-01,-2.545,0.48,0.941,9.99E-01
KLF11,-2.693,9.97E-01,-4.232,0.506,0.946,9.99E-01
TRAF7,-3.151,9.99E-01,-4.425,0.47,0.968,1.00E+00
