TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
RAG2,-0.205,5.81E-01,-2.038,0.464,0.786,9.56E-01
GLI2,-1.468,9.29E-01,-2.216,0.509,0.788,9.57E-01
CAMTA2,-0.852,8.03E-01,-0.776,0.419,0.788,9.57E-01
E2F8,-0.652,7.43E-01,-1.271,0.434,0.789,9.58E-01
NFATC1,-1.314,9.06E-01,-2.191,0.503,0.791,9.59E-01
THAP1,-0.506,6.94E-01,-1.62,0.445,0.792,9.59E-01
MNT,-1.15,8.75E-01,-1.19,0.462,0.793,9.60E-01
GTF2E2,-0.658,7.45E-01,-1.295,0.433,0.793,9.60E-01
PTPN11,-0.529,7.02E-01,-1.565,0.443,0.795,9.61E-01
IRAK1,-0.402,6.56E-01,-1.859,0.452,0.795,9.61E-01
NCOR2,-0.992,8.40E-01,-0.941,0.432,0.798,9.63E-01
NR2C2,-2.931,9.98E-01,-1.683,0.5,0.798,9.63E-01
MED12,-0.87,8.08E-01,-1.376,0.451,0.799,9.63E-01
FOXD2,-0.624,7.34E-01,-1.452,0.436,0.799,9.63E-01
PHF2,-0.589,7.22E-01,-1.8,0.452,0.803,9.66E-01
HOXA4,-0.383,6.49E-01,-1.954,0.453,0.803,9.66E-01
HEY1,-0.668,7.48E-01,-1.848,0.464,0.806,9.67E-01
REL,-0.884,8.12E-01,-1.836,0.471,0.807,9.68E-01
HOXA2,-0.642,7.40E-01,-1.544,0.435,0.807,9.68E-01
SAP30,-1.221,8.89E-01,-1.706,0.476,0.808,9.68E-01
ARID5B,-0.813,7.92E-01,-1.305,0.422,0.814,9.71E-01
ETS1,-3.325,1.00E+00,-1.963,0.503,0.815,9.72E-01
TET1,-0.62,7.32E-01,-1.755,0.436,0.815,9.72E-01
TLE3,-2.479,9.93E-01,-0.055,0.407,0.815,9.72E-01
NFYA,-1.673,9.53E-01,-1.403,0.474,0.816,9.72E-01
ZFAT,-1.209,8.87E-01,-0.699,0.396,0.816,9.72E-01
KDM3A,-0.922,8.22E-01,-1.522,0.444,0.818,9.73E-01
KAT8,-1.411,9.21E-01,-1.405,0.466,0.819,9.73E-01
FAM208A,-0.852,8.03E-01,-1.73,0.45,0.819,9.73E-01
EP400,-0.68,7.52E-01,-1.578,0.432,0.819,9.73E-01
EHF,-1.367,9.14E-01,-1.334,0.456,0.82,9.74E-01
NR0B1,-0.563,7.13E-01,-1.917,0.441,0.822,9.75E-01
PPARGC1A,-0.848,8.02E-01,-1.43,0.419,0.825,9.76E-01
TAF3,-0.649,7.42E-01,-1.869,0.434,0.83,9.78E-01
NKX3-1,-1.841,9.67E-01,-0.512,0.405,0.83,9.78E-01
HCFC1,-2.313,9.90E-01,-1.81,0.489,0.831,9.79E-01
RAC3,-1.079,8.60E-01,-1.254,0.405,0.832,9.79E-01
ZNF687,-1.102,8.65E-01,-1.429,0.426,0.837,9.81E-01
NRF1,-3.544,1.00E+00,-1.898,0.493,0.837,9.81E-01
CENPC,-1.687,9.54E-01,-0.329,0.327,0.838,9.81E-01
SRC,-1.335,9.09E-01,-1.719,0.456,0.84,9.82E-01
CDK7,-1.252,8.95E-01,-1.946,0.47,0.842,9.82E-01
CD74,-1.725,9.58E-01,-0.995,0.432,0.842,9.82E-01
ZNF783,-0.564,7.14E-01,-2.172,0.441,0.842,9.82E-01
E2F3,-0.594,7.24E-01,-2.075,0.439,0.843,9.83E-01
BCL11B,-2.051,9.80E-01,-1.939,0.486,0.843,9.83E-01
L3MBTL4,-0.677,7.51E-01,-1.943,0.432,0.844,9.83E-01
GREB1,-3.062,9.99E-01,-0.591,0.41,0.845,9.83E-01
SUPT5H,-2.289,9.89E-01,-1.902,0.483,0.849,9.85E-01
SOX13,-1.315,9.06E-01,-1.365,0.414,0.849,9.85E-01
SNAPC1,-1.239,8.92E-01,-1.288,0.394,0.851,9.85E-01
TRAF7,-1.025,8.47E-01,-2.389,0.469,0.851,9.85E-01
PIAS1,-5.314,1.00E+00,-0.543,0.406,0.853,9.86E-01
HDAC3,-2.116,9.83E-01,-1.337,0.447,0.853,9.86E-01
ELK1,-2.806,9.98E-01,-1.801,0.476,0.855,9.86E-01
CPSF3L,-1.789,9.63E-01,-1.894,0.474,0.856,9.86E-01
CTBP1,-1.677,9.53E-01,-1.302,0.429,0.856,9.86E-01
KLF12,-0.698,7.57E-01,-1.996,0.43,0.856,9.87E-01
WDHD1,-1.255,8.95E-01,-1.503,0.417,0.856,9.87E-01
TGIF2,-0.862,8.06E-01,-2.16,0.447,0.857,9.87E-01
POU3F2,-1.456,9.27E-01,-1.324,0.411,0.857,9.87E-01
ZBTB11,-1.926,9.73E-01,-1.797,0.469,0.857,9.87E-01
HNF4G,-3.287,1.00E+00,-1.289,0.447,0.858,9.87E-01
H3F3B,-1.53,9.37E-01,-0.938,0.366,0.859,9.87E-01
SOX9,-1.136,8.72E-01,-2.019,0.454,0.859,9.87E-01
PHF6,-0.694,7.56E-01,-2.085,0.431,0.86,9.88E-01
HHEX,-1.721,9.57E-01,-0.97,0.397,0.86,9.88E-01
HOXA6,-0.809,7.91E-01,-1.951,0.422,0.86,9.88E-01
NCAPG,-2.287,9.89E-01,-1.356,0.444,0.861,9.88E-01
SIX5,-2.37,9.91E-01,-1.835,0.473,0.863,9.89E-01
TTF2,-1.001,8.42E-01,-1.933,0.43,0.863,9.89E-01
ZSCAN2,-1.389,9.18E-01,-1.267,0.383,0.865,9.89E-01
RFX2,-1.098,8.64E-01,-1.726,0.403,0.865,9.89E-01
GTF2B,-3.455,1.00E+00,-1.859,0.475,0.868,9.90E-01
ZSCAN22,-1.345,9.11E-01,-1.941,0.446,0.87,9.90E-01
KLF3,-1.24,8.92E-01,-1.55,0.394,0.87,9.90E-01
PHF8,-3.111,9.99E-01,-1.955,0.478,0.871,9.90E-01
VEZF1,-1.405,9.20E-01,-1.877,0.441,0.873,9.91E-01
FOXG1,-1.181,8.81E-01,-1.757,0.398,0.874,9.91E-01
HBP1,-0.989,8.39E-01,-2.142,0.434,0.875,9.91E-01
THAP11,-0.909,8.18E-01,-1.981,0.415,0.875,9.91E-01
ZBTB7B,-1.2,8.85E-01,-1.773,0.396,0.879,9.92E-01
IRAK4,-0.857,8.04E-01,-2.15,0.419,0.879,9.92E-01
XRN2,-2.287,9.89E-01,-1.842,0.457,0.88,9.92E-01
EPC1,-1.692,9.55E-01,-1.504,0.406,0.882,9.93E-01
SREBF2,-1.198,8.85E-01,-1.815,0.396,0.883,9.93E-01
ETV7,-1.215,8.88E-01,-1.809,0.396,0.884,9.93E-01
ESRRA,-1.421,9.22E-01,-2.825,0.462,0.885,9.93E-01
GABP,-1.193,8.84E-01,-2.173,0.436,0.886,9.93E-01
ZNF260,-1.201,8.85E-01,-1.858,0.396,0.886,9.93E-01
MRE11A,-1.364,9.14E-01,-1.879,0.413,0.888,9.94E-01
BARX1,-1.255,8.95E-01,-1.832,0.393,0.89,9.94E-01
CREB3L4,-1.388,9.18E-01,-1.683,0.383,0.891,9.94E-01
ELK3,-1.054,8.54E-01,-2.081,0.406,0.892,9.94E-01
OGT,-2.139,9.84E-01,-2.086,0.463,0.895,9.95E-01
TCOF1,-1.024,8.47E-01,-2.322,0.408,0.897,9.95E-01
ARRB1,-2.057,9.80E-01,-1.441,0.384,0.898,9.95E-01
DLX1,-1.195,8.84E-01,-1.98,0.397,0.899,9.95E-01
ATOH1,-1.181,8.81E-01,-1.994,0.397,0.899,9.95E-01
BCAT1,-1.696,9.55E-01,-1.765,0.403,0.9,9.96E-01
MAFB,-1.336,9.09E-01,-1.89,0.387,0.901,9.96E-01
BARX2,-1.523,9.36E-01,-1.715,0.367,0.902,9.96E-01
ASH1L,-1.058,8.55E-01,-2.323,0.406,0.902,9.96E-01
TAFII,-1.679,9.53E-01,-1.909,0.41,0.906,9.96E-01
NPAT,-1.161,8.77E-01,-2.181,0.399,0.907,9.96E-01
FEV,-1.35,9.12E-01,-1.933,0.386,0.907,9.96E-01
KAT5,-2.039,9.79E-01,-1.891,0.407,0.914,9.97E-01
HMGN1,-1.253,8.95E-01,-2.111,0.393,0.915,9.97E-01
CASP8AP2,-1.477,9.30E-01,-1.918,0.373,0.917,9.98E-01
DEAF1,-1.38,9.16E-01,-1.974,0.384,0.918,9.98E-01
SREBF1,-2.077,9.81E-01,-1.972,0.425,0.918,9.98E-01
HOXA1,-1.54,9.38E-01,-1.893,0.365,0.918,9.98E-01
FXR1,-1.285,9.01E-01,-2.141,0.391,0.918,9.98E-01
NCOR1,-2.371,9.91E-01,-3.042,0.455,0.919,9.98E-01
ZBTB10,-1.455,9.27E-01,-1.954,0.376,0.92,9.98E-01
GMEB1,-1.716,9.57E-01,-1.746,0.302,0.92,9.98E-01
ASCL2,-1.293,9.02E-01,-2.181,0.39,0.921,9.98E-01
GRHL1,-1.709,9.56E-01,-1.765,0.31,0.922,9.98E-01
RUVBL1,-1.372,9.15E-01,-2.066,0.384,0.922,9.98E-01
SRSF3,-1.682,9.54E-01,-2.009,0.404,0.923,9.98E-01
ARNT2,-1.371,9.15E-01,-2.092,0.384,0.925,9.98E-01
DCP1A,-1.802,9.64E-01,-1.969,0.404,0.925,9.98E-01
CREM,-2.075,9.81E-01,-2.037,0.42,0.925,9.98E-01
ZNF131,-1.699,9.55E-01,-1.812,0.317,0.926,9.98E-01
RBCK1,-1.619,9.47E-01,-1.916,0.348,0.926,9.98E-01
MCRS1,-1.303,9.04E-01,-2.376,0.39,0.926,9.98E-01
ZIC2,-1.399,9.19E-01,-2.069,0.381,0.926,9.98E-01
ASH2L,-2.341,9.90E-01,-1.704,0.345,0.928,9.98E-01
EMSY,-1.646,9.50E-01,-1.906,0.342,0.928,9.98E-01
ELF2,-1.722,9.57E-01,-1.806,0.292,0.928,9.98E-01
ERF,-2.67,9.96E-01,-1.747,0.373,0.928,9.98E-01
MXD3,-1.605,9.46E-01,-1.939,0.352,0.928,9.98E-01
NFYC,-1.559,9.41E-01,-1.967,0.362,0.929,9.98E-01
U2AF1,-2.341,9.90E-01,-1.917,0.402,0.93,9.98E-01
NELFA,-4.375,1.00E+00,-1.948,0.423,0.93,9.99E-01
RPE,-2.333,9.90E-01,-2.278,0.436,0.93,9.99E-01
TDRD3,-1.595,9.45E-01,-1.992,0.355,0.935,9.99E-01
ORC1,-1.436,9.25E-01,-2.258,0.378,0.936,9.99E-01
RBP2,-1.672,9.53E-01,-1.962,0.333,0.937,9.99E-01
NFAT5,-1.57,9.42E-01,-2.045,0.36,0.938,9.99E-01
ELK4,-3.045,9.99E-01,-1.926,0.394,0.938,9.99E-01
ZNF75A,-1.717,9.57E-01,-1.971,0.299,0.945,9.99E-01
SPIN1,-1.564,9.41E-01,-2.412,0.361,0.949,9.99E-01
ZNF711,-1.637,9.49E-01,-2.417,0.344,0.953,1.00E+00
MEN1,-2.106,9.82E-01,-2.118,0.374,0.953,1.00E+00
SMAD5,-2.186,9.86E-01,-2.087,0.373,0.954,1.00E+00
FOXP3,-2.148,9.84E-01,-2.09,0.369,0.955,1.00E+00
CSNK2A1,-1.653,9.51E-01,-2.454,0.339,0.956,1.00E+00
KDM5A,-3.362,1.00E+00,-1.953,0.336,0.959,1.00E+00
GMEB2,-2.372,9.91E-01,-1.997,0.342,0.96,1.00E+00
KLF10,-2.203,9.86E-01,-2.267,0.375,0.96,1.00E+00
DDX21,-2.242,9.88E-01,-2.201,0.358,0.963,1.00E+00
RARG,-2.764,9.97E-01,-2.227,0.363,0.968,1.00E+00
