TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
NFATC1,-2.319,9.90E-01,-3.11,0.415,0.923,9.98E-01
ZBTB26,-1.644,9.50E-01,-3.591,0.398,0.925,9.98E-01
IRAK1,-1.403,9.20E-01,-2.987,0.356,0.925,9.98E-01
MAFB,-1.728,9.58E-01,-2.285,0.239,0.925,9.98E-01
KLF12,-1.437,9.25E-01,-2.857,0.351,0.926,9.98E-01
ZNF711,-1.656,9.51E-01,-2.435,0.311,0.926,9.98E-01
GTF2B,-4.319,1.00E+00,-2.139,0.378,0.929,9.98E-01
CSNK2A1,-1.683,9.54E-01,-2.485,0.3,0.929,9.98E-01
STAT5B,-3.51,1.00E+00,-2.628,0.404,0.93,9.98E-01
NR0B1,-1.436,9.25E-01,-3.089,0.351,0.93,9.99E-01
RBPJ,-3.329,1.00E+00,-2.992,0.415,0.93,9.99E-01
SPIN1,-1.699,9.55E-01,-2.535,0.289,0.931,9.99E-01
SMAD5,-2.347,9.91E-01,-2.189,0.312,0.931,9.99E-01
PHF6,-1.513,9.35E-01,-3.009,0.341,0.934,9.99E-01
ZBTB14,-1.412,9.21E-01,-3.45,0.355,0.934,9.99E-01
U2AF1,-2.968,9.99E-01,-2.199,0.352,0.935,9.99E-01
ASH1L,-1.591,9.44E-01,-2.947,0.326,0.937,9.99E-01
REL,-1.978,9.76E-01,-2.948,0.374,0.94,9.99E-01
FOXP3,-2.42,9.92E-01,-2.31,0.282,0.941,9.99E-01
IRAK4,-1.7,9.55E-01,-3.097,0.289,0.948,9.99E-01
ZNF100,-2.023,9.79E-01,-3.155,0.363,0.95,1.00E+00
PHF2,-2.084,9.81E-01,-2.925,0.346,0.951,1.00E+00
ZNF783,-1.709,9.56E-01,-3.554,0.277,0.956,1.00E+00
RPE,-3.187,9.99E-01,-2.707,0.354,0.957,1.00E+00
TRAF7,-2.843,9.98E-01,-4.13,0.384,0.958,1.00E+00
