TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
HNF4A,6.153,3.80E-10,2.954,0.733,0.008,1.94E-06
RAD21,11.557,3.39E-31,2.56,0.709,0.015,1.66E-05
HNF1A,3.333,4.30E-04,2.879,0.714,0.015,1.66E-05
NR2F2,3.856,5.76E-05,3.02,0.622,0.02,3.48E-05
SMAD4,3.117,9.13E-04,2.97,0.637,0.02,3.87E-05
CTCF,31.086,1.86E-212,2.343,0.667,0.029,1.07E-04
SMC1A,7.89,1.52E-15,2.356,0.669,0.029,1.15E-04
SMC3,8.351,3.38E-17,2.325,0.704,0.03,1.24E-04
FOXA2,5.488,2.03E-08,2.641,0.6,0.031,1.28E-04
TEAD4,4.214,1.25E-05,2.746,0.585,0.033,1.58E-04
GATA6,4.463,4.04E-06,2.854,0.575,0.034,1.74E-04
TCF4,3.511,2.23E-04,2.763,0.579,0.037,2.22E-04
SUMO1,5.942,1.41E-09,2.362,0.619,0.037,2.35E-04
ARID3A,2.247,1.23E-02,2.568,0.638,0.041,3.10E-04
ATF3,2.595,4.73E-03,2.509,0.614,0.043,3.52E-04
NKX2-1,2.542,5.51E-03,2.78,0.577,0.044,3.80E-04
NR3C1,8.635,2.95E-18,2.277,0.606,0.045,4.08E-04
NFIA,1.805,3.56E-02,2.901,0.613,0.048,5.03E-04
NR2F6,2.19,1.43E-02,2.628,0.602,0.049,5.26E-04
EP300,6.556,2.76E-11,2,0.736,0.051,5.99E-04
PPARG,5.762,4.15E-09,2.357,0.573,0.052,6.51E-04
SMARCC1,3.632,1.41E-04,2.137,0.631,0.056,7.78E-04
TOP1,2.675,3.74E-03,2.351,0.588,0.056,7.94E-04
CDX2,2.757,2.92E-03,2.977,0.547,0.058,8.72E-04
PDX1,1.919,2.75E-02,2.854,0.574,0.06,9.56E-04
CEBPB,9.092,4.88E-20,2.119,0.58,0.061,1.03E-03
KDM3B,2.252,1.22E-02,2.26,0.629,0.061,1.03E-03
TFAP4,2.032,2.11E-02,2.707,0.57,0.062,1.08E-03
ZNF654,2.358,9.19E-03,2.187,0.623,0.063,1.14E-03
TCF7,1.464,7.16E-02,2.667,0.617,0.064,1.18E-03
CREM,2.049,2.02E-02,2.387,0.586,0.064,1.20E-03
ZBTB2,2.065,1.95E-02,2.352,0.595,0.064,1.20E-03
SIX2,3.071,1.07E-03,2.64,0.547,0.065,1.22E-03
HHEX,2,2.27E-02,2.745,0.565,0.065,1.22E-03
NFIL3,1.645,5.00E-02,2.514,0.61,0.066,1.30E-03
GATA4,4.122,1.88E-05,2.756,0.538,0.067,1.37E-03
NR2F1,2.031,2.11E-02,2.715,0.561,0.068,1.39E-03
OTX2,5.293,6.02E-08,2.638,0.539,0.068,1.41E-03
RING1,1.892,2.93E-02,2.438,0.58,0.068,1.41E-03
HNF1B,1.719,4.28E-02,2.267,0.714,0.068,1.43E-03
STAG1,7.356,9.46E-14,1.773,0.675,0.07,1.55E-03
NFIC,1.95,2.56E-02,2.837,0.554,0.073,1.72E-03
EZH2,8.726,1.32E-18,1.591,0.776,0.073,1.72E-03
TCF21,2.993,1.38E-03,1.951,0.62,0.073,1.75E-03
POLR3D,2.521,5.85E-03,1.975,0.634,0.073,1.78E-03
MYOG,1.794,3.64E-02,2.629,0.57,0.073,1.78E-03
DLX2,1.58,5.71E-02,2.365,0.593,0.077,2.05E-03
SRF,2.779,2.72E-03,1.938,0.61,0.078,2.11E-03
EPAS1,1.673,4.71E-02,2.213,0.625,0.079,2.26E-03
HNF4G,2.027,2.13E-02,1.928,0.677,0.082,2.45E-03
HES2,7.097,6.36E-13,1.796,0.586,0.083,2.54E-03
MBD1,2.429,7.56E-03,2.151,0.571,0.083,2.54E-03
NEUROG2,4.396,5.50E-06,2.117,0.557,0.083,2.58E-03
GLIS1,2.32,1.02E-02,2.473,0.544,0.084,2.64E-03
SMARCA2,1.755,3.96E-02,2.39,0.567,0.085,2.78E-03
TERC,2.589,4.81E-03,2.376,0.543,0.086,2.85E-03
MBD4,1.413,7.88E-02,2.711,0.562,0.086,2.89E-03
TEAD1,2.898,1.88E-03,2.148,0.55,0.091,3.43E-03
MYOD1,2.181,1.46E-02,2.333,0.546,0.092,3.47E-03
HAND2,1.398,8.11E-02,2.658,0.559,0.092,3.47E-03
PCGF2,2.097,1.80E-02,2.024,0.577,0.093,3.59E-03
ZFAT,1.479,6.96E-02,2.327,0.572,0.093,3.59E-03
MAML3,2.383,8.59E-03,2.494,0.531,0.094,3.72E-03
MYBL2,1.37,8.54E-02,2.711,0.554,0.095,3.80E-03
ASCL1,3.306,4.74E-04,2.033,0.554,0.095,3.85E-03
RXRA,3.008,1.31E-03,1.865,0.572,0.095,3.85E-03
HLF,1.764,3.89E-02,2.777,0.536,0.095,3.85E-03
TBX5,2.487,6.43E-03,2.523,0.527,0.095,3.89E-03
EBF3,1.962,2.49E-02,2.59,0.535,0.096,4.02E-03
SIRT1,1.828,3.38E-02,2.163,0.569,0.097,4.07E-03
JARID2,5.393,3.46E-08,1.293,0.742,0.098,4.30E-03
SOX13,1.747,4.03E-02,2.282,0.56,0.1,4.44E-03
ZBTB48,3.389,3.51E-04,1.835,0.562,0.101,4.59E-03
FOXA1,4.121,1.89E-05,1.621,0.575,0.101,4.69E-03
MAFK,2.116,1.72E-02,2.61,0.526,0.101,4.69E-03
ZNF512,1.843,3.27E-02,2.286,0.549,0.102,4.74E-03
SOX2,3.037,1.20E-03,2.015,0.546,0.102,4.74E-03
PRDM1,2.35,9.39E-03,2.426,0.526,0.102,4.84E-03
LMNA,1.336,9.07E-02,2.358,0.564,0.103,4.89E-03
ZMYM3,2.699,3.48E-03,1.77,0.574,0.103,4.94E-03
SP140,1.999,2.28E-02,1.98,0.568,0.105,5.26E-03
LHX2,1.499,6.70E-02,2.506,0.54,0.107,5.59E-03
DRAP1,1.555,6.00E-02,1.944,0.587,0.108,5.64E-03
PGR,1.43,7.63E-02,2.172,0.565,0.11,6.05E-03
CHD5,1.384,8.31E-02,2.299,0.556,0.111,6.17E-03
PAX3,1.312,9.47E-02,2.524,0.544,0.112,6.35E-03
SUZ12,4.127,1.84E-05,1.067,0.761,0.114,6.66E-03
SIX1,1.966,2.47E-02,2.856,0.515,0.114,6.72E-03
FOSL2,7.374,8.28E-14,1.532,0.559,0.116,6.98E-03
MAFF,1.315,9.43E-02,2.646,0.533,0.117,7.24E-03
TFAP2A,2.413,7.91E-03,1.866,0.546,0.119,7.58E-03
EOMES,2.116,1.72E-02,2.318,0.522,0.119,7.65E-03
YAP1,2.528,5.73E-03,1.684,0.559,0.12,7.79E-03
NR1H3,2.276,1.14E-02,2.11,0.531,0.12,7.86E-03
CTCFL,2.276,1.14E-02,1.248,0.647,0.123,8.29E-03
RNF2,2.178,1.47E-02,1.302,0.63,0.123,8.36E-03
KLF16,1.617,5.29E-02,2.202,0.538,0.124,8.66E-03
GTF2I,3.067,1.08E-03,1.738,0.54,0.128,9.35E-03
ZFP57,1.756,3.95E-02,2.03,0.544,0.128,9.35E-03
PPARGC1A,1.324,9.27E-02,2.196,0.546,0.128,9.43E-03
PROX1,1.933,2.66E-02,1.817,0.547,0.132,1.03E-02
JUN,3.827,6.49E-05,1.498,0.546,0.132,1.03E-02
JMJD6,2.722,3.24E-03,0.929,0.706,0.133,1.07E-02
HOTAIR,1.998,2.28E-02,2.408,0.511,0.134,1.09E-02
CBX2,1.476,6.99E-02,1.718,0.572,0.136,1.14E-02
DMC1,1.194,1.16E-01,2.548,0.526,0.137,1.17E-02
ZNF436,1.304,9.61E-02,2.159,0.543,0.138,1.17E-02
HOXC9,1.501,6.67E-02,2.431,0.516,0.139,1.20E-02
PHOX2B,1.19,1.17E-01,2.528,0.526,0.139,1.22E-02
SMAD3,1.99,2.33E-02,1.358,0.575,0.14,1.24E-02
ARID1A,1.174,1.20E-01,1.96,0.57,0.14,1.24E-02
TET2,1.791,3.67E-02,1.368,0.585,0.141,1.25E-02
CAMTA2,1.282,9.99E-02,2.158,0.538,0.143,1.32E-02
SMARCA4,2.011,2.21E-02,0.992,0.638,0.146,1.39E-02
ESCO2,1.306,9.58E-02,1.965,0.543,0.149,1.48E-02
HCFC1R1,1.274,1.01E-01,2.099,0.537,0.149,1.49E-02
WWTR1,1.798,3.61E-02,1.665,0.544,0.15,1.52E-02
ZNF2,1.645,5.00E-02,1.795,0.54,0.151,1.55E-02
MECOM,1.271,1.02E-01,2.078,0.537,0.151,1.55E-02
CDCA2,1.223,1.11E-01,2.198,0.53,0.152,1.57E-02
ZNF92,1.204,1.14E-01,2.265,0.527,0.152,1.57E-02
BMI1,1.364,8.63E-02,1.328,0.608,0.152,1.58E-02
MCM2,1.16,1.23E-01,2.443,0.523,0.152,1.59E-02
NR1H2,2.126,1.68E-02,1.807,0.52,0.154,1.65E-02
CDK2,1.366,8.60E-02,2.447,0.509,0.155,1.67E-02
NEUROD1,1.303,9.63E-02,1.888,0.542,0.156,1.71E-02
NME2,1.457,7.25E-02,2.323,0.511,0.157,1.73E-02
JUND,2.031,2.12E-02,1.548,0.531,0.16,1.86E-02
CLOCK,0.867,1.93E-01,2.819,0.52,0.162,1.92E-02
SMAD2,1.685,4.60E-02,1.877,0.518,0.167,2.09E-02
SMAD2-SMAD3,1.874,3.05E-02,1.774,0.519,0.168,2.12E-02
REST,2.811,2.47E-03,1.899,0.501,0.168,2.14E-02
BRD9,1.477,6.98E-02,1.679,0.527,0.172,2.30E-02
KDM4A,1.798,3.61E-02,1.18,0.548,0.174,2.39E-02
LMNB1,1.104,1.35E-01,2.294,0.517,0.175,2.40E-02
MEF2B,1.526,6.34E-02,1.231,0.557,0.175,2.41E-02
SMAD1,1.103,1.35E-01,1.541,0.569,0.176,2.44E-02
ELF3,1.566,5.87E-02,1.808,0.518,0.176,2.44E-02
DEK,1.175,1.20E-01,1.563,0.55,0.178,2.55E-02
STAT3,1.886,2.96E-02,0.971,0.554,0.182,2.72E-02
ICE2,1.181,1.19E-01,1.895,0.525,0.183,2.74E-02
PR,1.158,1.23E-01,1.405,0.564,0.183,2.76E-02
ETV5,1.165,1.22E-01,1.496,0.554,0.184,2.79E-02
HES1,0.779,2.18E-01,1.713,0.575,0.185,2.84E-02
RYBP,1.856,3.18E-02,0.585,0.588,0.185,2.86E-02
USF1,1.395,8.15E-02,1.569,0.525,0.187,2.94E-02
FANCD2,1.009,1.57E-01,2.424,0.508,0.188,2.99E-02
DROSHA,1.443,7.45E-02,0.691,0.612,0.189,3.03E-02
ZNF362,1.24,1.07E-01,2.326,0.499,0.189,3.04E-02
FOXH1,1.271,1.02E-01,2.047,0.508,0.191,3.15E-02
SCRT1,1.313,9.46E-02,2.247,0.497,0.192,3.18E-02
CTNNB1,1.133,1.29E-01,1.915,0.519,0.192,3.18E-02
NANOG,2.318,1.02E-02,1.623,0.501,0.194,3.27E-02
ZNF22,0.993,1.60E-01,2.382,0.506,0.194,3.27E-02
DUX4,1.13,1.29E-01,2.06,0.513,0.196,3.37E-02
FAIRE,1.028,1.52E-01,1.167,0.578,0.197,3.42E-02
RUNX2,0.961,1.68E-01,2.061,0.518,0.197,3.46E-02
SCRT2,1.181,1.19E-01,2.434,0.491,0.198,3.50E-02
ETV4,1.533,6.26E-02,1.994,0.496,0.199,3.54E-02
ZNF366,1.168,1.22E-01,2.039,0.508,0.2,3.59E-02
SNAI2,2.501,6.20E-03,1.447,0.502,0.201,3.65E-02
FOXO3,0.785,2.16E-01,1.921,0.533,0.201,3.65E-02
ZNF793,1.16,1.23E-01,2.269,0.5,0.201,3.67E-02
ZBTB42,1.06,1.45E-01,2.049,0.512,0.202,3.71E-02
ZIM3,1.229,1.10E-01,2.208,0.496,0.202,3.73E-02
ZNF384,1.24,1.08E-01,1.732,0.516,0.203,3.75E-02
ICE1,1.381,8.37E-02,1.801,0.506,0.203,3.75E-02
EGR3,1.148,1.26E-01,1.731,0.521,0.203,3.79E-02
POU5F1,2.177,1.48E-02,1.271,0.511,0.205,3.87E-02
IRF5,0.96,1.68E-01,2.308,0.503,0.206,3.95E-02
NUP98-HOXA9,1.096,1.37E-01,1.845,0.516,0.207,4.00E-02
BHLHE40,1.331,9.16E-02,1.503,0.516,0.208,4.06E-02
SOX4,1.511,6.54E-02,1.664,0.503,0.208,4.06E-02
MKL2,1.752,3.99E-02,1.041,0.525,0.21,4.16E-02
ZNF382,1.284,9.96E-02,2.131,0.491,0.211,4.23E-02
TCF7L1,1.558,5.96E-02,1.405,0.511,0.212,4.27E-02
HOXA9,1.161,1.23E-01,1.798,0.512,0.213,4.34E-02
ATF4,1.193,1.16E-01,1.817,0.507,0.214,4.38E-02
OSR2,1.238,1.08E-01,1.939,0.499,0.214,4.43E-02
PRDM10,1.296,9.74E-02,1.898,0.498,0.215,4.47E-02
PRDM6,1.116,1.32E-01,1.568,0.518,0.219,4.70E-02
TEAD1-TEAD4,1.09,1.38E-01,1.719,0.515,0.219,4.72E-02
IKZF2,1.331,9.17E-02,1.59,0.504,0.219,4.75E-02
PITX3,0.917,1.80E-01,2.29,0.498,0.22,4.82E-02
ZNF770,0.95,1.71E-01,2.14,0.501,0.221,4.84E-02
ZNF467,1.13,1.29E-01,1.495,0.519,0.221,4.89E-02
GATA2,0.507,3.06E-01,1.324,0.589,0.222,4.91E-02
EED,0.604,2.73E-01,1.044,0.659,0.222,4.93E-02
BCAT1,1.169,1.21E-01,2.014,0.495,0.224,5.03E-02
TP73,1.426,7.69E-02,1.917,0.484,0.224,5.08E-02
ZNF485,0.89,1.87E-01,2.291,0.495,0.226,5.20E-02
DAXX,1.268,1.02E-01,1.774,0.498,0.227,5.25E-02
DPPA2,0.921,1.79E-01,2.161,0.498,0.227,5.28E-02
IKZF1,1.73,4.18E-02,1.189,0.504,0.233,5.66E-02
ZNF320,1.177,1.20E-01,2.131,0.482,0.235,5.82E-02
TAZ,1.032,1.51E-01,1.591,0.509,0.235,5.85E-02
PGBD3,1.082,1.40E-01,1.413,0.515,0.238,6.04E-02
FEZF1,1.269,1.02E-01,1.868,0.484,0.238,6.09E-02
ZNF35,0.94,1.74E-01,1.903,0.5,0.238,6.09E-02
PRKDC,1.07,1.42E-01,1.353,0.516,0.239,6.18E-02
SON,1.06,1.45E-01,1.377,0.512,0.244,6.57E-02
ZNF425,0.867,1.93E-01,2.095,0.493,0.245,6.63E-02
ZNF664,1.012,1.56E-01,2.135,0.483,0.246,6.69E-02
GTF3C5,1.294,9.78E-02,0.567,0.533,0.247,6.78E-02
TCF12,0.985,1.62E-01,1.207,0.52,0.248,6.84E-02
TCF7L2,0.443,3.29E-01,0.883,0.62,0.249,6.96E-02
HIRA,0.772,2.20E-01,1.27,0.529,0.25,7.02E-02
TFAP2C,1.337,9.07E-02,1.383,0.493,0.251,7.08E-02
ZNF134,0.748,2.27E-01,2.392,0.482,0.251,7.08E-02
ZNF563,0.821,2.06E-01,2.101,0.489,0.253,7.26E-02
BRD7,1.063,1.44E-01,1.233,0.513,0.253,7.29E-02
HOXB13,0.617,2.69E-01,1.429,0.527,0.253,7.29E-02
CEBPG,1.188,1.17E-01,1.874,0.479,0.253,7.33E-02
NFATC3,0.898,1.85E-01,1.836,0.496,0.253,7.33E-02
KLF5,1.244,1.07E-01,0.783,0.52,0.254,7.36E-02
ZNF600,1.205,1.14E-01,1.531,0.493,0.254,7.36E-02
ESR1,0.453,3.25E-01,1.087,0.563,0.255,7.42E-02
GATA3,0.856,1.96E-01,1.452,0.512,0.255,7.45E-02
SRC,0.715,2.37E-01,1.446,0.518,0.258,7.71E-02
EBF1,0.899,1.84E-01,0.89,0.535,0.258,7.71E-02
H2AZ,3.569,1.79E-04,-0.84,0.56,0.26,7.87E-02
ZNF800,0.841,2.00E-01,2.185,0.478,0.263,8.23E-02
ZNF169,0.804,2.11E-01,1.992,0.487,0.264,8.27E-02
ZNF554,0.752,2.26E-01,2.161,0.482,0.265,8.33E-02
PRMT5,1.029,1.52E-01,1.163,0.509,0.265,8.40E-02
CHRM2,0.876,1.91E-01,0.869,0.529,0.267,8.57E-02
TRIM22,1.237,1.08E-01,1.094,0.5,0.267,8.61E-02
ZNF549,0.657,2.56E-01,2.436,0.474,0.268,8.64E-02
TTF1,1.022,1.53E-01,1.862,0.479,0.269,8.71E-02
SSU72,0.93,1.76E-01,1.466,0.499,0.269,8.71E-02
MBD3,1.061,1.44E-01,0.698,0.524,0.271,9.00E-02
ZNF506,0.752,2.26E-01,2.033,0.482,0.272,9.07E-02
FOXO1,0.609,2.71E-01,0.956,0.539,0.273,9.14E-02
ZEB1,1.02,1.54E-01,0.248,0.546,0.274,9.29E-02
L3MBTL4,0.982,1.63E-01,1.173,0.504,0.275,9.36E-02
SSRP1,0.016,4.94E-01,1.305,0.562,0.275,9.40E-02
KLF4,1.013,1.56E-01,1.159,0.503,0.276,9.51E-02
SOX11,0.514,3.04E-01,1.849,0.5,0.277,9.54E-02
CNOT3,1.219,1.11E-01,0.787,0.506,0.279,9.73E-02
REPIN1,0.526,2.99E-01,1.256,0.521,0.279,9.73E-02
KDM1B,0.667,2.52E-01,2.226,0.475,0.279,9.81E-02
RBL1,0.877,1.90E-01,1.528,0.494,0.279,9.81E-02
TSC22D4,-0.218,5.86E-01,1.115,0.653,0.28,9.84E-02
ZNF490,0.666,2.53E-01,2.234,0.474,0.28,9.84E-02
TRAF7,1.413,7.88E-02,-0.053,0.528,0.28,9.88E-02
GRHL3,1.172,1.21E-01,1.292,0.488,0.28,9.88E-02
FOSL1,1.08,1.40E-01,0.783,0.513,0.281,1.00E-01
SP7,1.129,1.29E-01,1.365,0.487,0.282,1.01E-01
ZNF445,0.764,2.22E-01,1.826,0.483,0.282,1.01E-01
E2F7,1.023,1.53E-01,0.633,0.519,0.284,1.03E-01
E2F2,0.894,1.86E-01,1.365,0.495,0.285,1.04E-01
KDM5B,1.166,1.22E-01,0.022,0.538,0.287,1.06E-01
PARP1,0.624,2.67E-01,2.238,0.471,0.288,1.08E-01
CHAT,0.827,2.04E-01,1.999,0.471,0.289,1.08E-01
ZNF479,0.762,2.23E-01,1.768,0.483,0.289,1.09E-01
DACOR1,0.632,2.64E-01,2.18,0.472,0.289,1.09E-01
PRDM14,0.807,2.10E-01,1.546,0.488,0.291,1.11E-01
TAL1,0.384,3.50E-01,1.065,0.526,0.294,1.14E-01
STAT1,0.931,1.76E-01,0.203,0.532,0.295,1.15E-01
KMT2B,0.852,1.97E-01,1.326,0.492,0.295,1.16E-01
RCOR1,0.666,2.53E-01,1.369,0.499,0.298,1.19E-01
CBX6,0.93,1.76E-01,0.925,0.503,0.298,1.19E-01
ZSCAN20,0.959,1.69E-01,1.542,0.476,0.298,1.20E-01
EMX1,1.238,1.08E-01,0.237,0.51,0.3,1.22E-01
FLI1,0.803,2.11E-01,0.517,0.52,0.301,1.23E-01
ZBTB17,0.733,2.32E-01,1.116,0.503,0.303,1.25E-01
NIPBL,0.416,3.39E-01,-0.095,0.633,0.304,1.26E-01
SRCAP,0.606,2.72E-01,2.085,0.47,0.304,1.27E-01
ZNF317,0.493,3.11E-01,1.757,0.486,0.306,1.28E-01
PBX3,0.557,2.89E-01,0.827,0.519,0.306,1.29E-01
ZNF680,0.57,2.84E-01,1.852,0.476,0.308,1.32E-01
ZNF534,0.863,1.94E-01,1.109,0.493,0.308,1.32E-01
MAFG,0.782,2.17E-01,1.826,0.467,0.31,1.33E-01
CREBBP,0.53,2.98E-01,0.881,0.517,0.31,1.34E-01
WT1,0.945,1.72E-01,1.147,0.483,0.311,1.36E-01
ZNF335,1.185,1.18E-01,0.434,0.497,0.315,1.41E-01
MAX,1.107,1.34E-01,-0.615,0.547,0.316,1.42E-01
ZBTB6,1.013,1.56E-01,0.891,0.489,0.317,1.43E-01
ZNF585A,0.645,2.60E-01,1.762,0.473,0.317,1.44E-01
ZNF341,1.27,1.02E-01,0.431,0.49,0.318,1.44E-01
GFI1B,0.7,2.42E-01,1.817,0.467,0.319,1.46E-01
MYNN,0.719,2.36E-01,1.42,0.477,0.324,1.52E-01
SMARCE1,0.406,3.42E-01,1.297,0.495,0.325,1.55E-01
GATA1,0.423,3.36E-01,0.943,0.507,0.326,1.57E-01
FOS,0.646,2.59E-01,0.817,0.503,0.327,1.58E-01
SMARCB1,0.886,1.88E-01,0.1,0.515,0.328,1.59E-01
INTS3,0.631,2.64E-01,1.574,0.472,0.329,1.60E-01
KDM6B,0.877,1.90E-01,0.821,0.489,0.33,1.61E-01
CHD8,0.467,3.20E-01,1.091,0.498,0.33,1.61E-01
HIF1A,0.412,3.40E-01,1.568,0.481,0.33,1.61E-01
BATF,0.109,4.57E-01,0.272,0.561,0.33,1.61E-01
ZNF394,0.993,1.60E-01,0.856,0.482,0.331,1.63E-01
ZNF28,0.707,2.40E-01,1.307,0.478,0.331,1.63E-01
ATF2,0.368,3.56E-01,0.733,0.517,0.331,1.64E-01
VDR,0.75,2.27E-01,0.332,0.51,0.334,1.67E-01
SS18,0.622,2.67E-01,0.746,0.503,0.335,1.70E-01
MYF5,0.665,2.53E-01,1.383,0.474,0.335,1.70E-01
LANA,0.675,2.50E-01,-0.07,0.527,0.34,1.77E-01
LYL1,0.805,2.11E-01,0.949,0.48,0.342,1.79E-01
ZNF768,0.568,2.85E-01,1.571,0.467,0.342,1.80E-01
ZSCAN16,0.26,3.98E-01,0.714,0.516,0.344,1.84E-01
PAX6,0.331,3.71E-01,1.658,0.473,0.345,1.84E-01
KLF3,0.735,2.31E-01,1.007,0.48,0.345,1.84E-01
LIN9,0.65,2.58E-01,1.288,0.473,0.345,1.85E-01
TRIM28,-0.316,6.24E-01,1.398,0.516,0.347,1.87E-01
POLR2M,0.797,2.13E-01,0.1,0.506,0.348,1.89E-01
MAZ,1.454,7.29E-02,-0.332,0.495,0.348,1.90E-01
ZNF823,0.447,3.28E-01,1.781,0.459,0.348,1.90E-01
SATB1,0.291,3.85E-01,1.736,0.471,0.349,1.91E-01
MEIS1,0.767,2.22E-01,1.201,0.468,0.349,1.91E-01
CHD4,1.166,1.22E-01,0.242,0.482,0.349,1.92E-01
RFX1,0.547,2.92E-01,1.221,0.477,0.35,1.94E-01
CBFA2T2,0.541,2.94E-01,1.537,0.465,0.35,1.94E-01
ZNF182,0.554,2.90E-01,1.452,0.466,0.353,1.98E-01
CHD7,0.356,3.61E-01,0.575,0.509,0.354,1.99E-01
STAT4,0.161,4.36E-01,0.934,0.503,0.357,2.04E-01
HIC1,0.85,1.98E-01,0.762,0.475,0.36,2.09E-01
TGIF2,0.879,1.90E-01,0.43,0.482,0.361,2.11E-01
CEBPD,0.427,3.35E-01,0.461,0.501,0.362,2.13E-01
NR5A2,0.384,3.50E-01,1.459,0.466,0.363,2.15E-01
ZFP37,0.953,1.70E-01,0.345,0.478,0.366,2.21E-01
CBX8,0.179,4.29E-01,-0.722,0.585,0.367,2.23E-01
GLYR1,0.765,2.22E-01,0.418,0.483,0.367,2.23E-01
ZNF121,0.702,2.41E-01,0.973,0.47,0.368,2.23E-01
RFX5,0.57,2.84E-01,-0.061,0.512,0.37,2.27E-01
ZNF788,0.345,3.65E-01,1.582,0.454,0.375,2.36E-01
ZNF141,0.476,3.17E-01,1.29,0.461,0.375,2.36E-01
ZNF75D,0.233,4.08E-01,1.61,0.459,0.376,2.38E-01
ARNT,0.313,3.77E-01,1.06,0.477,0.378,2.42E-01
KDM2B,0.62,2.68E-01,-1.488,0.574,0.381,2.48E-01
ZNF284,0.299,3.82E-01,1.659,0.45,0.381,2.48E-01
KDM1A,0.257,3.99E-01,0.774,0.489,0.383,2.52E-01
FOXP2,0.717,2.37E-01,0.478,0.475,0.383,2.52E-01
ZNF692,0.845,1.99E-01,0.277,0.475,0.383,2.52E-01
SPI1,-0.676,7.51E-01,0.018,0.696,0.386,2.56E-01
ZNF697,0.096,4.62E-01,1.535,0.463,0.386,2.56E-01
EGR2,0.439,3.31E-01,-0.016,0.504,0.386,2.57E-01
CBX4,0.792,2.14E-01,0.025,0.486,0.386,2.58E-01
DNMT3A,0.001,5.00E-01,-0.119,0.533,0.389,2.62E-01
POLR2AphosphoS5,0.704,2.41E-01,0.245,0.481,0.389,2.62E-01
ZC3H8,0.401,3.44E-01,0.211,0.494,0.391,2.66E-01
EZH1,0.145,4.42E-01,-1.259,0.606,0.391,2.67E-01
ZNF438,0.507,3.06E-01,1.085,0.456,0.393,2.69E-01
AR,-1.169,8.79E-01,1.176,0.565,0.393,2.70E-01
ZNF257,0.603,2.73E-01,0.707,0.47,0.394,2.72E-01
KLF11,0.819,2.07E-01,-0.216,0.489,0.394,2.73E-01
BCOR,0.291,3.85E-01,-0.722,0.534,0.396,2.76E-01
CREB3L4,0.474,3.18E-01,0.947,0.461,0.397,2.77E-01
MEF2A,0.329,3.71E-01,0.38,0.488,0.398,2.79E-01
SMARCA5,0.364,3.58E-01,1.101,0.459,0.398,2.80E-01
ZNF766,0.268,3.94E-01,1,0.468,0.399,2.83E-01
ATF7IP,0.017,4.93E-01,1.622,0.451,0.402,2.88E-01
ZNF17,0.171,4.32E-01,1.61,0.442,0.403,2.89E-01
ZNF101,0.281,3.89E-01,1.141,0.458,0.404,2.91E-01
SFPQ,0.121,4.52E-01,1.763,0.439,0.404,2.93E-01
AHR,0.084,4.67E-01,1.243,0.465,0.405,2.94E-01
ZNF263,0.398,3.45E-01,-0.413,0.508,0.407,2.97E-01
ZMIZ1,0.345,3.65E-01,0.142,0.488,0.41,3.04E-01
ZNF346,0.779,2.18E-01,0.099,0.469,0.412,3.07E-01
PBX2,0.274,3.92E-01,0.776,0.469,0.413,3.11E-01
ZEB2,0.522,3.01E-01,0.322,0.47,0.414,3.13E-01
CTBP2,-0.209,5.83E-01,-0.565,0.545,0.415,3.14E-01
LARP7,-0.37,6.44E-01,0.607,0.504,0.417,3.19E-01
ESRRA,0.166,4.34E-01,0.275,0.486,0.417,3.19E-01
RUNX1T1,0.355,3.61E-01,0.441,0.472,0.418,3.21E-01
ZFP2,0.553,2.90E-01,-0.148,0.486,0.418,3.21E-01
ZNF558,0.413,3.40E-01,0.885,0.451,0.419,3.22E-01
EHMT2,-0.322,6.26E-01,1.138,0.481,0.419,3.23E-01
TP63,0.347,3.64E-01,0.749,0.462,0.42,3.24E-01
SPIB,0.165,4.34E-01,1.005,0.457,0.42,3.25E-01
BRDU,-0.295,6.16E-01,1.302,0.471,0.421,3.27E-01
BANF1,0.373,3.55E-01,0.801,0.456,0.421,3.27E-01
ZNF26,0.116,4.54E-01,1.46,0.439,0.423,3.30E-01
CEBPA,-0.548,7.08E-01,-0.101,0.546,0.423,3.31E-01
LMTK3,-0.063,5.25E-01,1.034,0.468,0.424,3.33E-01
ZNF781,0.07,4.72E-01,1.448,0.441,0.425,3.36E-01
KLF17,0.739,2.30E-01,0.024,0.467,0.425,3.36E-01
ZNF423,0.682,2.48E-01,0.134,0.463,0.426,3.37E-01
FXR2,0.314,3.77E-01,0.923,0.45,0.426,3.38E-01
ZNF414,0.679,2.49E-01,-0.1,0.472,0.427,3.39E-01
LMO2,0.265,3.96E-01,0.557,0.468,0.428,3.42E-01
TLE3,0.121,4.52E-01,1.401,0.438,0.43,3.45E-01
SOX10,0.202,4.20E-01,1.123,0.444,0.431,3.47E-01
ZNF501,0.737,2.31E-01,-0.214,0.472,0.432,3.49E-01
GLIS2,0.843,2.00E-01,-0.339,0.47,0.432,3.51E-01
ZNF750,0.241,4.05E-01,1.034,0.447,0.434,3.53E-01
EWSR1,-0.475,6.83E-01,0.166,0.513,0.436,3.59E-01
HMBOX1,0.25,4.01E-01,0.937,0.447,0.437,3.60E-01
PBX1,-0.158,5.63E-01,0.669,0.478,0.437,3.61E-01
PKNOX1,0.262,3.97E-01,0.975,0.444,0.437,3.61E-01
