TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ETV1,-0.412,6.60E-01,-1.237,0.394,0.591,6.98E-01
CDC5L,-0.414,6.61E-01,-0.169,0.353,0.592,7.00E-01
CREB3,-0.392,6.52E-01,-0.212,0.351,0.593,7.02E-01
BHLHE40,-0.537,7.04E-01,-1.638,0.42,0.596,7.08E-01
HJURP,-0.436,6.69E-01,0.327,0.332,0.597,7.10E-01
EGR2,-0.65,7.42E-01,-1.089,0.4,0.598,7.12E-01
XBP1,-0.856,8.04E-01,-0.583,0.394,0.598,7.12E-01
POU2F2,-0.474,6.82E-01,-0.787,0.378,0.599,7.14E-01
ZNF528,-0.133,5.53E-01,-1.157,0.362,0.6,7.15E-01
USF2,-0.692,7.55E-01,-1.454,0.418,0.602,7.21E-01
ZNF580,-0.211,5.84E-01,-1.001,0.363,0.602,7.21E-01
FOXG1,-0.307,6.21E-01,-0.513,0.345,0.604,7.23E-01
HLTF,-0.4,6.55E-01,-0.628,0.358,0.605,7.26E-01
ZNF586,-0.666,7.47E-01,0.921,0.306,0.605,7.26E-01
ZNF346,-0.139,5.55E-01,-1.365,0.369,0.605,7.27E-01
LIN9,-0.394,6.53E-01,-0.054,0.336,0.606,7.29E-01
JUNB,-1.004,8.42E-01,-0.671,0.398,0.607,7.30E-01
ZNF792,-0.237,5.94E-01,-0.95,0.359,0.607,7.30E-01
ZKSCAN5,-0.095,5.38E-01,-1.455,0.366,0.608,7.32E-01
RBPJ,-1.254,8.95E-01,-1.384,0.444,0.609,7.33E-01
SETDB1,-2.449,9.93E-01,-0.695,0.444,0.609,7.34E-01
DNMT1,-0.575,7.17E-01,-0.58,0.366,0.609,7.34E-01
MAX,-0.757,7.76E-01,-2.286,0.466,0.609,7.34E-01
ATF1,-1.207,8.86E-01,-1.268,0.437,0.61,7.35E-01
SETX,-0.161,5.64E-01,-1.241,0.36,0.611,7.38E-01
CEBPD,-0.318,6.25E-01,-0.954,0.364,0.612,7.39E-01
ZNF44,-0.26,6.03E-01,-0.797,0.35,0.612,7.39E-01
GLYR1,-0.101,5.40E-01,-1.458,0.365,0.612,7.39E-01
ZNF597,-0.367,6.43E-01,-0.394,0.338,0.612,7.40E-01
MLLT3,-0.245,5.97E-01,-0.887,0.351,0.613,7.42E-01
CREB1,-1.244,8.93E-01,-1.474,0.445,0.614,7.43E-01
KDM6A,-0.363,6.42E-01,-0.459,0.339,0.614,7.43E-01
ZNF765,-0.581,7.19E-01,0.434,0.316,0.617,7.49E-01
PAX5,-0.924,8.22E-01,-0.481,0.38,0.618,7.51E-01
NBN,-0.867,8.07E-01,-0.579,0.383,0.618,7.51E-01
MED12,-0.43,6.67E-01,-0.858,0.364,0.618,7.51E-01
DNMT3A,-1.272,8.98E-01,-1.694,0.456,0.62,7.55E-01
MYB,-1.062,8.56E-01,-0.503,0.387,0.621,7.56E-01
ZNF611,-0.268,6.06E-01,-0.913,0.349,0.621,7.56E-01
MEF2C,-0.268,6.06E-01,-0.933,0.349,0.621,7.57E-01
NFKB1,-0.567,7.15E-01,-0.67,0.358,0.622,7.58E-01
RXRG,-1.043,8.52E-01,-0.667,0.393,0.622,7.58E-01
MCM3,-0.561,7.13E-01,-0.163,0.339,0.623,7.61E-01
ZNF414,-0.165,5.66E-01,-1.642,0.374,0.623,7.61E-01
