TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ETV6,-0.914,8.20E-01,-0.232,0.486,0.536,5.81E-01
FXR2,0.059,4.76E-01,0.414,0.423,0.537,5.82E-01
MCM3,0.012,4.95E-01,0.51,0.419,0.538,5.85E-01
ZNF335,0.335,3.69E-01,-1.025,0.442,0.538,5.85E-01
MEF2B,-0.43,6.67E-01,0.385,0.441,0.541,5.92E-01
TBL1X,0.225,4.11E-01,-0.602,0.437,0.542,5.94E-01
OVOL3,0.119,4.53E-01,0.035,0.428,0.542,5.95E-01
AFF1,-0.814,7.92E-01,-1.145,0.518,0.544,5.99E-01
RUNX1,-3.392,1.00E+00,-0.97,0.684,0.545,6.00E-01
NBN,-0.68,7.52E-01,-0.416,0.477,0.545,6.00E-01
H3F3B,-0.156,5.62E-01,0.992,0.404,0.545,6.01E-01
BRD3,-0.946,8.28E-01,-1.651,0.571,0.546,6.03E-01
ZNF692,0.266,3.95E-01,-0.862,0.437,0.547,6.04E-01
ZNF324,0.092,4.64E-01,-0.686,0.445,0.549,6.10E-01
ADNP,0.088,4.65E-01,0.072,0.425,0.549,6.10E-01
PCGF1,-0.013,5.05E-01,-1.705,0.49,0.55,6.11E-01
C11orf30,-0.125,5.50E-01,0.284,0.425,0.554,6.20E-01
TLX1,-0.017,5.07E-01,0.332,0.416,0.556,6.24E-01
ZNF273,0.235,4.07E-01,-0.959,0.438,0.557,6.27E-01
ZNF414,0.234,4.07E-01,-0.913,0.437,0.559,6.30E-01
ERCC2,-0.142,5.56E-01,0.655,0.405,0.56,6.34E-01
ZNF260,-0.057,5.23E-01,0.332,0.413,0.562,6.37E-01
ZFP37,0.262,3.97E-01,-1.031,0.437,0.563,6.39E-01
HLTF,0.035,4.86E-01,-0.106,0.426,0.564,6.42E-01
ERCC6,-0.32,6.26E-01,-0.918,0.463,0.564,6.43E-01
ZNF76,-0.761,7.77E-01,-1.356,0.503,0.566,6.46E-01
ETS2,-0.182,5.72E-01,0.146,0.426,0.566,6.46E-01
RELB,-0.42,6.63E-01,0.046,0.437,0.568,6.49E-01
GTF2A2,-0.15,5.60E-01,0.524,0.404,0.568,6.49E-01
MTA2,-0.227,5.90E-01,0.005,0.433,0.568,6.50E-01
LMO2,-0.829,7.97E-01,-0.086,0.461,0.569,6.52E-01
MNT,-0.338,6.32E-01,-0.37,0.443,0.569,6.53E-01
GTF3C2,0.106,4.58E-01,-0.686,0.435,0.57,6.56E-01
NR4A1,-0.344,6.35E-01,0.054,0.434,0.57,6.56E-01
ZNF391,0.134,4.47E-01,-0.604,0.428,0.573,6.60E-01
TGIF2,0.11,4.56E-01,-0.714,0.433,0.574,6.63E-01
ZNF674,0.169,4.33E-01,-0.872,0.433,0.574,6.64E-01
SMARCB1,-0.524,7.00E-01,-1.776,0.506,0.576,6.67E-01
ELF3,-0.026,5.10E-01,-0.025,0.416,0.576,6.67E-01
FOXG1,-0.012,5.05E-01,-0.093,0.416,0.578,6.71E-01
INSM2,0.078,4.69E-01,-0.471,0.425,0.579,6.73E-01
CEBPB,-3.335,1.00E+00,-0.113,0.507,0.579,6.73E-01
DEK,-0.235,5.93E-01,-1.049,0.457,0.579,6.73E-01
BCL6,-1.032,8.49E-01,-0.868,0.484,0.58,6.76E-01
ZFP69B,0.137,4.46E-01,-0.944,0.433,0.581,6.77E-01
GLI4,0.032,4.87E-01,-0.451,0.424,0.582,6.80E-01
NCAPH2,0.233,4.08E-01,-1.363,0.438,0.584,6.84E-01
ZNF143,-1.507,9.34E-01,-1.36,0.542,0.586,6.88E-01
DNMT1,-0.191,5.76E-01,-0.079,0.424,0.586,6.88E-01
YBX3,-0.219,5.87E-01,-0.04,0.422,0.587,6.89E-01
TEAD1,-0.518,6.98E-01,0.352,0.423,0.587,6.90E-01
EGR2,-0.505,6.93E-01,-0.946,0.458,0.588,6.93E-01
GLIS2,0.146,4.42E-01,-1.213,0.437,0.588,6.93E-01
WDR5,-1.023,8.47E-01,-1.942,0.549,0.59,6.95E-01
KDM6A,-0.092,5.37E-01,-0.005,0.41,0.59,6.96E-01
MYB,-0.849,8.02E-01,-0.393,0.455,0.591,6.98E-01
PCGF2,-0.144,5.57E-01,0.012,0.41,0.591,6.99E-01
ZNF695,0.074,4.71E-01,-0.648,0.424,0.593,7.02E-01
ZNF341,0.12,4.52E-01,-0.969,0.429,0.594,7.04E-01
DDX20,-0.288,6.13E-01,0.184,0.41,0.594,7.04E-01
ZNF346,0.123,4.51E-01,-0.947,0.427,0.594,7.05E-01
ZKSCAN5,0.107,4.57E-01,-0.936,0.427,0.595,7.05E-01
EBNA3,-0.163,5.65E-01,0.106,0.403,0.595,7.05E-01
BHLHE40,-0.424,6.64E-01,-1.448,0.47,0.596,7.09E-01
ZNF318,-0.481,6.85E-01,-0.113,0.432,0.597,7.10E-01
ZNF441,0.124,4.51E-01,-1.014,0.428,0.597,7.10E-01
CCND2,0.146,4.42E-01,-1.16,0.43,0.598,7.12E-01
ZNF750,-0.236,5.93E-01,0.278,0.397,0.598,7.12E-01
EBF1,-0.553,7.10E-01,-0.204,0.436,0.598,7.12E-01
NEUROG2,-0.579,7.19E-01,0.39,0.415,0.599,7.13E-01
POU2F2,-0.24,5.95E-01,-0.502,0.429,0.599,7.14E-01
ID3,-0.082,5.33E-01,-0.356,0.413,0.6,7.17E-01
ETV1,-0.724,7.66E-01,-1.7,0.495,0.601,7.19E-01
LMO1,-0.114,5.45E-01,-0.176,0.408,0.602,7.20E-01
ZNF71,-0.165,5.66E-01,-1.203,0.445,0.602,7.20E-01
ZXDB,0.138,4.45E-01,-1.083,0.427,0.602,7.21E-01
JUN,-2.653,9.96E-01,-0.604,0.502,0.604,7.23E-01
KLF17,0.09,4.64E-01,-1.021,0.428,0.604,7.23E-01
HDAC8,-0.468,6.80E-01,-0.455,0.433,0.606,7.29E-01
TEAD1-TEAD4,-0.244,5.96E-01,0.156,0.397,0.606,7.29E-01
RUNX3,-0.145,5.58E-01,-0.196,0.405,0.609,7.34E-01
GPS2,0.016,4.94E-01,-0.848,0.419,0.611,7.37E-01
ZNF350,-0.171,5.68E-01,-0.094,0.402,0.611,7.37E-01
ZBTB33,-2.015,9.78E-01,-1.468,0.535,0.612,7.39E-01
MEN1,-0.218,5.86E-01,-0.539,0.419,0.613,7.41E-01
YAP1,-1.684,9.54E-01,-0.403,0.473,0.614,7.43E-01
BANP,-0.561,7.13E-01,0.08,0.414,0.616,7.47E-01
HINFP,-0.273,6.07E-01,-0.548,0.42,0.618,7.51E-01
FXR1,-0.068,5.27E-01,-0.659,0.411,0.619,7.53E-01
SPI1,-3.684,1.00E+00,-0.649,0.499,0.62,7.55E-01
RFX5,-0.783,7.83E-01,-1.605,0.479,0.62,7.55E-01
INTS3,-0.015,5.06E-01,-0.934,0.416,0.621,7.56E-01
PAX5,-0.768,7.79E-01,-0.39,0.436,0.623,7.61E-01
CHD2,-0.792,7.86E-01,-2.173,0.509,0.624,7.61E-01
EGR1,-0.901,8.16E-01,-1.982,0.502,0.624,7.61E-01
ZNF610,-0.056,5.22E-01,-1.286,0.432,0.624,7.63E-01
E2F5,-0.135,5.54E-01,-0.737,0.414,0.625,7.63E-01
MEIS1,-0.605,7.27E-01,0.247,0.401,0.626,7.65E-01
RELA,-6.822,1.00E+00,-1.992,0.657,0.626,7.66E-01
EBNA2,-0.321,6.26E-01,0.035,0.391,0.626,7.66E-01
ING2,-0.015,5.06E-01,-1.001,0.416,0.627,7.67E-01
PHIP,0.03,4.88E-01,-2.047,0.455,0.629,7.71E-01
CREBBP,-1.657,9.51E-01,-1.422,0.5,0.631,7.74E-01
MEF2D,-0.463,6.78E-01,0.066,0.394,0.631,7.75E-01
TERF1,-0.272,6.07E-01,-0.243,0.395,0.632,7.76E-01
KLF8,-0.009,5.03E-01,-1.316,0.426,0.633,7.79E-01
ZNF786,0,5.00E-01,-1.176,0.417,0.634,7.81E-01
ZSCAN5A,-0.164,5.65E-01,-0.887,0.412,0.638,7.86E-01
SND1,-0.632,7.36E-01,-0.057,0.408,0.639,7.88E-01
COPS2,-0.19,5.75E-01,-0.623,0.401,0.64,7.90E-01
EWSR1,-1.05,8.53E-01,-0.488,0.438,0.64,7.91E-01
KLF7,-0.136,5.54E-01,-0.964,0.411,0.641,7.91E-01
PROX1,-1.123,8.69E-01,-0.793,0.448,0.642,7.94E-01
HDAC4,-0.165,5.66E-01,-0.797,0.403,0.644,7.97E-01
H2AZ,-1.147,8.74E-01,-2.958,0.544,0.645,7.98E-01
BRCA1,-1.717,9.57E-01,-1.681,0.506,0.645,7.98E-01
BRD2,-2.26,9.88E-01,-2.182,0.574,0.645,7.99E-01
DNMT3A,-1.311,9.05E-01,-1.742,0.495,0.645,7.99E-01
PRDM11,-0.459,6.77E-01,-1.704,0.452,0.646,8.01E-01
WRNIP1,-0.093,5.37E-01,-1.035,0.409,0.647,8.02E-01
LEO1,-0.23,5.91E-01,-0.646,0.398,0.647,8.03E-01
TAF7,-1.318,9.06E-01,-1.459,0.481,0.647,8.03E-01
KLF3,-0.34,6.33E-01,-0.386,0.39,0.649,8.06E-01
HOXA4,-0.042,5.17E-01,-1.291,0.413,0.649,8.06E-01
NFYB,-0.661,7.46E-01,-0.899,0.432,0.651,8.09E-01
TBL1XR1,-0.408,6.58E-01,-0.971,0.42,0.652,8.11E-01
EBNA3C,-0.683,7.53E-01,0.036,0.394,0.653,8.12E-01
TFDP1,-1.019,8.46E-01,-1.272,0.453,0.655,8.15E-01
WWTR1,-0.546,7.08E-01,-0.069,0.388,0.655,8.15E-01
ZNF189,-0.043,5.17E-01,-1.366,0.413,0.656,8.17E-01
BACH2,-0.819,7.94E-01,-0.404,0.417,0.657,8.19E-01
ZFX,-1.957,9.75E-01,-1.869,0.513,0.659,8.21E-01
INTS11,-0.246,5.97E-01,-1.661,0.436,0.66,8.24E-01
UBE2I,-0.293,6.15E-01,-0.679,0.393,0.661,8.24E-01
MED1,-7.851,1.00E+00,-2.94,0.714,0.661,8.25E-01
FOSL1,-1.088,8.62E-01,-0.488,0.43,0.661,8.25E-01
NCOR1,-1.314,9.06E-01,-1.944,0.493,0.664,8.29E-01
FOSL2,-4.4,1.00E+00,-0.513,0.465,0.664,8.29E-01
PGBD3,-0.478,6.84E-01,-0.33,0.379,0.667,8.34E-01
MYC,-5.372,1.00E+00,-1.916,0.541,0.669,8.37E-01
ERCC3,-0.425,6.65E-01,-0.513,0.383,0.67,8.38E-01
ZSCAN29,-0.419,6.62E-01,-0.878,0.401,0.67,8.38E-01
STAT5A,-0.872,8.09E-01,-1.16,0.438,0.67,8.38E-01
SPDEF,-0.598,7.25E-01,-0.775,0.411,0.67,8.39E-01
GTF2F1,-0.694,7.56E-01,-1.634,0.446,0.671,8.40E-01
FOS,-2.117,9.83E-01,-0.605,0.45,0.672,8.41E-01
ARNTL,-1.405,9.20E-01,-1.296,0.462,0.672,8.41E-01
EPAS1,-0.542,7.06E-01,-0.238,0.374,0.672,8.42E-01
BRD4,-11.38,1.00E+00,-2.994,0.629,0.674,8.44E-01
PBX3,-0.776,7.81E-01,-1.283,0.436,0.674,8.44E-01
GABPA,-3.404,1.00E+00,-2.009,0.534,0.675,8.46E-01
HBP1,-0.298,6.17E-01,-1.32,0.413,0.675,8.46E-01
EP400,-0.285,6.12E-01,-0.989,0.394,0.675,8.46E-01
ZNF574,-0.181,5.72E-01,-1.279,0.402,0.675,8.46E-01
MAZ,-0.404,6.57E-01,-2.096,0.449,0.676,8.47E-01
ASCL2,-0.304,6.19E-01,-0.964,0.392,0.676,8.47E-01
ETV7,-0.383,6.49E-01,-0.699,0.387,0.676,8.47E-01
CBX6,-0.479,6.84E-01,-1.48,0.43,0.677,8.49E-01
ZNF518A,-0.335,6.31E-01,-1.179,0.407,0.677,8.49E-01
ZBTB40,-0.795,7.87E-01,-0.946,0.422,0.679,8.51E-01
NFE2,-1.299,9.03E-01,-0.992,0.443,0.679,8.52E-01
POLR2A,-30.817,1.00E+00,-2.419,0.571,0.68,8.53E-01
KRAB,-0.763,7.77E-01,-0.541,0.4,0.682,8.55E-01
PATZ1,-0.374,6.46E-01,-1.755,0.433,0.683,8.56E-01
NELFE,-5.223,1.00E+00,-1.988,0.527,0.684,8.58E-01
ZBTB14,-0.072,5.29E-01,-1.701,0.411,0.684,8.58E-01
ATF1,-1.407,9.20E-01,-1.389,0.459,0.685,8.59E-01
ZNF197,-0.434,6.68E-01,-0.986,0.395,0.686,8.60E-01
CDK12,-0.249,5.98E-01,-1.26,0.396,0.686,8.60E-01
CREB3,-0.643,7.40E-01,-0.479,0.383,0.686,8.61E-01
YY1,-4.921,1.00E+00,-2.175,0.539,0.689,8.65E-01
