TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
AHR,-0.351,6.37E-01,0.895,0.433,0.498,4.96E-01
SUMO2,-1.652,9.51E-01,0.438,0.538,0.499,4.99E-01
NR1H3,0.125,4.50E-01,0.316,0.423,0.499,4.99E-01
HOXC9,-0.024,5.09E-01,0.921,0.406,0.5,5.01E-01
PRDM10,0.318,3.75E-01,-0.033,0.423,0.501,5.02E-01
CSDE1,0.106,4.58E-01,0.225,0.427,0.502,5.05E-01
ZNF263,0.062,4.75E-01,-0.768,0.458,0.503,5.06E-01
MCM3,0.046,4.82E-01,0.551,0.415,0.504,5.08E-01
ZKSCAN8,0.112,4.56E-01,0.063,0.43,0.504,5.09E-01
UBE2I,0.148,4.41E-01,0.264,0.416,0.507,5.15E-01
HDAC3,-0.158,5.63E-01,0.777,0.416,0.507,5.15E-01
ZSCAN16,-0.246,5.97E-01,-0.368,0.464,0.508,5.17E-01
ZNF467,0.262,3.97E-01,-0.135,0.426,0.508,5.18E-01
DNMT3A,-0.431,6.67E-01,-0.653,0.48,0.51,5.22E-01
ZNF8,-0.406,6.58E-01,0.466,0.439,0.51,5.22E-01
PRDM14,0.082,4.67E-01,0.486,0.411,0.51,5.22E-01
ESR1,-5.884,1.00E+00,0.564,0.561,0.51,5.24E-01
ZBTB6,0.092,4.63E-01,-0.293,0.436,0.51,5.24E-01
MKL2,0.256,3.99E-01,-0.342,0.429,0.512,5.26E-01
PMEL,-0.247,5.98E-01,-0.696,0.469,0.512,5.27E-01
SIX4,-0.259,6.02E-01,1.428,0.383,0.513,5.30E-01
NIPBL,-0.945,8.28E-01,-1.472,0.546,0.514,5.31E-01
USF1,-0.008,5.03E-01,-0.807,0.453,0.514,5.32E-01
ZNF623,0.113,4.55E-01,0.226,0.413,0.516,5.36E-01
ZNF182,0.035,4.86E-01,0.451,0.407,0.517,5.37E-01
NCAPG2,-0.091,5.36E-01,0.898,0.397,0.518,5.40E-01
CNOT3,0.103,4.59E-01,-0.204,0.426,0.522,5.49E-01
HES1,-0.351,6.37E-01,0.102,0.441,0.524,5.54E-01
MGEA5,0.218,4.14E-01,-0.347,0.422,0.524,5.54E-01
FEZF1,-0.05,5.20E-01,0.375,0.411,0.524,5.54E-01
PITX3,-0.05,5.20E-01,0.6,0.4,0.526,5.58E-01
ZFAT,-0.07,5.28E-01,0.584,0.399,0.529,5.65E-01
SS18,-0.153,5.61E-01,-1.082,0.456,0.53,5.68E-01
USF2,-0.611,7.29E-01,-1.362,0.492,0.531,5.70E-01
ZNF558,-0.073,5.29E-01,0.012,0.422,0.533,5.73E-01
CENPT,-0.321,6.26E-01,1.211,0.377,0.534,5.76E-01
STAT2,-0.571,7.16E-01,-0.936,0.475,0.534,5.77E-01
SMARCC2,0.131,4.48E-01,-0.301,0.412,0.536,5.81E-01
HDAC8,-0.154,5.61E-01,-0.175,0.429,0.536,5.81E-01
ZNF573,-0.183,5.73E-01,0.823,0.389,0.537,5.82E-01
ZNF837,-0.183,5.73E-01,0.209,0.416,0.538,5.85E-01
ZNF287,-0.336,6.32E-01,1.164,0.376,0.538,5.85E-01
MBD2,-1.302,9.04E-01,-1.56,0.551,0.539,5.87E-01
ZNF35,0.064,4.74E-01,-0.136,0.409,0.54,5.89E-01
NR1H2,-0.093,5.37E-01,0.046,0.414,0.542,5.94E-01
HHEX,-0.179,5.71E-01,0.57,0.395,0.542,5.94E-01
NKX3-1,-0.418,6.62E-01,0.808,0.398,0.546,6.02E-01
ZNF534,0.088,4.65E-01,-0.371,0.411,0.546,6.03E-01
ZBTB33,-1.641,9.50E-01,-1.263,0.556,0.546,6.04E-01
ZNF101,-0.413,6.60E-01,-0.666,0.45,0.546,6.04E-01
ZSCAN29,-0.049,5.19E-01,-0.414,0.421,0.547,6.06E-01
ZBTB40,-1.051,8.54E-01,-1.172,0.505,0.548,6.07E-01
POU2F1,-0.381,6.48E-01,1.099,0.372,0.549,6.09E-01
ICE1,0.13,4.48E-01,-0.658,0.412,0.549,6.09E-01
DROSHA,-0.211,5.84E-01,-1.639,0.463,0.551,6.14E-01
MBD1,-0.136,5.54E-01,-1.087,0.437,0.551,6.15E-01
MYH11,-0.78,7.82E-01,-2.174,0.544,0.551,6.15E-01
ETV5,-0.435,6.68E-01,-0.238,0.435,0.553,6.17E-01
TRIM25,-0.23,5.91E-01,-0.951,0.439,0.554,6.21E-01
ZNF217,-0.261,6.03E-01,0.715,0.383,0.554,6.21E-01
ZNF93,-0.087,5.35E-01,0.106,0.397,0.555,6.22E-01
MBD4,-0.032,5.13E-01,-0.229,0.402,0.556,6.25E-01
TLE3,-0.567,7.15E-01,1.016,0.388,0.556,6.25E-01
ZNF430,-0.386,6.50E-01,0.99,0.372,0.558,6.28E-01
LEF1,-0.77,7.79E-01,-1.228,0.478,0.558,6.29E-01
ORC2,-0.063,5.25E-01,-0.12,0.399,0.559,6.32E-01
FOXO3,-0.408,6.59E-01,-0.77,0.439,0.56,6.32E-01
GRHL2,-1.234,8.91E-01,0.585,0.454,0.56,6.33E-01
NOTCH1,-0.757,7.76E-01,-1.056,0.466,0.562,6.37E-01
PRDM6,-0.15,5.60E-01,0.14,0.392,0.562,6.38E-01
AFF1,-0.747,7.72E-01,-1.089,0.465,0.564,6.42E-01
NFATC3,-0.044,5.18E-01,-0.355,0.4,0.565,6.44E-01
ZNF257,0.001,5.00E-01,-0.622,0.404,0.566,6.46E-01
ZNF18,-0.535,7.04E-01,-1.038,0.445,0.567,6.47E-01
CHD7,-0.57,7.16E-01,-0.364,0.435,0.568,6.50E-01
CBX6,-0.226,5.90E-01,-1.047,0.43,0.568,6.50E-01
ZNF644,-0.198,5.79E-01,-0.426,0.413,0.569,6.52E-01
GTF2A2,-0.253,6.00E-01,0.349,0.383,0.57,6.54E-01
POLR2M,-0.421,6.63E-01,-1.495,0.456,0.57,6.56E-01
INTS3,0.007,4.97E-01,-0.848,0.404,0.571,6.56E-01
ZNF641,-0.221,5.87E-01,-0.264,0.403,0.573,6.60E-01
MED1,-3.059,9.99E-01,-1.555,0.578,0.573,6.62E-01
ZNF585A,-0.172,5.68E-01,-0.003,0.39,0.573,6.62E-01
MYBL2,-0.099,5.40E-01,-0.428,0.396,0.579,6.73E-01
MECOM,-0.211,5.84E-01,-0.001,0.387,0.58,6.75E-01
ZNF605,-0.339,6.33E-01,0.386,0.376,0.58,6.75E-01
KLF1,-0.877,8.10E-01,-1.72,0.486,0.581,6.77E-01
BANP,-0.573,7.17E-01,0.062,0.412,0.581,6.78E-01
ZNF239,-0.291,6.14E-01,0.018,0.391,0.582,6.79E-01
HDAC1,-1.424,9.23E-01,-1.907,0.532,0.586,6.88E-01
HEXIM1,-0.306,6.20E-01,-1.442,0.431,0.587,6.91E-01
ERG,-2.214,9.87E-01,-1.803,0.555,0.589,6.94E-01
ZEB1,-0.647,7.41E-01,-1.844,0.469,0.589,6.94E-01
KRAB,-0.445,6.72E-01,-0.319,0.405,0.591,6.98E-01
USP49,-0.587,7.21E-01,0.978,0.352,0.591,6.99E-01
ZNF84,-0.325,6.27E-01,0.122,0.377,0.592,6.99E-01
HIC1,-0.135,5.54E-01,-1.1,0.404,0.592,7.00E-01
ZSCAN20,-0.221,5.88E-01,-0.474,0.395,0.593,7.02E-01
FOXA1,-2.799,9.97E-01,0.862,0.458,0.594,7.04E-01
SP7,-0.083,5.33E-01,-1.125,0.4,0.594,7.04E-01
FOXK2,-0.762,7.77E-01,-0.249,0.421,0.597,7.10E-01
TSHZ1,-0.298,6.17E-01,-0.505,0.396,0.597,7.10E-01
ZNF136,-0.594,7.24E-01,0.924,0.351,0.597,7.10E-01
ZNF778,-0.459,6.77E-01,-0.401,0.403,0.597,7.10E-01
DPF1,-0.519,6.98E-01,-0.848,0.419,0.597,7.10E-01
FOXP3,-0.254,6.00E-01,-0.555,0.395,0.598,7.12E-01
ETV1,-0.528,7.01E-01,-1.41,0.431,0.6,7.17E-01
TFAP4,-0.407,6.58E-01,-0.618,0.402,0.601,7.18E-01
ZNF197,-0.231,5.91E-01,-0.723,0.393,0.603,7.22E-01
PDX1,-0.57,7.16E-01,0.273,0.375,0.606,7.28E-01
NFRKB,-0.321,6.26E-01,-0.481,0.387,0.607,7.30E-01
BRD4,-4.808,1.00E+00,-1.829,0.556,0.609,7.33E-01
HNF1B,-0.429,6.66E-01,0.096,0.368,0.611,7.38E-01
CAMTA2,-0.404,6.57E-01,-0.16,0.37,0.614,7.43E-01
SCML2,-0.54,7.06E-01,-1.409,0.422,0.616,7.47E-01
RFX1,-1.154,8.76E-01,-0.345,0.434,0.619,7.52E-01
HJURP,-0.532,7.03E-01,0.156,0.357,0.619,7.53E-01
CDK9,-2.115,9.83E-01,-1.995,0.536,0.62,7.54E-01
SOX13,-0.562,7.13E-01,-0.468,0.392,0.62,7.54E-01
POLR2AphosphoS5,-0.646,7.41E-01,-1.241,0.422,0.62,7.55E-01
SRC,-0.95,8.29E-01,-1.125,0.439,0.621,7.56E-01
GLYR1,-0.13,5.52E-01,-1.52,0.394,0.621,7.57E-01
CBFA2T2,-0.42,6.63E-01,-0.305,0.368,0.623,7.61E-01
NUP98-HOXA9,-0.545,7.07E-01,0.117,0.356,0.626,7.65E-01
PRAME,-0.289,6.14E-01,-1.123,0.38,0.628,7.70E-01
SPDEF,-0.846,8.01E-01,-1.099,0.425,0.629,7.70E-01
ZNF394,-0.187,5.74E-01,-1.744,0.403,0.629,7.72E-01
FOXP2,-0.214,5.85E-01,-1.645,0.394,0.634,7.81E-01
GREB1,-1.344,9.11E-01,0.305,0.409,0.634,7.81E-01
MAZ,-0.554,7.10E-01,-2.238,0.456,0.636,7.84E-01
GTF3C5,-0.268,6.06E-01,-1.972,0.415,0.64,7.91E-01
CTBP2,-0.851,8.03E-01,-1.635,0.433,0.641,7.91E-01
ZFX,-2.274,9.89E-01,-2.059,0.527,0.642,7.94E-01
MYC,-6.375,1.00E+00,-2.104,0.551,0.643,7.96E-01
NFYB,-0.829,7.97E-01,-1.073,0.406,0.644,7.97E-01
KDM5B,-0.832,7.97E-01,-2.053,0.456,0.645,7.98E-01
HSF1,-1.163,8.78E-01,-2.175,0.485,0.646,8.01E-01
PIAS1,-1.721,9.57E-01,0.686,0.405,0.646,8.01E-01
POLR2H,-0.562,7.13E-01,-1.058,0.378,0.647,8.02E-01
ZNF701,-0.541,7.06E-01,-0.447,0.357,0.647,8.02E-01
WT1,-0.469,6.81E-01,-1.467,0.389,0.648,8.04E-01
XBP1,-1.453,9.27E-01,-1.307,0.455,0.649,8.06E-01
CDK12,-0.354,6.39E-01,-1.439,0.375,0.65,8.07E-01
CD59,-0.531,7.02E-01,-0.775,0.358,0.652,8.11E-01
SIX1,-0.912,8.19E-01,-0.426,0.39,0.652,8.11E-01
ZNF83,-0.739,7.70E-01,-1.282,0.396,0.654,8.14E-01
CCND2,-0.179,5.71E-01,-1.939,0.389,0.654,8.14E-01
H3F3B,-0.745,7.72E-01,0.165,0.332,0.656,8.16E-01
PRDM2,-0.523,7.00E-01,-1.445,0.379,0.656,8.18E-01
CHD2,-0.816,7.93E-01,-2.202,0.456,0.657,8.18E-01
YBX3,-0.789,7.85E-01,-0.58,0.376,0.657,8.19E-01
COPS2,-0.511,6.96E-01,-1.089,0.359,0.657,8.19E-01
ZNF146,-0.809,7.91E-01,-0.716,0.378,0.66,8.23E-01
ARRB1,-0.872,8.09E-01,-0.08,0.356,0.663,8.28E-01
PPARGC1A,-0.559,7.12E-01,-0.947,0.355,0.663,8.28E-01
NCAPG,-1.379,9.16E-01,-0.525,0.415,0.664,8.29E-01
ZNF671,-0.515,6.97E-01,-1.188,0.359,0.664,8.29E-01
ZXDC,-0.644,7.40E-01,-0.437,0.345,0.664,8.30E-01
ZNF280D,-0.574,7.17E-01,-1.285,0.374,0.665,8.31E-01
RFX5,-1.021,8.46E-01,-1.877,0.435,0.668,8.35E-01
HDAC2,-1.393,9.18E-01,-2.555,0.5,0.67,8.38E-01
ZNF143,-2.62,9.96E-01,-1.918,0.491,0.67,8.39E-01
ZNF76,-1.441,9.25E-01,-1.978,0.465,0.672,8.41E-01
ZNF281,-0.54,7.05E-01,-1.408,0.357,0.674,8.44E-01
ETS1,-2.603,9.95E-01,-1.726,0.477,0.674,8.44E-01
FOXM1,-4.291,1.00E+00,-2.096,0.513,0.674,8.44E-01
E2F2,-0.642,7.40E-01,-0.846,0.345,0.674,8.45E-01
SP1,-2.228,9.87E-01,-2.601,0.529,0.675,8.45E-01
KLF11,-0.669,7.48E-01,-1.917,0.403,0.676,8.47E-01
CBX1,-0.823,7.95E-01,-1.897,0.414,0.677,8.49E-01
ATF1,-2.014,9.78E-01,-1.753,0.468,0.677,8.49E-01
KLF5,-1.901,9.71E-01,-1.483,0.455,0.678,8.49E-01
SETX,-0.425,6.65E-01,-1.753,0.368,0.681,8.54E-01
ZSCAN23,-0.724,7.65E-01,-1.39,0.366,0.681,8.54E-01
BCL3,-5.164,1.00E+00,-2.039,0.503,0.681,8.54E-01
REL,-0.793,7.86E-01,-1.744,0.397,0.682,8.56E-01
ESRRA,-0.875,8.09E-01,-1.759,0.406,0.683,8.57E-01
KLF17,-0.488,6.87E-01,-1.952,0.383,0.684,8.58E-01
WDR5,-2.1,9.82E-01,-2.745,0.524,0.684,8.58E-01
C17orf49,-0.627,7.35E-01,-1.727,0.377,0.685,8.59E-01
ARID5B,-0.67,7.49E-01,-1.134,0.341,0.689,8.65E-01
