TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZXDB,0.148,4.41E-01,-1.067,0.505,0.626,7.65E-01
ZBTB8A,0.173,4.31E-01,-1.193,0.506,0.628,7.70E-01
WRNIP1,0.011,4.96E-01,-0.812,0.5,0.628,7.70E-01
BPTF,0.078,4.69E-01,-0.99,0.503,0.63,7.72E-01
HDAC1,-0.958,8.31E-01,-1.639,0.553,0.631,7.75E-01
HAND2,-0.541,7.06E-01,0.441,0.473,0.631,7.75E-01
MBD2,-0.636,7.38E-01,-1.019,0.526,0.637,7.85E-01
E2F2,-0.259,6.02E-01,-0.294,0.487,0.637,7.85E-01
ARNT2,-0.1,5.40E-01,-0.682,0.494,0.638,7.88E-01
CHAT,-0.802,7.89E-01,0.662,0.474,0.639,7.88E-01
NRF1,-0.624,7.34E-01,-1.151,0.528,0.64,7.90E-01
CTBP2,-0.678,7.51E-01,-1.346,0.536,0.64,7.90E-01
MAF,-1.165,8.78E-01,-1.353,0.55,0.641,7.93E-01
MED1,-5.331,1.00E+00,-2.212,0.653,0.643,7.96E-01
GMEB1,-0.181,5.72E-01,-0.575,0.49,0.645,7.99E-01
ZBTB10,-0.124,5.49E-01,-0.722,0.493,0.646,8.00E-01
PHOX2B,-0.644,7.40E-01,0.398,0.468,0.646,8.01E-01
GATA1,-2.976,9.99E-01,-0.07,0.532,0.646,8.01E-01
EMSY,-0.127,5.50E-01,-0.72,0.493,0.647,8.02E-01
E2F3,-0.001,5.00E-01,-1.082,0.499,0.648,8.04E-01
ZNF131,-0.17,5.68E-01,-0.641,0.491,0.648,8.05E-01
YY1,-3.346,1.00E+00,-1.746,0.593,0.649,8.06E-01
ZBTB40,-0.544,7.07E-01,-0.724,0.51,0.65,8.08E-01
SAP30,-0.627,7.35E-01,-1.391,0.531,0.652,8.10E-01
ZNF765,-0.644,7.40E-01,0.322,0.468,0.652,8.11E-01
EBF3,-1.058,8.55E-01,0.192,0.492,0.654,8.13E-01
AUTS2,0.023,4.91E-01,-1.228,0.5,0.655,8.15E-01
ZNF257,-0.119,5.47E-01,-0.888,0.493,0.656,8.17E-01
ASH2L,-0.649,7.42E-01,0.068,0.478,0.656,8.18E-01
UHRF2,0.038,4.85E-01,-1.288,0.501,0.658,8.20E-01
ORC2,-0.305,6.20E-01,-0.517,0.485,0.659,8.22E-01
SPI1,-7.949,1.00E+00,-1.596,0.58,0.661,8.25E-01
NR2C2,-0.772,7.80E-01,-0.788,0.516,0.662,8.27E-01
IRF1,-2.504,9.94E-01,-1.942,0.581,0.663,8.27E-01
SETDB1,-1.597,9.45E-01,-0.106,0.514,0.664,8.29E-01
SPIB,-1.447,9.26E-01,-0.079,0.51,0.664,8.30E-01
ERG,-3.428,1.00E+00,-2.579,0.609,0.666,8.32E-01
ARRB1,-0.769,7.79E-01,0.038,0.479,0.667,8.34E-01
HOXB13,-3.955,1.00E+00,-0.031,0.523,0.669,8.37E-01
KDM6A,-0.377,6.47E-01,-0.483,0.481,0.67,8.39E-01
THAP1,-0.111,5.44E-01,-1.143,0.493,0.672,8.41E-01
TAFII,-0.244,5.96E-01,-0.983,0.493,0.672,8.41E-01
ZNF780A,-0.663,7.46E-01,0.081,0.467,0.673,8.42E-01
BCOR,-0.633,7.37E-01,-2.098,0.534,0.673,8.43E-01
ZNF534,-0.209,5.83E-01,-0.937,0.489,0.673,8.43E-01
PATZ1,-0.373,6.45E-01,-1.754,0.52,0.674,8.45E-01
ZNF304,-0.712,7.62E-01,0.112,0.465,0.675,8.46E-01
PITX3,-0.53,7.02E-01,-0.239,0.474,0.675,8.46E-01
TLE3,-2.111,9.83E-01,0.151,0.509,0.676,8.47E-01
RARG,-0.668,7.48E-01,-0.52,0.494,0.677,8.48E-01
RBP2,-0.248,5.98E-01,-0.884,0.487,0.677,8.48E-01
POLR2A,-24.088,1.00E+00,-2.105,0.587,0.68,8.52E-01
GPS2,-0.166,5.66E-01,-1.188,0.491,0.683,8.57E-01
FEZF1,-0.716,7.63E-01,-0.378,0.485,0.685,8.59E-01
ASCL2,-0.288,6.14E-01,-0.945,0.486,0.687,8.62E-01
GFI1B,-0.793,7.86E-01,-0.67,0.502,0.687,8.62E-01
PBX1,-0.773,7.80E-01,-0.464,0.491,0.688,8.63E-01
ZNF440,-0.79,7.85E-01,0.138,0.46,0.688,8.63E-01
WDR5,-0.961,8.32E-01,-1.896,0.536,0.689,8.64E-01
ZBTB7B,-0.332,6.30E-01,-0.85,0.483,0.69,8.66E-01
BARX1,-0.372,6.45E-01,-0.789,0.482,0.692,8.68E-01
BARX2,-0.391,6.52E-01,-0.799,0.481,0.696,8.74E-01
POLR2H,-0.424,6.64E-01,-0.908,0.486,0.696,8.74E-01
KRAB,-0.883,8.11E-01,-0.625,0.498,0.697,8.74E-01
HMGN3,-0.138,5.55E-01,-1.405,0.492,0.697,8.75E-01
FOXJ2,-0.524,7.00E-01,-0.759,0.484,0.698,8.76E-01
SCML2,-0.414,6.61E-01,-1.211,0.496,0.698,8.76E-01
STAT5A,-1.096,8.64E-01,-1.426,0.526,0.699,8.78E-01
NEUROD1,-1.616,9.47E-01,-0.443,0.512,0.7,8.78E-01
KLF9,-0.534,7.04E-01,-1.618,0.511,0.702,8.81E-01
AFF4,-2.178,9.85E-01,-1.747,0.549,0.703,8.82E-01
NOTCH3,-1.032,8.49E-01,0.347,0.448,0.703,8.82E-01
SOX10,-0.814,7.92E-01,-0.019,0.459,0.703,8.82E-01
MBOAT4,-0.333,6.30E-01,-1.052,0.483,0.703,8.83E-01
ZNF169,-0.84,8.00E-01,-0.034,0.458,0.707,8.87E-01
FLI1,-1.729,9.58E-01,-1.248,0.533,0.707,8.87E-01
SETD1A,-0.472,6.82E-01,-2.279,0.518,0.708,8.88E-01
ZNF610,-0.575,7.17E-01,-1.824,0.514,0.708,8.88E-01
KDM1B,-0.95,8.29E-01,0.116,0.452,0.709,8.89E-01
CEBPA,-3.282,1.00E+00,-1.724,0.551,0.709,8.89E-01
NKX3-1,-1.303,9.04E-01,-0.013,0.476,0.709,8.89E-01
KDM5A,-0.673,7.50E-01,-0.895,0.49,0.71,8.90E-01
EWSR1,-1.129,8.71E-01,-0.579,0.496,0.71,8.90E-01
ZNF317,-1.619,9.47E-01,-0.02,0.486,0.711,8.91E-01
TAF1,-1.537,9.38E-01,-1.91,0.54,0.711,8.91E-01
NELFE,-3.936,1.00E+00,-1.667,0.551,0.712,8.93E-01
RBCK1,-0.462,6.78E-01,-0.927,0.477,0.712,8.93E-01
VEZF1,-0.666,7.47E-01,-1.217,0.498,0.718,8.99E-01
HOXA6,-0.329,6.29E-01,-1.294,0.484,0.719,9.00E-01
MAPK1,-0.497,6.91E-01,-1.731,0.504,0.72,9.01E-01
USP49,-1.119,8.68E-01,0.2,0.443,0.721,9.02E-01
HOXA9,-1.034,8.50E-01,-0.31,0.473,0.721,9.03E-01
ZNF133,-0.863,8.06E-01,-0.153,0.457,0.722,9.03E-01
HOXA1,-0.514,6.97E-01,-0.941,0.474,0.722,9.03E-01
SREBF2,-0.469,6.81E-01,-1.053,0.477,0.722,9.04E-01
PLRG1,-1.502,9.34E-01,0.376,0.454,0.723,9.04E-01
ZFX,-1.809,9.65E-01,-1.781,0.538,0.724,9.05E-01
MECOM,-0.659,7.45E-01,-0.629,0.467,0.724,9.05E-01
TAT,-0.728,7.67E-01,-0.514,0.464,0.725,9.07E-01
ZNF695,-0.311,6.22E-01,-1.511,0.485,0.726,9.07E-01
LMO1,-0.55,7.09E-01,-0.908,0.473,0.727,9.09E-01
IKZF1,-2.639,9.96E-01,-0.732,0.518,0.729,9.11E-01
BCLAF1,-0.621,7.33E-01,-1.646,0.502,0.73,9.11E-01
KMT2D,-2.671,9.96E-01,-1.705,0.54,0.73,9.12E-01
CBFB,-1.617,9.47E-01,-2.585,0.542,0.731,9.13E-01
CPSF3L,-1.222,8.89E-01,-1.537,0.519,0.732,9.13E-01
RFX2,-0.51,6.95E-01,-1.089,0.475,0.732,9.14E-01
ZNF341,-0.523,6.99E-01,-1.751,0.498,0.733,9.14E-01
TAL1,-4.421,1.00E+00,-0.412,0.512,0.733,9.14E-01
LDB1,-0.887,8.13E-01,-0.275,0.455,0.733,9.14E-01
ZNF808,-1.143,8.73E-01,0.106,0.441,0.733,9.14E-01
CAMTA2,-0.741,7.71E-01,-0.623,0.463,0.734,9.16E-01
STAT2,-0.993,8.40E-01,-1.257,0.504,0.737,9.18E-01
RARA,-1.456,9.27E-01,-1.174,0.512,0.739,9.20E-01
HOXC9,-1.165,8.78E-01,-0.209,0.46,0.74,9.21E-01
BTAF1,-0.603,7.27E-01,-1.026,0.47,0.74,9.21E-01
NEUROG2,-2.005,9.78E-01,-0.105,0.479,0.742,9.23E-01
RUNX1,-6.283,1.00E+00,-1.873,0.543,0.743,9.23E-01
ETV5,-0.963,8.32E-01,-0.81,0.479,0.743,9.24E-01
ZSCAN20,-0.653,7.43E-01,-1.212,0.48,0.744,9.25E-01
ORC1,-0.487,6.87E-01,-1.318,0.476,0.744,9.25E-01
ZNF281,-0.485,6.86E-01,-1.328,0.476,0.744,9.25E-01
CCNT2,-0.378,6.47E-01,-1.643,0.481,0.744,9.25E-01
ETS1,-3.429,1.00E+00,-1.997,0.542,0.745,9.25E-01
SF1,-1.146,8.74E-01,-0.057,0.441,0.745,9.25E-01
ETV1,-0.808,7.90E-01,-1.824,0.509,0.746,9.26E-01
PML,-1.89,9.71E-01,-1.593,0.524,0.747,9.27E-01
FOXG1,-0.647,7.41E-01,-0.998,0.468,0.747,9.27E-01
NFAT5,-0.604,7.27E-01,-1.151,0.47,0.75,9.30E-01
KDM2B,-1.24,8.93E-01,-2.41,0.523,0.753,9.32E-01
MYB,-2.012,9.78E-01,-0.99,0.51,0.754,9.33E-01
DLX1,-0.583,7.20E-01,-1.243,0.471,0.755,9.34E-01
TAF3,-0.46,6.77E-01,-1.671,0.477,0.755,9.34E-01
ZNF26,-1.125,8.70E-01,-0.225,0.442,0.755,9.34E-01
FOXP1,-2.57,9.95E-01,-2.772,0.543,0.757,9.35E-01
ELK4,-1.196,8.84E-01,-1.12,0.494,0.757,9.36E-01
ZNF585A,-0.677,7.51E-01,-1.096,0.466,0.759,9.37E-01
ZNF280A,-1.12,8.69E-01,-0.294,0.443,0.76,9.38E-01
MEF2B,-3.362,1.00E+00,-0.884,0.512,0.761,9.38E-01
OGT,-1.244,8.93E-01,-1.602,0.509,0.761,9.39E-01
PPARD,-0.605,7.27E-01,-1.355,0.47,0.765,9.42E-01
SP2,-0.859,8.05E-01,-1.639,0.493,0.765,9.42E-01
SMN1,-1.283,9.00E-01,-0.114,0.432,0.765,9.42E-01
TLX1,-0.863,8.06E-01,-0.765,0.457,0.766,9.42E-01
ZNF445,-1.175,8.80E-01,-0.278,0.439,0.767,9.43E-01
MLLT1,-1.946,9.74E-01,-2.098,0.526,0.769,9.45E-01
NPAT,-0.581,7.20E-01,-1.517,0.471,0.769,9.45E-01
ASXL1,-0.427,6.65E-01,-2.044,0.479,0.77,9.45E-01
RUNX3,-0.748,7.73E-01,-1.11,0.462,0.771,9.46E-01
NFYC,-0.709,7.61E-01,-1.229,0.465,0.771,9.46E-01
TET3,-0.89,8.13E-01,-2.198,0.506,0.772,9.47E-01
ZBTB11,-1.08,8.60E-01,-1.357,0.489,0.773,9.47E-01
ZNF182,-0.767,7.79E-01,-1.097,0.461,0.773,9.48E-01
EBF1,-1.572,9.42E-01,-0.971,0.488,0.773,9.48E-01
SRSF3,-0.736,7.69E-01,-1.368,0.474,0.773,9.48E-01
PSIP1,-0.758,7.76E-01,-1.419,0.476,0.775,9.49E-01
KDM4C,-0.482,6.85E-01,-2.07,0.476,0.778,9.51E-01
HOXA2,-0.646,7.41E-01,-1.548,0.468,0.78,9.52E-01
NCAPH2,-0.552,7.10E-01,-2.141,0.482,0.78,9.52E-01
ETV7,-0.774,7.80E-01,-1.22,0.461,0.782,9.53E-01
BRPF3,-0.742,7.71E-01,-2.07,0.488,0.783,9.54E-01
ZNF75A,-0.797,7.87E-01,-1.181,0.46,0.784,9.54E-01
GTF2E2,-0.72,7.64E-01,-1.361,0.464,0.784,9.54E-01
PCGF1,-0.795,7.87E-01,-2.578,0.5,0.784,9.55E-01
DEAF1,-0.737,7.69E-01,-1.387,0.463,0.787,9.57E-01
RELB,-1.608,9.46E-01,-0.954,0.481,0.788,9.57E-01
CDK9,-4.088,1.00E+00,-2.772,0.536,0.788,9.57E-01
ZNF93,-0.763,7.77E-01,-1.336,0.462,0.788,9.57E-01
MAML3,-2.144,9.84E-01,-0.136,0.448,0.788,9.57E-01
PGR,-1.137,8.72E-01,-0.641,0.442,0.788,9.57E-01
ZKSCAN5,-0.476,6.83E-01,-2.431,0.476,0.789,9.58E-01
SNAPC1,-0.934,8.25E-01,-1.04,0.453,0.79,9.59E-01
