TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
RAG2,-0.035,5.14E-01,-1.732,0.374,0.603,7.22E-01
ZNF623,-0.393,6.53E-01,-0.745,0.357,0.604,7.24E-01
TEAD2,-0.678,7.51E-01,0.06,0.341,0.605,7.26E-01
HEXIM1,-0.665,7.47E-01,-1.891,0.422,0.606,7.27E-01
NFATC3,-0.297,6.17E-01,-0.943,0.353,0.606,7.28E-01
ZC3H8,-0.461,6.78E-01,-0.866,0.364,0.606,7.29E-01
SSRP1,-1.323,9.07E-01,0.05,0.385,0.606,7.29E-01
MED1,-4.081,1.00E+00,-1.85,0.519,0.609,7.33E-01
ICE1,-0.238,5.94E-01,-1.381,0.365,0.61,7.35E-01
LRWD1,-0.748,7.73E-01,0.793,0.309,0.61,7.36E-01
BTAF1,-0.403,6.56E-01,-0.65,0.343,0.61,7.36E-01
FOS,-1.59,9.44E-01,-0.334,0.407,0.612,7.40E-01
YAP1,-1.414,9.21E-01,-0.269,0.395,0.613,7.40E-01
IRF9,-0.712,7.62E-01,0.141,0.336,0.613,7.40E-01
SCML2,-0.442,6.71E-01,-1.254,0.372,0.613,7.40E-01
BANF1,-1.022,8.47E-01,-0.143,0.366,0.614,7.43E-01
DNMT3B,-1.509,9.34E-01,-1.139,0.432,0.616,7.47E-01
KLF1,-0.942,8.27E-01,-1.785,0.429,0.616,7.47E-01
ZSCAN29,-0.514,6.96E-01,-0.997,0.364,0.616,7.47E-01
HOXA2,-0.3,6.18E-01,-1.125,0.353,0.616,7.47E-01
LEF1,-1.244,8.93E-01,-1.698,0.44,0.617,7.49E-01
ZNF701,-0.494,6.89E-01,-0.369,0.335,0.618,7.51E-01
APOBEC3B,-0.49,6.88E-01,-0.445,0.335,0.62,7.54E-01
GLYR1,-0.171,5.68E-01,-1.609,0.363,0.623,7.60E-01
CD59,-0.454,6.75E-01,-0.67,0.339,0.624,7.61E-01
ZNF765,-0.688,7.54E-01,0.243,0.316,0.625,7.64E-01
ZNF350,-0.454,6.75E-01,-0.687,0.339,0.626,7.65E-01
DNMT3A,-1.311,9.05E-01,-1.742,0.44,0.626,7.66E-01
ZFP41,-0.861,8.05E-01,0.451,0.326,0.627,7.68E-01
AEBP2,-0.853,8.03E-01,0.004,0.34,0.628,7.69E-01
ZFP69B,-0.29,6.14E-01,-1.716,0.37,0.628,7.69E-01
E2F2,-0.489,6.88E-01,-0.626,0.335,0.628,7.69E-01
KLF17,-0.281,6.11E-01,-1.618,0.364,0.629,7.71E-01
ZNF24,-0.792,7.86E-01,-0.836,0.367,0.629,7.71E-01
UBE2I,-0.421,6.63E-01,-0.952,0.342,0.629,7.71E-01
CDK8,-1.936,9.74E-01,-2.055,0.495,0.63,7.73E-01
SETDB1,-2.389,9.92E-01,-0.654,0.427,0.631,7.74E-01
USF2,-1.074,8.59E-01,-1.89,0.432,0.631,7.74E-01
USF1,-0.828,7.96E-01,-2.197,0.439,0.631,7.74E-01
ZNF260,-0.517,6.97E-01,-0.549,0.333,0.631,7.74E-01
KLF15,-1.406,9.20E-01,-1.994,0.459,0.634,7.81E-01
TEAD1-TEAD4,-0.626,7.34E-01,-0.291,0.323,0.636,7.83E-01
FOXM1,-3.712,1.00E+00,-1.85,0.486,0.638,7.88E-01
GPS2,-0.305,6.20E-01,-1.448,0.352,0.638,7.88E-01
ZNF837,-0.772,7.80E-01,-0.5,0.342,0.638,7.88E-01
ZBTB33,-2.505,9.94E-01,-1.737,0.47,0.639,7.89E-01
PGBD3,-0.587,7.21E-01,-0.452,0.327,0.64,7.90E-01
NCAPH2,-0.286,6.13E-01,-1.878,0.367,0.642,7.94E-01
PATZ1,-0.508,6.94E-01,-1.898,0.386,0.643,7.95E-01
MXI1,-0.783,7.83E-01,-2.304,0.436,0.644,7.97E-01
ZNF441,-0.252,5.99E-01,-1.726,0.357,0.644,7.97E-01
ID3,-0.572,7.16E-01,-1.049,0.347,0.645,7.99E-01
OVOL3,-0.693,7.56E-01,-0.925,0.351,0.646,8.00E-01
ERCC2,-0.617,7.31E-01,-0.557,0.324,0.646,8.01E-01
MCM7,-1.293,9.02E-01,-0.1,0.358,0.647,8.02E-01
NBN,-1.198,8.85E-01,-0.869,0.382,0.648,8.05E-01
WHSC1,-0.767,7.79E-01,-0.353,0.331,0.648,8.05E-01
SETX,-0.346,6.35E-01,-1.598,0.349,0.652,8.11E-01
ZNF143,-2.764,9.97E-01,-1.991,0.477,0.653,8.12E-01
RAD51,-1.196,8.84E-01,-0.637,0.365,0.654,8.14E-01
ZNF483,-0.39,6.52E-01,-1.526,0.345,0.654,8.14E-01
KLF3,-0.596,7.24E-01,-0.717,0.326,0.656,8.17E-01
PRDM2,-0.503,6.93E-01,-1.417,0.351,0.656,8.18E-01
CTBP1,-1.051,8.53E-01,-0.65,0.357,0.657,8.18E-01
REL,-0.732,7.68E-01,-1.682,0.377,0.659,8.21E-01
BRD4,-8.561,1.00E+00,-2.494,0.538,0.659,8.21E-01
TCF7,-1.079,8.60E-01,-0.687,0.361,0.66,8.23E-01
DNMT1,-0.811,7.91E-01,-0.887,0.347,0.66,8.23E-01
JUN,-2.448,9.93E-01,-0.538,0.4,0.66,8.23E-01
ZNF264,-1.07,8.58E-01,-1.183,0.377,0.66,8.24E-01
ZNF792,-0.524,7.00E-01,-1.384,0.346,0.661,8.25E-01
CREB3,-0.792,7.86E-01,-0.638,0.332,0.663,8.28E-01
SMAD4,-1.659,9.52E-01,-1.121,0.404,0.664,8.29E-01
BCAT1,-0.867,8.07E-01,-0.671,0.337,0.666,8.33E-01
EPAS1,-0.74,7.70E-01,-0.456,0.31,0.666,8.33E-01
CHD2,-0.916,8.20E-01,-2.321,0.426,0.667,8.34E-01
CDK9,-2.013,9.78E-01,-1.955,0.455,0.667,8.34E-01
FOXO3,-0.788,7.85E-01,-1.625,0.373,0.668,8.35E-01
GTF3C2,-0.473,6.82E-01,-1.718,0.353,0.668,8.35E-01
ZNF324,-0.677,7.51E-01,-1.691,0.365,0.668,8.36E-01
ZNF239,-0.842,8.00E-01,-0.703,0.335,0.669,8.37E-01
SIX4,-0.991,8.39E-01,0.307,0.281,0.67,8.38E-01
HES2,-1.745,9.60E-01,-0.098,0.365,0.67,8.39E-01
PRMT1,-1.06,8.55E-01,-0.623,0.34,0.671,8.40E-01
HDAC1,-2.075,9.81E-01,-2.283,0.476,0.672,8.41E-01
HLTF,-0.755,7.75E-01,-1.054,0.338,0.672,8.41E-01
FOXP3,-0.75,7.73E-01,-0.957,0.333,0.674,8.44E-01
CSDE1,-1.042,8.51E-01,-0.814,0.347,0.675,8.46E-01
E2F6,-1.324,9.07E-01,-2.556,0.456,0.677,8.48E-01
C17orf49,-0.634,7.37E-01,-1.736,0.359,0.679,8.51E-01
STAT2,-1.129,8.71E-01,-1.36,0.373,0.68,8.53E-01
KLF8,-0.426,6.65E-01,-1.989,0.359,0.681,8.54E-01
ZNF100,-0.633,7.37E-01,-1.544,0.341,0.682,8.55E-01
ZNF189,-0.342,6.34E-01,-1.98,0.349,0.683,8.57E-01
ZNF280D,-0.654,7.44E-01,-1.418,0.339,0.683,8.57E-01
YY1,-4.271,1.00E+00,-1.998,0.464,0.684,8.58E-01
FOSL2,-4.94,1.00E+00,-0.607,0.396,0.684,8.58E-01
SP1,-2.064,9.81E-01,-2.492,0.479,0.685,8.60E-01
LANA,-0.63,7.36E-01,-1.993,0.37,0.686,8.60E-01
E2F7,-1.603,9.46E-01,-1.044,0.382,0.686,8.60E-01
TP53,-3.956,1.00E+00,-0.841,0.403,0.687,8.62E-01
ZNF644,-0.858,8.05E-01,-1.248,0.342,0.687,8.62E-01
INSM2,-0.626,7.35E-01,-1.611,0.341,0.689,8.64E-01
WDR5,-1.459,9.28E-01,-2.267,0.438,0.691,8.67E-01
NR1H3,-1.13,8.71E-01,-0.731,0.338,0.691,8.67E-01
ZNF391,-0.732,7.68E-01,-1.762,0.356,0.693,8.69E-01
ORC2,-0.687,7.54E-01,-1.144,0.316,0.693,8.69E-01
CENPC,-1.15,8.75E-01,0.313,0.26,0.693,8.70E-01
MYC,-9.292,1.00E+00,-2.651,0.505,0.693,8.70E-01
ZNF574,-0.478,6.84E-01,-1.795,0.336,0.694,8.71E-01
POU3F2,-0.927,8.23E-01,-0.812,0.321,0.696,8.73E-01
PRAME,-0.561,7.13E-01,-1.588,0.329,0.696,8.74E-01
ZNF71,-0.795,7.87E-01,-1.931,0.367,0.698,8.76E-01
POLR2A,-32.059,1.00E+00,-2.477,0.491,0.698,8.76E-01
DPF1,-0.873,8.09E-01,-1.569,0.351,0.698,8.77E-01
NCOA1,-0.924,8.22E-01,-1.003,0.326,0.7,8.79E-01
ERCC3,-0.717,7.63E-01,-1.227,0.313,0.702,8.81E-01
KMT2B,-0.803,7.89E-01,-0.901,0.303,0.702,8.81E-01
ZKSCAN1,-1.339,9.10E-01,-1.176,0.36,0.703,8.82E-01
GABPA,-4.457,1.00E+00,-2.374,0.474,0.703,8.83E-01
BRCA1,-2.263,9.88E-01,-2.048,0.439,0.704,8.83E-01
ZSCAN23,-0.778,7.82E-01,-1.469,0.335,0.705,8.84E-01
TBP,-1.477,9.30E-01,-2.434,0.438,0.706,8.86E-01
ZSCAN2,-0.935,8.25E-01,-0.663,0.287,0.707,8.87E-01
ZNF197,-0.782,7.83E-01,-1.435,0.332,0.707,8.87E-01
CREB1,-3.197,9.99E-01,-2.356,0.464,0.709,8.89E-01
ETV7,-0.761,7.77E-01,-1.202,0.308,0.71,8.90E-01
NONO,-1.43,9.24E-01,0.129,0.286,0.711,8.91E-01
TAF7,-1.823,9.66E-01,-1.811,0.405,0.713,8.93E-01
NFYB,-1.344,9.11E-01,-1.608,0.371,0.713,8.94E-01
ZBTB1,-0.83,7.97E-01,-1.41,0.329,0.713,8.94E-01
FOXK1,-1.34,9.10E-01,-0.635,0.323,0.715,8.96E-01
MCM3,-1.084,8.61E-01,-0.779,0.312,0.716,8.97E-01
NELFE,-5.482,1.00E+00,-2.052,0.445,0.716,8.97E-01
RBBP5,-1.631,9.49E-01,-2.243,0.423,0.718,8.99E-01
FOXG1,-0.814,7.92E-01,-1.234,0.302,0.721,9.02E-01
ZNF589,-0.943,8.27E-01,-1.386,0.329,0.722,9.03E-01
FOSL1,-1.949,9.74E-01,-0.993,0.364,0.722,9.03E-01
EHF,-1.161,8.77E-01,-1.134,0.33,0.722,9.04E-01
MORC2,-1.643,9.50E-01,-1.707,0.385,0.724,9.05E-01
CDC5L,-1.087,8.62E-01,-0.888,0.307,0.724,9.06E-01
ZKSCAN8,-1.044,8.52E-01,-1.255,0.321,0.729,9.11E-01
EP400,-0.722,7.65E-01,-1.641,0.312,0.729,9.11E-01
ZNF281,-0.717,7.64E-01,-1.668,0.312,0.73,9.11E-01
FGFR1,-0.948,8.28E-01,-2.101,0.367,0.731,9.12E-01
FOXJ2,-1.02,8.46E-01,-1.32,0.32,0.732,9.13E-01
ARID5B,-0.857,8.04E-01,-1.358,0.297,0.733,9.15E-01
ZNF610,-0.818,7.93E-01,-2.075,0.356,0.734,9.15E-01
ZNF343,-0.501,6.92E-01,-2.164,0.334,0.736,9.17E-01
SETD1A,-0.544,7.07E-01,-2.393,0.353,0.737,9.18E-01
POLR2H,-0.972,8.35E-01,-1.506,0.32,0.737,9.18E-01
GTF2A2,-1.033,8.49E-01,-0.972,0.276,0.738,9.19E-01
CBX1,-1.076,8.59E-01,-2.29,0.382,0.738,9.19E-01
PHIP,-1.233,8.91E-01,-3.029,0.411,0.738,9.19E-01
ZNF207,-2.072,9.81E-01,0.066,0.295,0.741,9.22E-01
ZNF649,-1.391,9.18E-01,-0.11,0.22,0.741,9.22E-01
BPTF,-0.521,6.99E-01,-2.179,0.333,0.741,9.22E-01
COPS2,-0.839,7.99E-01,-1.564,0.299,0.742,9.22E-01
ZNF518A,-0.847,8.01E-01,-1.911,0.334,0.742,9.23E-01
RAC3,-1.004,8.42E-01,-1.152,0.279,0.743,9.24E-01
KLF9,-1.675,9.53E-01,-2.417,0.419,0.744,9.24E-01
ZNF584,-1.104,8.65E-01,-1.41,0.32,0.744,9.25E-01
PPARGC1A,-0.877,8.10E-01,-1.479,0.295,0.745,9.26E-01
WWTR1,-1.374,9.15E-01,-0.681,0.284,0.746,9.26E-01
KLF7,-0.908,8.18E-01,-1.891,0.333,0.746,9.27E-01
HINFP,-1.17,8.79E-01,-1.66,0.336,0.747,9.27E-01
EGR1,-1.709,9.56E-01,-2.704,0.427,0.749,9.29E-01
INO80,-2.007,9.78E-01,-2.038,0.399,0.752,9.31E-01
WDHD1,-1.123,8.69E-01,-1.346,0.305,0.752,9.31E-01
ZMYND8,-1.225,8.90E-01,-2.507,0.39,0.753,9.32E-01
ETS2,-1.564,9.41E-01,-1.531,0.346,0.755,9.34E-01
