TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
MAML3,3.335,4.27E-04,3.047,0.585,0.02,3.67E-05
RAD21,11.203,1.98E-29,2.491,0.654,0.022,4.98E-05
GATA4,4.856,6.00E-07,3.034,0.553,0.023,5.23E-05
AR,17.267,4.17E-67,2.832,0.547,0.023,5.74E-05
CTCF,32.048,1.17E-225,2.409,0.618,0.026,7.80E-05
GATA2,5.261,7.18E-08,2.796,0.55,0.026,8.13E-05
GATA6,4.52,3.09E-06,2.875,0.556,0.027,8.82E-05
GATA3,6.266,1.86E-10,2.554,0.567,0.027,9.18E-05
TBX5,3.356,3.95E-04,3.017,0.558,0.028,9.54E-05
SMC3,8.014,5.54E-16,2.235,0.67,0.032,1.52E-04
SIX2,3.564,1.82E-04,2.9,0.547,0.033,1.58E-04
HNF4G,3.129,8.77E-04,2.595,0.579,0.033,1.58E-04
OTX2,5.652,7.95E-09,2.754,0.534,0.034,1.79E-04
SMC1A,7.478,3.78E-14,2.225,0.64,0.037,2.28E-04
EBF3,2.489,6.40E-03,3.008,0.548,0.038,2.42E-04
HAND2,1.667,4.77E-02,2.966,0.583,0.04,2.94E-04
POLR3D,3.562,1.84E-04,2.388,0.582,0.041,3.18E-04
ASCL1,4.751,1.01E-06,2.501,0.542,0.043,3.70E-04
SUMO1,5.568,1.29E-08,2.229,0.571,0.043,3.70E-04
NR2F2,2.911,1.80E-03,2.383,0.591,0.044,3.89E-04
PHOX2B,1.614,5.32E-02,3.021,0.561,0.046,4.49E-04
TCF4,2.794,2.60E-03,2.406,0.577,0.047,4.59E-04
NANOG,4.966,3.41E-07,2.424,0.538,0.048,5.03E-04
FOXA1,10.888,6.58E-28,2.363,0.533,0.049,5.38E-04
EOMES,2.69,3.57E-03,2.672,0.533,0.05,5.74E-04
SMAD2,2.706,3.41E-03,2.509,0.547,0.051,5.86E-04
HOXC9,1.999,2.28E-02,2.924,0.527,0.055,7.64E-04
REST,5.24,8.03E-08,2.426,0.519,0.057,8.25E-04
ZFP57,2.198,1.40E-02,2.361,0.562,0.058,8.56E-04
ZBTB2,2.123,1.69E-02,2.406,0.56,0.058,8.72E-04
SOX2,3.64,1.36E-04,2.225,0.544,0.058,8.89E-04
CHD5,1.596,5.53E-02,2.578,0.557,0.058,8.89E-04
HOXB13,4.431,4.69E-06,2.646,0.508,0.059,9.22E-04
STAG1,7.492,3.40E-14,1.809,0.636,0.06,9.56E-04
PDX1,1.947,2.57E-02,2.883,0.524,0.06,9.56E-04
EZH2,9.396,2.84E-21,1.717,0.823,0.06,9.91E-04
ESR1,10.026,5.86E-24,1.876,0.56,0.062,1.08E-03
ZNF654,2.341,9.62E-03,2.171,0.576,0.062,1.08E-03
PIAS1,3.679,1.17E-04,2.534,0.508,0.065,1.24E-03
FOXH1,1.888,2.95E-02,2.605,0.525,0.066,1.28E-03
NR2F1,1.829,3.37E-02,2.502,0.54,0.066,1.30E-03
BMI1,2.463,6.89E-03,2.014,0.59,0.066,1.30E-03
NEUROD1,1.945,2.59E-02,2.4,0.541,0.068,1.43E-03
NEUROG2,4.394,5.56E-06,2.117,0.526,0.07,1.53E-03
HNF4A,3.364,3.83E-04,1.863,0.575,0.07,1.55E-03
TOP1,2.886,1.95E-03,2.533,0.507,0.072,1.67E-03
HOTAIR,2.47,6.75E-03,2.693,0.504,0.072,1.67E-03
KDM3B,2.058,1.98E-02,2.021,0.579,0.072,1.70E-03
TERC,2.677,3.71E-03,2.427,0.515,0.072,1.70E-03
MYOG,1.808,3.53E-02,2.641,0.515,0.073,1.75E-03
SIX1,2.016,2.19E-02,2.913,0.503,0.075,1.94E-03
PR,4.628,1.85E-06,2.352,0.505,0.076,1.96E-03
TFAP2A,2.807,2.50E-03,2.098,0.527,0.076,1.99E-03
NME2,1.848,3.23E-02,2.634,0.509,0.077,2.05E-03
FOXA2,3.714,1.02E-04,2.076,0.517,0.078,2.11E-03
SIRT1,2.064,1.95E-02,2.293,0.525,0.078,2.11E-03
PPARG,4.075,2.30E-05,1.733,0.557,0.08,2.32E-03
TET2,2.551,5.37E-03,1.83,0.561,0.082,2.48E-03
MCM2,1.363,8.65E-02,2.67,0.516,0.083,2.54E-03
GTF2I,3.616,1.50E-04,1.961,0.525,0.083,2.58E-03
DMC1,1.351,8.83E-02,2.74,0.514,0.084,2.64E-03
CDK2,1.706,4.40E-02,2.766,0.501,0.084,2.68E-03
JARID2,5.435,2.73E-08,1.306,0.798,0.086,2.85E-03
RNF2,2.598,4.69E-03,1.593,0.649,0.086,2.89E-03
SP140,2.052,2.01E-02,2.024,0.536,0.086,2.89E-03
POU5F1,4.653,1.64E-06,1.979,0.512,0.087,2.93E-03
TLE3,2.364,9.05E-03,2.657,0.494,0.087,2.93E-03
GRHL2,3.426,3.06E-04,2.142,0.505,0.088,3.07E-03
CBX2,1.626,5.20E-02,1.936,0.564,0.088,3.07E-03
SRF,2.45,7.15E-03,1.58,0.582,0.093,3.59E-03
PITX3,1.282,1.00E-01,2.926,0.504,0.093,3.67E-03
SUZ12,4.517,3.14E-06,1.204,0.816,0.095,3.80E-03
HDAC3,1.353,8.80E-02,2.409,0.513,0.098,4.21E-03
PAX3,1.313,9.45E-02,2.525,0.509,0.098,4.30E-03
ZNF436,1.377,8.42E-02,2.236,0.518,0.098,4.30E-03
DRAP1,1.535,6.24E-02,1.91,0.546,0.098,4.30E-03
CTCFL,2.433,7.49E-03,1.384,0.597,0.101,4.69E-03
ARID1A,1.797,3.62E-02,2.521,0.492,0.104,4.99E-03
SMAD1,1.569,5.84E-02,1.849,0.541,0.104,5.05E-03
IRF5,1.246,1.06E-01,2.653,0.501,0.105,5.26E-03
CDCA2,1.33,9.18E-02,2.314,0.511,0.106,5.31E-03
NFIA,1.504,6.63E-02,2.523,0.495,0.106,5.42E-03
JMJD6,2.958,1.55E-03,1.114,0.664,0.108,5.64E-03
CTNNB1,1.36,8.70E-02,2.162,0.515,0.108,5.64E-03
GRHL3,2.037,2.09E-02,1.975,0.508,0.11,5.93E-03
FANCD2,1.19,1.17E-01,2.676,0.495,0.11,6.05E-03
SOX11,1.194,1.16E-01,2.51,0.502,0.111,6.23E-03
TAL1,2.956,1.56E-03,1.856,0.5,0.113,6.47E-03
CHAT,1.527,6.34E-02,2.574,0.486,0.113,6.47E-03
SUMO2,1.658,4.87E-02,2.278,0.495,0.114,6.60E-03
MYOD1,1.774,3.81E-02,2.03,0.502,0.114,6.66E-03
SSU72,1.363,8.64E-02,2.01,0.516,0.114,6.72E-03
NKX3-1,1.467,7.12E-02,2.557,0.483,0.118,7.31E-03
RING1,1.54,6.18E-02,2.077,0.502,0.118,7.31E-03
SCRT1,1.373,8.49E-02,2.314,0.495,0.12,7.72E-03
DPPA2,1.174,1.20E-01,2.534,0.494,0.12,7.79E-03
SMAD2-SMAD3,1.543,6.14E-02,1.534,0.541,0.122,8.14E-03
SNAI2,3.091,9.99E-04,1.737,0.496,0.123,8.36E-03
TCF21,2.158,1.55E-02,1.497,0.523,0.123,8.44E-03
EED,1.101,1.35E-01,1.463,0.661,0.125,8.81E-03
HCFC1R1,1.274,1.01E-01,2.099,0.504,0.125,8.89E-03
SMAD3,1.75,4.01E-02,1.255,0.556,0.126,9.04E-03
ZBTB48,2.312,1.04E-02,1.345,0.527,0.127,9.20E-03
ZIM3,1.461,7.21E-02,2.423,0.482,0.127,9.20E-03
HLF,1.449,7.37E-02,2.448,0.48,0.129,9.67E-03
RYBP,2.194,1.41E-02,0.939,0.581,0.13,9.92E-03
ZNF793,1.351,8.84E-02,2.471,0.482,0.13,1.00E-02
KLF16,1.453,7.30E-02,2.014,0.495,0.131,1.01E-02
PRDM14,1.211,1.13E-01,2.136,0.497,0.132,1.04E-02
LMNB1,1.122,1.31E-01,2.317,0.49,0.136,1.13E-02
KDM4A,2.178,1.47E-02,1.572,0.502,0.136,1.13E-02
ZNF485,1.066,1.43E-01,2.522,0.483,0.136,1.13E-02
NR2F6,1.472,7.05E-02,1.983,0.492,0.137,1.15E-02
TFAP2C,1.84,3.29E-02,1.69,0.499,0.137,1.16E-02
PRDM1,1.29,9.85E-02,1.45,0.539,0.138,1.17E-02
CDX2,1.258,1.04E-01,1.89,0.497,0.145,1.38E-02
ZNF2,1.323,9.30E-02,1.319,0.536,0.146,1.39E-02
NR5A2,1.313,9.46E-02,2.315,0.475,0.148,1.45E-02
SATB1,0.831,2.03E-01,2.568,0.483,0.148,1.47E-02
CNOT3,1.72,4.27E-02,1.231,0.509,0.152,1.59E-02
HNF1A,1.663,4.81E-02,1.748,0.485,0.153,1.62E-02
SF1,0.926,1.77E-01,2.696,0.469,0.154,1.65E-02
DUX4,1.179,1.19E-01,2.098,0.48,0.155,1.67E-02
NUP98-HOXA9,1.119,1.32E-01,1.869,0.49,0.16,1.83E-02
ZNF512,1.372,8.50E-02,1.864,0.479,0.161,1.87E-02
CHD8,1.027,1.52E-01,1.854,0.494,0.163,1.94E-02
SRCAP,0.915,1.80E-01,2.552,0.468,0.163,1.96E-02
GATA1,2.73,3.16E-03,1.63,0.472,0.164,1.98E-02
ERF,1.239,1.08E-01,2.16,0.468,0.166,2.08E-02
EHMT2,1.046,1.48E-01,1.994,0.481,0.167,2.10E-02
LMNA,1.015,1.55E-01,2.04,0.478,0.169,2.16E-02
SMAD4,0.956,1.69E-01,1.119,0.544,0.169,2.17E-02
ZNF490,0.889,1.87E-01,2.525,0.465,0.169,2.17E-02
PROX1,1.315,9.43E-02,1.289,0.503,0.171,2.25E-02
SFPQ,0.834,2.02E-01,2.653,0.46,0.171,2.27E-02
SOX4,1.557,5.98E-02,1.704,0.474,0.174,2.39E-02
EGR3,1.105,1.35E-01,1.67,0.488,0.177,2.49E-02
PGR,1.061,1.44E-01,1.767,0.483,0.177,2.51E-02
ZNF563,0.917,1.80E-01,2.232,0.468,0.177,2.51E-02
STAT4,0.838,2.01E-01,1.668,0.499,0.179,2.57E-02
NCAPG2,0.945,1.72E-01,2.048,0.471,0.181,2.66E-02
ZNF445,0.95,1.71E-01,2.028,0.472,0.181,2.68E-02
MBD1,1.541,6.17E-02,1.029,0.499,0.182,2.69E-02
TFAP4,1.439,7.50E-02,1.899,0.459,0.183,2.74E-02
KDM2B,3.029,1.23E-03,-0.293,0.597,0.183,2.77E-02
ZNF506,0.885,1.88E-01,2.225,0.465,0.184,2.81E-02
SCRT2,1.083,1.40E-01,2.26,0.455,0.184,2.82E-02
ARID3A,1.284,9.95E-02,1.638,0.475,0.188,2.97E-02
MEF2B,1.699,4.46E-02,1.306,0.476,0.189,3.03E-02
TRIM28,0.367,3.57E-01,1.743,0.515,0.194,3.31E-02
KDM1B,0.789,2.15E-01,2.385,0.457,0.195,3.33E-02
DROSHA,1.284,9.96E-02,0.466,0.539,0.196,3.37E-02
PAX6,0.53,2.98E-01,1.946,0.488,0.196,3.38E-02
SON,1.065,1.43E-01,1.383,0.483,0.197,3.42E-02
ZNF425,0.838,2.01E-01,2.031,0.461,0.198,3.52E-02
GLIS1,1.452,7.32E-02,1.414,0.466,0.2,3.61E-02
TP63,2.702,3.44E-03,1.231,0.459,0.201,3.63E-02
ZMYM3,1.629,5.17E-02,1.211,0.472,0.201,3.63E-02
NFIL3,0.975,1.65E-01,1.662,0.474,0.201,3.63E-02
KDM1A,0.705,2.41E-01,1.15,0.511,0.202,3.73E-02
TCF12,0.849,1.98E-01,1.08,0.507,0.202,3.73E-02
ZNF317,0.851,1.98E-01,2.057,0.457,0.203,3.75E-02
ASH2L,1.078,1.41E-01,1.878,0.455,0.203,3.77E-02
ZNF22,0.794,2.14E-01,2.118,0.457,0.204,3.83E-02
TCF7L1,1.128,1.30E-01,1.099,0.488,0.206,3.95E-02
ZNF92,0.877,1.90E-01,1.833,0.464,0.206,3.95E-02
NKX2-1,0.667,2.52E-01,1.355,0.498,0.207,4.00E-02
MAFF,0.785,2.16E-01,2.002,0.458,0.212,4.29E-02
HHEX,1.025,1.53E-01,1.771,0.455,0.214,4.38E-02
HOXA9,0.911,1.81E-01,1.557,0.467,0.217,4.58E-02
REPIN1,0.805,2.11E-01,1.597,0.47,0.219,4.75E-02
ZNF320,1.017,1.55E-01,1.979,0.442,0.221,4.89E-02
ZNF534,0.966,1.67E-01,1.306,0.473,0.222,4.93E-02
PARP1,0.652,2.57E-01,2.273,0.445,0.224,5.06E-02
MAFK,0.716,2.37E-01,1.402,0.479,0.225,5.10E-02
POLR2AphosphoS5,1.316,9.40E-02,0.919,0.474,0.225,5.13E-02
FLI1,1.042,1.49E-01,0.683,0.495,0.226,5.20E-02
ZNF479,0.781,2.17E-01,1.808,0.456,0.227,5.28E-02
BRD9,1.098,1.36E-01,1.189,0.466,0.228,5.33E-02
TEAD4,0.39,3.48E-01,0.841,0.539,0.229,5.40E-02
ARRB1,0.851,1.97E-01,1.899,0.445,0.229,5.40E-02
IKZF2,1.11,1.34E-01,1.291,0.46,0.229,5.43E-02
DACOR1,0.646,2.59E-01,2.198,0.444,0.23,5.48E-02
RARA,0.305,3.80E-01,0.855,0.547,0.23,5.51E-02
EBF1,0.88,1.89E-01,0.876,0.488,0.231,5.56E-02
LARP7,0.244,4.04E-01,1.33,0.513,0.232,5.61E-02
ZNF770,0.761,2.24E-01,1.787,0.454,0.233,5.66E-02
MBD4,0.829,2.04E-01,1.522,0.46,0.233,5.71E-02
BRDU,0.744,2.29E-01,1.767,0.455,0.234,5.74E-02
SMN1,0.617,2.69E-01,2.189,0.442,0.235,5.87E-02
ZNF467,0.934,1.75E-01,1.127,0.47,0.237,5.96E-02
ZNF28,0.819,2.07E-01,1.486,0.459,0.237,5.98E-02
ZNF169,0.693,2.44E-01,1.856,0.448,0.238,6.04E-02
RBL1,0.827,2.04E-01,1.447,0.46,0.238,6.04E-02
KDM5B,1.371,8.52E-02,0.235,0.489,0.238,6.07E-02
ZNF75D,0.691,2.45E-01,2.033,0.44,0.239,6.18E-02
ZNF384,0.744,2.29E-01,1.217,0.471,0.244,6.54E-02
SPIB,0.972,1.66E-01,1.548,0.444,0.244,6.57E-02
BAHD1,0.73,2.33E-01,2.245,0.429,0.244,6.57E-02
ERG,0.901,1.84E-01,0.189,0.505,0.245,6.60E-02
MYBL2,0.784,2.17E-01,1.459,0.456,0.245,6.60E-02
NFIC,0.91,1.81E-01,1.351,0.454,0.247,6.75E-02
PRDM6,0.83,2.03E-01,1.245,0.46,0.247,6.78E-02
ZNF823,0.616,2.69E-01,1.989,0.442,0.247,6.81E-02
CRY1,0.551,2.91E-01,2.173,0.436,0.247,6.81E-02
NR3C1,0.162,4.36E-01,0.819,0.549,0.248,6.84E-02
CHD7,0.486,3.14E-01,0.707,0.509,0.248,6.84E-02
FEZF1,0.965,1.67E-01,1.524,0.443,0.248,6.84E-02
TRIM25,0.744,2.28E-01,0.194,0.513,0.248,6.87E-02
AHR,0.647,2.59E-01,1.693,0.454,0.248,6.87E-02
ZNF680,0.572,2.84E-01,1.854,0.448,0.249,6.93E-02
ZNF382,0.942,1.73E-01,1.82,0.432,0.249,6.96E-02
BCL11A,0.375,3.54E-01,0.783,0.51,0.249,6.99E-02
ZBTB42,0.758,2.24E-01,1.514,0.454,0.249,6.99E-02
BCOR,0.652,2.57E-01,-0.185,0.565,0.25,7.05E-02
IKZF1,1.03,1.52E-01,0.881,0.462,0.251,7.08E-02
TCF7,0.389,3.49E-01,1.249,0.486,0.251,7.14E-02
ESCO2,0.852,1.97E-01,1,0.462,0.255,7.42E-02
ZNF141,0.687,2.46E-01,1.602,0.448,0.255,7.42E-02
ATF4,0.769,2.21E-01,1.537,0.446,0.255,7.48E-02
ZNF202,0.683,2.47E-01,1.076,0.474,0.255,7.48E-02
LMTK3,0.529,2.99E-01,1.675,0.454,0.256,7.55E-02
LDB1,0.65,2.58E-01,1.719,0.445,0.256,7.55E-02
PCGF2,1.051,1.47E-01,1.084,0.453,0.258,7.71E-02
OSR2,0.814,2.08E-01,1.407,0.446,0.258,7.77E-02
H2AZ,2.935,1.67E-03,-1.125,0.527,0.259,7.80E-02
LYL1,0.64,2.61E-01,0.877,0.479,0.259,7.80E-02
BATF,0.392,3.48E-01,0.478,0.522,0.259,7.84E-02
SMARCA4,0.658,2.55E-01,-0.215,0.542,0.26,7.87E-02
GREB1,0.693,2.44E-01,1.368,0.451,0.264,8.27E-02
GTF3C5,0.99,1.61E-01,0.072,0.491,0.264,8.30E-02
SMARCE1,0.292,3.85E-01,1.136,0.487,0.266,8.44E-02
ZTA,0.626,2.66E-01,1.911,0.431,0.267,8.54E-02
ZNF133,0.507,3.06E-01,2.01,0.432,0.268,8.64E-02
RUNX2,0.269,3.94E-01,1.19,0.481,0.269,8.78E-02
TSC22D4,0.203,4.20E-01,1.435,0.469,0.278,9.62E-02
ATF7IP,0.111,4.56E-01,1.785,0.462,0.278,9.66E-02
TRAF7,1.289,9.87E-02,-0.173,0.479,0.279,9.77E-02
CENPT,0.404,3.43E-01,2.077,0.423,0.284,1.04E-01
ZNF134,0.481,3.15E-01,1.819,0.43,0.286,1.05E-01
SRC,0.523,3.00E-01,1.149,0.453,0.288,1.07E-01
LMO2,0.648,2.58E-01,0.782,0.459,0.288,1.08E-01
ZNF768,0.531,2.98E-01,1.524,0.435,0.288,1.08E-01
SMARCA2,0.54,2.95E-01,1.343,0.442,0.288,1.08E-01
ZNF549,0.416,3.39E-01,1.969,0.424,0.29,1.10E-01
H2AFX,0.236,4.07E-01,1.688,0.448,0.29,1.10E-01
PSIP1,0.637,2.62E-01,0.962,0.451,0.291,1.11E-01
SMARCA5,0.448,3.27E-01,1.208,0.452,0.291,1.11E-01
ZNF573,0.429,3.34E-01,1.798,0.425,0.297,1.18E-01
ZNF282,1.143,1.27E-01,-0.008,0.46,0.3,1.22E-01
ESRRA,0.444,3.28E-01,0.818,0.458,0.302,1.24E-01
EMX1,0.992,1.61E-01,-0.064,0.462,0.302,1.24E-01
ZNF750,0.497,3.10E-01,1.439,0.431,0.303,1.25E-01
PRDM10,0.779,2.18E-01,0.877,0.437,0.303,1.26E-01
ZNF217,0.442,3.29E-01,1.582,0.426,0.306,1.29E-01
CLOCK,0.251,4.01E-01,1.822,0.43,0.306,1.29E-01
EZH1,0.443,3.29E-01,-0.982,0.664,0.306,1.29E-01
TRIM22,0.813,2.08E-01,0.657,0.444,0.307,1.30E-01
ZNF35,0.579,2.81E-01,1.062,0.439,0.308,1.31E-01
CBFA2T2,0.473,3.18E-01,1.407,0.429,0.309,1.33E-01
CBX5,0.167,4.34E-01,0.733,0.478,0.314,1.39E-01
HIF1A,0.048,4.81E-01,0.907,0.477,0.316,1.42E-01
SMARCC1,0.003,4.99E-01,0.046,0.533,0.317,1.43E-01
ZFP28,0.444,3.29E-01,1.631,0.415,0.317,1.44E-01
ZNF17,0.326,3.72E-01,1.842,0.415,0.317,1.44E-01
EGLN2,0.534,2.97E-01,0.941,0.435,0.318,1.44E-01
ZBTB6,0.765,2.22E-01,0.573,0.442,0.318,1.45E-01
NOTCH3,0.263,3.96E-01,2.025,0.409,0.318,1.45E-01
ZNF26,0.341,3.66E-01,1.766,0.416,0.318,1.45E-01
MAX,0.662,2.54E-01,-1.014,0.524,0.318,1.45E-01
ZNF766,0.348,3.64E-01,1.125,0.442,0.319,1.46E-01
FOXO1,0.303,3.81E-01,0.739,0.458,0.322,1.50E-01
GFI1B,0.263,3.96E-01,1.09,0.445,0.322,1.51E-01
ZSCAN16,0.185,4.27E-01,0.553,0.475,0.322,1.51E-01
ZNF257,0.606,2.72E-01,0.714,0.442,0.322,1.51E-01
CTBP2,0.057,4.77E-01,-0.122,0.52,0.323,1.51E-01
SPI1,-0.306,6.20E-01,0.101,0.592,0.324,1.53E-01
MEIS1,0.631,2.64E-01,1.106,0.422,0.324,1.53E-01
DLX2,0.454,3.25E-01,1.178,0.428,0.325,1.55E-01
ZNF600,0.716,2.37E-01,0.678,0.433,0.328,1.59E-01
NFATC3,0.503,3.07E-01,0.917,0.432,0.33,1.61E-01
ATF3,0.101,4.60E-01,-0.004,0.503,0.33,1.62E-01
ZNF263,0.512,3.04E-01,-0.292,0.477,0.331,1.64E-01
EWSR1,0.079,4.69E-01,0.796,0.465,0.332,1.64E-01
TRIM24,0.08,4.68E-01,0.193,0.491,0.332,1.65E-01
ZNF140,0.172,4.32E-01,1.68,0.421,0.333,1.67E-01
CBX8,0.197,4.22E-01,-0.683,0.527,0.334,1.68E-01
PCGF1,0.522,3.01E-01,-1.107,0.523,0.334,1.68E-01
PPARGC1A,0.503,3.08E-01,0.825,0.432,0.335,1.69E-01
ZSCAN20,0.573,2.84E-01,0.882,0.423,0.336,1.70E-01
RELB,0.423,3.36E-01,0.756,0.437,0.337,1.73E-01
NCAPG,-0.097,5.39E-01,0.647,0.483,0.338,1.73E-01
ZNF429,0.265,3.96E-01,1.677,0.409,0.339,1.75E-01
ATF2,-0.06,5.24E-01,0.188,0.497,0.34,1.76E-01
ZNF101,0.136,4.46E-01,0.764,0.454,0.344,1.83E-01
ZNF664,0.439,3.30E-01,1.076,0.418,0.346,1.87E-01
HDAC2,0.383,3.51E-01,-0.848,0.507,0.347,1.87E-01
IRF4,0.227,4.10E-01,0.463,0.457,0.347,1.88E-01
MRE11A,0.494,3.11E-01,0.609,0.433,0.347,1.88E-01
MAFG,0.344,3.65E-01,1.351,0.408,0.351,1.94E-01
HES1,0.114,4.55E-01,0.764,0.45,0.351,1.95E-01
KLF4,0.141,4.44E-01,0.468,0.46,0.352,1.96E-01
ZFP64,0.404,3.43E-01,1.018,0.416,0.352,1.96E-01
EGR2,0.324,3.73E-01,-0.129,0.465,0.354,2.00E-01
ZNF780A,0.235,4.07E-01,1.571,0.407,0.355,2.01E-01
SP4,0.509,3.06E-01,-0.582,0.472,0.357,2.05E-01
YBX1,0.175,4.31E-01,1.658,0.407,0.358,2.06E-01
FOXP2,0.582,2.80E-01,0.172,0.435,0.358,2.07E-01
ZNF585A,0.336,3.68E-01,1.095,0.415,0.358,2.07E-01
CEBPG,0.341,3.66E-01,1.185,0.41,0.359,2.08E-01
ZNF331,0.171,4.32E-01,1.72,0.401,0.361,2.11E-01
ZNF781,0.129,4.49E-01,1.511,0.41,0.362,2.13E-01
ZNF800,0.246,4.03E-01,1.406,0.405,0.364,2.16E-01
SOX13,0.396,3.46E-01,0.673,0.425,0.365,2.18E-01
BCL6,0.092,4.64E-01,-0.096,0.477,0.365,2.19E-01
ZNF93,0.316,3.76E-01,0.964,0.414,0.366,2.21E-01
ZNF335,0.749,2.27E-01,-0.313,0.439,0.367,2.22E-01
NR1H3,0.427,3.35E-01,0.568,0.419,0.374,2.35E-01
ZNF362,0.399,3.45E-01,0.693,0.415,0.375,2.37E-01
PBX3,-0.158,5.63E-01,-0.303,0.495,0.377,2.40E-01
MYB,0.243,4.04E-01,0.167,0.443,0.377,2.41E-01
POU2F1,0.101,4.60E-01,1.721,0.394,0.377,2.41E-01
CBX4,0.596,2.76E-01,-0.366,0.441,0.379,2.43E-01
ZNF440,0.128,4.49E-01,1.556,0.397,0.38,2.46E-01
ZNF468,0.52,3.02E-01,-0.172,0.434,0.383,2.51E-01
SSRP1,-0.369,6.44E-01,0.944,0.457,0.383,2.52E-01
TET3,0.182,4.28E-01,-0.842,0.488,0.384,2.54E-01
ZNF182,0.257,3.99E-01,0.88,0.408,0.385,2.55E-01
ZNF341,0.687,2.46E-01,-0.278,0.426,0.386,2.56E-01
APOBEC3B,0.307,3.79E-01,0.695,0.413,0.386,2.56E-01
ZNF707,0.001,5.00E-01,1.367,0.408,0.388,2.60E-01
SP7,0.503,3.07E-01,0.079,0.418,0.393,2.69E-01
ZNF697,-0.148,5.59E-01,1.002,0.43,0.393,2.70E-01
ICE2,0.342,3.66E-01,0.408,0.416,0.393,2.71E-01
ZNF366,0.186,4.26E-01,0.097,0.437,0.394,2.73E-01
FAIRE,-0.448,6.73E-01,-0.079,0.499,0.396,2.76E-01
ELF3,0.389,3.49E-01,0.453,0.412,0.396,2.76E-01
