TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
CASP8AP2,-0.892,8.14E-01,-1.251,0.421,0.796,9.62E-01
TLX1,-1.057,8.55E-01,-1.017,0.407,0.798,9.63E-01
PHF6,-0.548,7.08E-01,-1.92,0.444,0.799,9.63E-01
KDM4C,-0.484,6.86E-01,-2.072,0.448,0.8,9.64E-01
CDK12,-0.627,7.35E-01,-1.9,0.44,0.801,9.65E-01
H3F3B,-1.265,8.97E-01,-0.565,0.385,0.801,9.65E-01
IRF3,-1.181,8.81E-01,-1.495,0.448,0.802,9.65E-01
ETV1,-0.879,8.10E-01,-1.93,0.466,0.802,9.65E-01
ZBTB11,-1.635,9.49E-01,-1.646,0.476,0.804,9.66E-01
NRF1,-3.096,9.99E-01,-1.784,0.495,0.804,9.66E-01
MKL1,-0.773,7.80E-01,-1.66,0.43,0.804,9.66E-01
DLX1,-0.834,7.98E-01,-1.546,0.426,0.805,9.66E-01
EBNA3,-1.148,8.75E-01,-0.902,0.398,0.805,9.66E-01
ARNT2,-0.86,8.05E-01,-1.525,0.424,0.805,9.67E-01
CEBPA,-4.305,1.00E+00,-2.331,0.508,0.807,9.68E-01
POU3F2,-1.244,8.93E-01,-1.119,0.427,0.808,9.68E-01
EBNA2,-1.143,8.74E-01,-0.97,0.398,0.808,9.68E-01
MEIS1,-1.785,9.63E-01,-0.574,0.421,0.81,9.69E-01
PAX5,-2.399,9.92E-01,-1.345,0.473,0.811,9.69E-01
HBP1,-0.796,7.87E-01,-1.912,0.449,0.812,9.70E-01
CHD1,-2.661,9.96E-01,-2.138,0.5,0.813,9.71E-01
ARID2,-0.82,7.94E-01,-2.089,0.461,0.813,9.71E-01
HDAC6,-1.282,9.00E-01,-1.799,0.468,0.813,9.71E-01
FAM208A,-0.953,8.30E-01,-1.811,0.45,0.813,9.71E-01
GABP,-0.937,8.26E-01,-1.868,0.453,0.814,9.71E-01
KLF15,-2.168,9.85E-01,-2.474,0.502,0.815,9.71E-01
EBNA3C,-1.842,9.67E-01,-0.721,0.43,0.815,9.71E-01
CEBPD,-1.084,8.61E-01,-2.41,0.479,0.816,9.72E-01
NR2C2,-2.882,9.98E-01,-1.663,0.483,0.816,9.72E-01
AUTS2,-0.665,7.47E-01,-1.952,0.438,0.817,9.73E-01
CDK6,-0.66,7.45E-01,-2.026,0.438,0.819,9.73E-01
POU2F2,-1.271,8.98E-01,-1.761,0.458,0.82,9.74E-01
KLF6,-0.655,7.44E-01,-2.082,0.438,0.821,9.74E-01
ATOH1,-0.889,8.13E-01,-1.696,0.421,0.821,9.74E-01
PPARG,-4.386,1.00E+00,-1.397,0.475,0.821,9.74E-01
XCL1,-0.766,7.78E-01,-1.876,0.431,0.822,9.75E-01
KLF12,-0.693,7.56E-01,-1.99,0.436,0.824,9.75E-01
NFKB1,-1.544,9.39E-01,-1.601,0.455,0.825,9.76E-01
ZBTB7B,-1.038,8.50E-01,-1.602,0.409,0.827,9.77E-01
WRNIP1,-0.653,7.43E-01,-2.235,0.438,0.828,9.77E-01
ZNF783,-0.651,7.43E-01,-2.277,0.439,0.829,9.77E-01
MEN1,-1.292,9.02E-01,-1.437,0.424,0.829,9.78E-01
HES2,-4.937,1.00E+00,-0.782,0.445,0.829,9.78E-01
TCOF1,-0.755,7.75E-01,-2.01,0.432,0.83,9.78E-01
TERF1,-1.172,8.79E-01,-1.44,0.396,0.833,9.79E-01
CDK9,-4.376,1.00E+00,-2.885,0.502,0.833,9.79E-01
PML,-2.317,9.90E-01,-1.902,0.48,0.835,9.80E-01
CPSF3L,-1.815,9.65E-01,-1.91,0.474,0.835,9.80E-01
BARX2,-1.2,8.85E-01,-1.454,0.393,0.836,9.80E-01
OGT,-1.873,9.70E-01,-1.942,0.478,0.836,9.80E-01
IRF1,-2.846,9.98E-01,-2.162,0.492,0.836,9.80E-01
BATF3,-1.363,9.14E-01,-1.047,0.372,0.836,9.80E-01
SIX5,-2.064,9.81E-01,-1.681,0.464,0.837,9.80E-01
ELL2,-2.401,9.92E-01,-1.687,0.469,0.837,9.81E-01
PAF1,-3.256,9.99E-01,-1.954,0.488,0.837,9.81E-01
VEZF1,-1.214,8.88E-01,-1.707,0.427,0.837,9.81E-01
KDM3A,-1.216,8.88E-01,-1.778,0.436,0.838,9.81E-01
SREBF1,-1.695,9.55E-01,-1.675,0.454,0.838,9.81E-01
BCL11B,-2.245,9.88E-01,-2.041,0.485,0.838,9.81E-01
BCL3,-5.594,1.00E+00,-2.141,0.494,0.838,9.81E-01
ZSCAN22,-1.316,9.06E-01,-1.921,0.457,0.84,9.82E-01
RUNX1T1,-2.223,9.87E-01,-1.105,0.429,0.843,9.83E-01
DEAF1,-1.108,8.66E-01,-1.726,0.402,0.844,9.83E-01
MGEA5,-0.719,7.64E-01,-2.401,0.434,0.846,9.84E-01
GRIP1,-1.978,9.76E-01,-0.811,0.382,0.846,9.84E-01
MED12,-1.633,9.49E-01,-2.273,0.477,0.847,9.84E-01
LYL1,-3.089,9.99E-01,-0.753,0.406,0.848,9.84E-01
EPC1,-1.556,9.40E-01,-1.421,0.407,0.848,9.84E-01
EHF,-1.63,9.48E-01,-1.59,0.427,0.851,9.85E-01
NPAT,-0.948,8.29E-01,-1.938,0.416,0.851,9.85E-01
ZNF483,-0.84,8.00E-01,-2.154,0.425,0.852,9.86E-01
AFF4,-3.271,1.00E+00,-2.153,0.487,0.853,9.86E-01
SUPT5H,-2.645,9.96E-01,-2.065,0.48,0.853,9.86E-01
RFX2,-1.13,8.71E-01,-1.76,0.4,0.853,9.86E-01
GTF2E2,-1.113,8.67E-01,-1.786,0.401,0.853,9.86E-01
RUVBL1,-1.118,8.68E-01,-1.79,0.401,0.854,9.86E-01
TET1,-0.911,8.19E-01,-2.075,0.419,0.856,9.87E-01
JMJD1C,-2.046,9.80E-01,-1.613,0.437,0.858,9.87E-01
RXRG,-2.744,9.97E-01,-1.701,0.457,0.858,9.87E-01
RAG2,-0.765,7.78E-01,-3.047,0.431,0.86,9.88E-01
ZNF597,-1.331,9.08E-01,-1.59,0.377,0.861,9.88E-01
HMG20A,-1.463,9.28E-01,-1.335,0.358,0.861,9.88E-01
ORC1,-1.103,8.65E-01,-1.928,0.403,0.862,9.88E-01
ZBTB10,-1.239,8.92E-01,-1.754,0.388,0.864,9.89E-01
E2F8,-1.111,8.67E-01,-1.922,0.402,0.864,9.89E-01
SND1,-2.231,9.87E-01,-1.193,0.392,0.864,9.89E-01
XRN2,-2.573,9.95E-01,-1.95,0.467,0.866,9.89E-01
CD59,-1.259,8.96E-01,-1.752,0.385,0.866,9.89E-01
TAF3,-0.972,8.34E-01,-2.208,0.414,0.868,9.90E-01
BRD1,-0.909,8.18E-01,-2.397,0.42,0.869,9.90E-01
INTS12,-0.867,8.07E-01,-2.59,0.423,0.869,9.90E-01
KAT7,-0.902,8.17E-01,-2.414,0.42,0.869,9.90E-01
ARID5B,-1.238,8.92E-01,-1.812,0.388,0.869,9.90E-01
PTPN11,-1.05,8.53E-01,-2.15,0.408,0.87,9.90E-01
RBCK1,-1.375,9.15E-01,-1.707,0.371,0.875,9.91E-01
TERF2,-1.307,9.04E-01,-1.771,0.38,0.875,9.91E-01
MLLT3,-1.017,8.45E-01,-2.35,0.411,0.875,9.91E-01
BRPF3,-1.281,9.00E-01,-2.444,0.44,0.876,9.92E-01
SKI,-1.412,9.21E-01,-1.674,0.365,0.877,9.92E-01
PHF8,-3.713,1.00E+00,-2.126,0.471,0.877,9.92E-01
MXD3,-1.387,9.17E-01,-1.726,0.369,0.88,9.92E-01
HOXA1,-1.38,9.16E-01,-1.744,0.37,0.88,9.92E-01
ETS1,-5.236,1.00E+00,-2.59,0.481,0.88,9.92E-01
POLR2B,-1.525,9.36E-01,-2.059,0.433,0.881,9.93E-01
PPARD,-1.112,8.67E-01,-2.259,0.402,0.883,9.93E-01
KLF11,-1.445,9.26E-01,-2.805,0.449,0.885,9.93E-01
NFYC,-1.371,9.15E-01,-1.804,0.371,0.885,9.93E-01
SREBF2,-1.289,9.01E-01,-1.91,0.382,0.886,9.93E-01
CDK7,-1.957,9.75E-01,-2.418,0.461,0.886,9.93E-01
TAFII,-1.646,9.50E-01,-1.887,0.41,0.886,9.93E-01
NR0B1,-1.075,8.59E-01,-2.605,0.406,0.889,9.94E-01
ELK1,-3.06,9.99E-01,-1.904,0.443,0.891,9.94E-01
KMT2D,-3.439,1.00E+00,-1.999,0.453,0.893,9.95E-01
GMEB1,-1.634,9.49E-01,-1.684,0.323,0.893,9.95E-01
KLF10,-1.717,9.57E-01,-1.907,0.403,0.894,9.95E-01
HOXA2,-1.223,8.89E-01,-2.255,0.39,0.895,9.95E-01
SNAPC1,-1.693,9.55E-01,-1.657,0.297,0.895,9.95E-01
TDRD3,-1.457,9.27E-01,-1.862,0.359,0.897,9.95E-01
ZNF131,-1.615,9.47E-01,-1.747,0.329,0.897,9.95E-01
EMSY,-1.515,9.35E-01,-1.803,0.349,0.899,9.95E-01
TBX21,-2.22,9.87E-01,-1.79,0.394,0.902,9.96E-01
ZNF75A,-1.538,9.38E-01,-1.818,0.344,0.902,9.96E-01
ZNF711,-1.342,9.10E-01,-2.13,0.375,0.904,9.96E-01
ELF2,-1.67,9.53E-01,-1.766,0.308,0.904,9.96E-01
MEF2C,-1.234,8.91E-01,-2.474,0.389,0.904,9.96E-01
NFAT5,-1.449,9.26E-01,-1.932,0.36,0.905,9.96E-01
IRAK1,-1.202,8.85E-01,-2.76,0.392,0.906,9.96E-01
KAT5,-2.129,9.83E-01,-1.94,0.405,0.91,9.97E-01
RBP2,-1.612,9.47E-01,-1.917,0.329,0.912,9.97E-01
ZBTB16,-2.428,9.92E-01,-1.891,0.393,0.915,9.97E-01
GTF2B,-3.931,1.00E+00,-2.013,0.431,0.915,9.97E-01
NCOR2,-1.989,9.77E-01,-1.875,0.366,0.917,9.97E-01
MCRS1,-1.344,9.11E-01,-2.418,0.375,0.917,9.98E-01
TRAF7,-1.906,9.72E-01,-3.233,0.436,0.918,9.98E-01
CSNK2A1,-1.426,9.23E-01,-2.216,0.364,0.919,9.98E-01
FUS,-1.791,9.63E-01,-2.099,0.385,0.919,9.98E-01
GLI2,-3.414,1.00E+00,-3.73,0.456,0.92,9.98E-01
DCP1A,-1.936,9.74E-01,-2.054,0.384,0.922,9.98E-01
ELK3,-1.389,9.18E-01,-2.457,0.369,0.925,9.98E-01
ASH1L,-1.38,9.16E-01,-2.7,0.37,0.927,9.98E-01
SRSF3,-1.889,9.71E-01,-2.149,0.376,0.929,9.98E-01
DDX21,-1.982,9.76E-01,-2.044,0.367,0.93,9.98E-01
KDM5A,-3.059,9.99E-01,-1.834,0.355,0.93,9.99E-01
HMGN1,-1.511,9.35E-01,-2.389,0.35,0.931,9.99E-01
U2AF1,-2.586,9.95E-01,-2.027,0.386,0.931,9.99E-01
CD74,-2.983,9.99E-01,-1.799,0.255,0.933,9.99E-01
GMEB2,-2.289,9.89E-01,-1.951,0.343,0.936,9.99E-01
ZIC2,-1.635,9.49E-01,-2.303,0.322,0.938,9.99E-01
IRAK4,-1.493,9.32E-01,-2.865,0.353,0.939,9.99E-01
NELFA,-4.65,1.00E+00,-2.023,0.387,0.94,9.99E-01
MAFB,-1.715,9.57E-01,-2.271,0.278,0.94,9.99E-01
ZBED1,-2.114,9.83E-01,-2.155,0.362,0.94,9.99E-01
SPIN1,-1.622,9.48E-01,-2.464,0.326,0.941,9.99E-01
RPE,-2.814,9.98E-01,-2.519,0.412,0.941,9.99E-01
ELK4,-3.157,9.99E-01,-1.975,0.361,0.944,9.99E-01
STAT5,-3.121,9.99E-01,-2.13,0.377,0.944,9.99E-01
PHF2,-1.887,9.70E-01,-2.777,0.38,0.945,9.99E-01
REL,-1.994,9.77E-01,-2.964,0.39,0.945,9.99E-01
STAT5B,-4.286,1.00E+00,-3.14,0.411,0.954,1.00E+00
SMAD5,-2.389,9.92E-01,-2.215,0.301,0.954,1.00E+00
NFATC1,-2.545,9.95E-01,-3.317,0.387,0.957,1.00E+00
FOXP3,-2.428,9.92E-01,-2.317,0.277,0.96,1.00E+00
